"H.伝票番号","H.集計対象営業年月日","H.曜日","H.伝票発行日","H.伝票処理日","H.客数（合計）","H.小計","H.総商品数","D.商品カテゴリ1","D.商品カテゴリ2","D.商品","D.サブメニュー","D.価格","D.数量","D.オーダー日時","D.オーダーステータス"
"No:202500200000830","2025/06/01","日","2025/06/01 11:40:28","2025/06/01 13:01:13","2","13520","5","コース","コース","00000003220:ランチ松セット1ドリンク","","5800","1","2025/06/01 11:40:28","20:配膳済"
"No:202500200000830","2025/06/01","日","2025/06/01 11:40:28","2025/06/01 13:01:13","2","13520","5","コース","コース","00000003220:ランチ松セット1ドリンク","","5800","1","2025/06/01 11:40:28","20:配膳済"
"No:202500200000830","2025/06/01","日","2025/06/01 11:40:28","2025/06/01 13:01:13","2","13520","5","フード","鰻料理","00000000359:肝焼き","","600","1","2025/06/01 12:00:33","20:配膳済"
"No:202500200000830","2025/06/01","日","2025/06/01 11:40:28","2025/06/01 13:01:13","2","13520","5","フード","鰻料理","00000000359:肝焼き","","600","1","2025/06/01 12:00:33","20:配膳済"
"No:202500200000830","2025/06/01","日","2025/06/01 11:40:28","2025/06/01 13:01:13","2","13520","5","フード","ランチドリンク","00000002538:ランチビール","","600","1","2025/06/01 12:13:14","20:配膳済"
"No:202500200000831","2025/06/01","日","2025/06/01 11:40:49","2025/06/01 13:50:35","5","37280","8","ランチ","ランチ","00000002307:ランチコース","","7000","1","2025/06/01 11:40:49","20:配膳済"
"No:202500200000831","2025/06/01","日","2025/06/01 11:40:49","2025/06/01 13:50:35","5","37280","8","ランチ","ランチ","00000002307:ランチコース","","7000","1","2025/06/01 11:40:49","20:配膳済"
"No:202500200000831","2025/06/01","日","2025/06/01 11:40:49","2025/06/01 13:50:35","5","37280","8","ランチ","ランチ","00000002307:ランチコース","","7000","1","2025/06/01 11:40:49","20:配膳済"
"No:202500200000831","2025/06/01","日","2025/06/01 11:40:49","2025/06/01 13:50:35","5","37280","8","ランチ","ランチ","00000002307:ランチコース","","7000","1","2025/06/01 11:40:49","20:配膳済"
"No:202500200000831","2025/06/01","日","2025/06/01 11:40:49","2025/06/01 13:50:35","5","37280","8","ランチ","ランチ","00000002307:ランチコース","","7000","1","2025/06/01 11:40:49","20:配膳済"
