"H.伝票番号","H.集計対象営業年月日","H.曜日","H.伝票発行日","H.伝票処理日","H.客数（合計）","H.小計","H.総商品数","D.商品カテゴリ1","D.商品カテゴリ2","D.商品","D.サブメニュー","D.価格","D.数量","D.オーダー日時","D.オーダーステータス"
"No:202500100007818","2026/03/09","月","2026/03/09 12:05:27","2026/03/09 12:29:22","3","3600","3","ランチ","ランチ","00000004028:しょうが焼き定食","大盛りx1","1200","1","2026/03/09 12:05:51","20:配膳済"
"No:202500100007818","2026/03/09","月","2026/03/09 12:05:27","2026/03/09 12:29:22","3","3600","3","ランチ","ランチ","00000004028:しょうが焼き定食","大盛りx1","1200","1","2026/03/09 12:05:51","20:配膳済"
"No:202500100007818","2026/03/09","月","2026/03/09 12:05:27","2026/03/09 12:29:22","3","3600","3","ランチ","ランチ","00000003135:チキン南蛮定食","大盛りx1","1200","1","2026/03/09 12:05:51","20:配膳済"
"No:202500100007819","2026/03/09","月","2026/03/09 12:11:28","2026/03/09 12:48:24","1","1100","1","ランチ","ランチ","00000004027:とり天定食","おろしソースx1 / 大盛りx1","1100","1","2026/03/09 12:11:58","20:配膳済"
"No:202500100007820","2026/03/09","月","2026/03/09 12:12:06","2026/03/09 12:40:23","2","3600","2","ランチ","ランチ","00000002463:海鮮丼","少なめx1","1800","1","2026/03/09 12:13:20","20:配膳済"
"No:202500100007820","2026/03/09","月","2026/03/09 12:12:06","2026/03/09 12:40:23","2","3600","2","ランチ","ランチ","00000002463:海鮮丼","並盛x1","1800","1","2026/03/09 12:13:20","20:配膳済"
"No:202500100007821","2026/03/09","月","2026/03/09 12:14:40","2026/03/09 12:51:10","1","4840","5","ランチ","サイドメニュー","00000004041:生卵","","150","1","2026/03/09 12:14:40","20:配膳済"
"No:202500100007821","2026/03/09","月","2026/03/09 12:14:40","2026/03/09 12:51:10","1","4840","5","ランチ","サイドメニュー","00000004043:自家製冷奴","","330","1","2026/03/09 12:14:40","20:配膳済"
"No:202500100007821","2026/03/09","月","2026/03/09 12:14:40","2026/03/09 12:51:10","1","4840","5","フード","おすすめ","00000002648:うなぷりん","","660","1","2026/03/09 12:14:40","20:配膳済"
"No:202500100007821","2026/03/09","月","2026/03/09 12:14:40","2026/03/09 12:51:10","1","4840","5","ランチ","ランチ単品","00000004037:ランチ白焼ハーフ","","2500","1","2026/03/09 12:14:40","20:配膳済"
"No:202500100007821","2026/03/09","月","2026/03/09 12:14:40","2026/03/09 12:51:10","1","4840","5","ランチ","ランチ","00000004028:しょうが焼き定食","並盛x1","1200","1","2026/03/09 12:14:40","20:配膳済"
"No:202500100007822","2026/03/09","月","2026/03/09 12:15:24","2026/03/09 12:49:38","2","2200","2","ランチ","ランチ","00000004027:とり天定食","天つゆx1 / 並盛x1","1100","1","2026/03/09 12:15:53","20:配膳済"
"No:202500100007822","2026/03/09","月","2026/03/09 12:15:24","2026/03/09 12:49:38","2","2200","2","ランチ","ランチ","00000004027:とり天定食","天つゆx1 / 並盛x1","1100","1","2026/03/09 12:15:53","20:配膳済"
"No:202500100007823","2026/03/09","月","2026/03/09 12:25:40","2026/03/09 13:03:08","2","3330","3","ランチ","ランチ","00000001786:サバ定食","並盛x1","1200","1","2026/03/09 12:26:49","20:配膳済"
