店舗ID,営業日,会計日時,オーダー日時,会計ID,分類ID,分類名称,メニューID,メニュー名称,主副区別,売価(税込),売価(税抜),原価(税込),原価(税抜),販売数,販売金額(税込),値割引金額,親メニューID,親メニュー名,消費税率区分,ユーザーID
7fe37e09-6e00-4127-93e8-673498198392,2026/02/16,2026/02/16 20:04:14,2026/02/16 18:14:46,72264064,331941,飲放　お茶割り,774610,ICE,1,0,0,0,0,1,0,,2665331,★飲放★　黒烏龍茶割り,10,
7fe37e09-6e00-4127-93e8-673498198392,2026/02/16,2026/02/16 20:04:14,2026/02/16 18:08:37,72264064,316799,飲放　焼酎・日本酒,2874118,★放題★（２合）大那　栃木県　超辛口純米　キレとスムース,0,0,0,540,500,1,0,,,,10,
7fe37e09-6e00-4127-93e8-673498198392,2026/02/16,2026/02/16 20:04:14,2026/02/16 18:08:37,72264064,316799,飲放　焼酎・日本酒,766520,不要,1,0,0,0,0,1,0,,2874118,★放題★（２合）大那　栃木県　超辛口純米　キレとスムース,10,
7fe37e09-6e00-4127-93e8-673498198392,2026/02/16,2026/02/16 20:04:14,2026/02/16 18:01:03,72264064,331941,飲放　お茶割り,2665331,★飲放★　（酒！）黒烏龍茶割り,0,0,0,115,107,1,0,,,,10,
7fe37e09-6e00-4127-93e8-673498198392,2026/02/16,2026/02/16 20:04:14,2026/02/16 18:01:03,72264064,331941,飲放　お茶割り,774610,ICE,1,0,0,0,0,1,0,,2665331,★飲放★　黒烏龍茶割り,10,
7fe37e09-6e00-4127-93e8-673498198392,2026/02/16,2026/02/16 20:04:14,2026/02/16 18:00:52,72264064,331854,2H　黒毛しゃぶしゃぶコース 6480,2879917,★カラスミ余香蕎麦,0,0,0,0,0,3,0,,,,10,
7fe37e09-6e00-4127-93e8-673498198392,2026/02/16,2026/02/16 20:04:14,2026/02/16 18:00:52,72264064,330949,2H　黒毛ステーキコース 7980,2871227,★黒豚冷しゃぶサラダ,0,0,0,0,0,3,0,,,,10,
7fe37e09-6e00-4127-93e8-673498198392,2026/02/16,2026/02/16 20:04:14,2026/02/16 18:00:52,72264064,331854,2H　黒毛しゃぶしゃぶコース 6480,2879928,2H　黒毛しゃぶしゃぶ 6480,0,0,0,0,0,3,0,,,,10,
7fe37e09-6e00-4127-93e8-673498198392,2026/02/16,2026/02/16 20:04:14,2026/02/16 18:00:52,72264064,330949,2H　黒毛ステーキコース 7980,2871361,★河豚（フグ）の唐揚げ,0,0,0,0,0,3,0,,,,10,
7fe37e09-6e00-4127-93e8-673498198392,2026/02/16,2026/02/16 20:04:14,2026/02/16 18:00:52,72264064,331858,3H　鮪ほほステーキコース 5480,2879311,★和牛と雲丹の贅沢最中,0,0,0,0,0,3,0,,,,10,
7fe37e09-6e00-4127-93e8-673498198392,2026/02/16,2026/02/16 20:04:14,2026/02/16 18:00:52,72264064,331858,3H　鮪ほほステーキコース 5480,2879647,★鮮魚三種盛り,0,0,0,0,0,3,0,,,,10,
7fe37e09-6e00-4127-93e8-673498198392,2026/02/16,2026/02/16 20:04:14,2026/02/16 18:00:52,72264064,330949,2H　黒毛ステーキコース 7980,2871351,★アボカドと桜海老の昆布和え,0,0,0,0,0,3,0,,,,10,
7fe37e09-6e00-4127-93e8-673498198392,2026/02/16,2026/02/16 20:04:14,2026/02/16 18:00:52,72264064,331854,2H　黒毛しゃぶしゃぶコース 6480,2879920,★黒毛和牛しゃぶしゃぶ,0,0,0,0,0,3,0,,,,10,
7fe37e09-6e00-4127-93e8-673498198392,2026/02/16,2026/02/16 20:04:14,2026/02/16 18:00:52,72264064,330949,2H　黒毛ステーキコース 7980,2871276,★北あかりと帆立バター焼き,0,0,0,0,0,3,0,,,,10,
7fe37e09-6e00-4127-93e8-673498198392,2026/02/16,2026/02/16 20:04:14,2026/02/16 18:00:52,72264064,330949,2H　黒毛ステーキコース 7980,2871373,★蛤大根（はまぐりだいこん）,0,0,0,0,0,3,0,,,,10,
7fe37e09-6e00-4127-93e8-673498198392,2026/02/17,2026/02/17 21:52:00,2026/02/17 21:23:32,72397177,331944,飲放　ソフドリ,2734170,★飲放★　炭酸水,0,0,0,5,5,2,0,,,,10,line:U4579434017d82dc6fbc8bbcd3eaded73
7fe37e09-6e00-4127-93e8-673498198392,2026/02/17,2026/02/17 21:52:00,2026/02/17 21:15:12,72397177,316799,飲放　焼酎・日本酒,2874112,★放題★（２合）楽器正宗　福島県　特別本醸造　華やかクリア,0,0,0,580,538,1,0,,,,10,line:U4579434017d82dc6fbc8bbcd3eaded73
7fe37e09-6e00-4127-93e8-673498198392,2026/02/17,2026/02/17 21:52:00,2026/02/17 21:15:12,72397177,316799,飲放　焼酎・日本酒,791693,冷酒,1,0,0,0,0,1,0,,2874112,★放題★（２合）楽器正宗　福島県　特別本醸造　華やかクリア,10,line:U4579434017d82dc6fbc8bbcd3eaded73
7fe37e09-6e00-4127-93e8-673498198392,2026/02/17,2026/02/17 21:52:00,2026/02/17 21:15:12,72397177,316799,飲放　焼酎・日本酒,766520,不要,1,0,0,0,0,1,0,,2874112,★放題★（２合）楽器正宗　福島県　特別本醸造　華やかクリア,10,line:U4579434017d82dc6fbc8bbcd3eaded73
7fe37e09-6e00-4127-93e8-673498198392,2026/02/17,2026/02/17 21:52:00,2026/02/17 21:04:31,72397177,302246,サービス,2590330,お冷,0,0,0,0,0,2,0,,,,10,
7fe37e09-6e00-4127-93e8-673498198392,2026/02/17,2026/02/17 20:37:58,2026/02/17 20:27:39,72378672,309679,飲放　ジン・ハイボール,2665756,★飲放★　スパイシー＆シトラスハイボール,0,0,0,33,31,1,0,,,,10,line:Ub55ff3beea16c323cc647c518d75626f
7fe37e09-6e00-4127-93e8-673498198392,2026/02/17,2026/02/17 20:37:58,2026/02/17 20:27:26,72378672,331941,飲放　お茶割り,2665334,★飲放★　（酒！）濃い緑茶割り,0,0,0,115,107,1,0,,,,10,line:Ub55ff3beea16c323cc647c518d75626f
7fe37e09-6e00-4127-93e8-673498198392,2026/02/17,2026/02/17 20:37:58,2026/02/17 20:27:26,72378672,331941,飲放　お茶割り,774610,ICE,1,0,0,0,0,1,0,,2665334,★飲放★　濃い緑茶割り,10,line:Ub55ff3beea16c323cc647c518d75626f
7fe37e09-6e00-4127-93e8-673498198392,2026/02/17,2026/02/17 20:37:58,2026/02/17 20:27:10,72378672,316799,飲放　焼酎・日本酒,2874121,★放題★（２合）紀土　和歌山県　純米大吟醸　柔らか吟醸香,0,0,0,600,556,1,0,,,,10,line:Ub55ff3beea16c323cc647c518d75626f
7fe37e09-6e00-4127-93e8-673498198392,2026/02/17,2026/02/17 20:37:58,2026/02/17 20:27:10,72378672,316799,飲放　焼酎・日本酒,766518,5,1,0,0,0,0,1,0,,2874121,★放題★（２合）紀土　和歌山県　純米大吟醸　柔らか吟醸香,10,line:Ub55ff3beea16c323cc647c518d75626f
7fe37e09-6e00-4127-93e8-673498198392,2026/02/17,2026/02/17 21:06:01,2026/02/17 20:22:32,72386158,309679,飲放　ジン・ハイボール,2665599,★飲放★　角ハイボール,0,0,0,45,42,2,0,,,,10,
7fe37e09-6e00-4127-93e8-673498198392,2026/02/17,2026/02/17 21:52:00,2026/02/17 20:21:42,72397177,302246,サービス,2590330,お冷,0,0,0,0,0,2,0,,,,10,
7fe37e09-6e00-4127-93e8-673498198392,2026/02/17,2026/02/17 20:37:58,2026/02/17 20:19:19,72378672,316799,飲放　焼酎・日本酒,2874118,★放題★（２合）大那　栃木県　超辛口純米　キレとスムース,0,0,0,540,500,1,0,,,,10,line:Ub55ff3beea16c323cc647c518d75626f
7fe37e09-6e00-4127-93e8-673498198392,2026/02/17,2026/02/17 20:37:58,2026/02/17 20:19:19,72378672,316799,飲放　焼酎・日本酒,766519,6,1,0,0,0,0,1,0,,2874118,★放題★（２合）大那　栃木県　超辛口純米　キレとスムース,10,line:Ub55ff3beea16c323cc647c518d75626f
7fe37e09-6e00-4127-93e8-673498198392,2026/02/17,2026/02/17 21:52:00,2026/02/17 20:18:17,72397177,316799,飲放　焼酎・日本酒,2874121,★放題★（２合）紀土　和歌山県　純米大吟醸　柔らか吟醸香,0,0,0,600,556,1,0,,,,10,line:U4579434017d82dc6fbc8bbcd3eaded73
7fe37e09-6e00-4127-93e8-673498198392,2026/02/17,2026/02/17 21:52:00,2026/02/17 20:18:17,72397177,316799,飲放　焼酎・日本酒,791693,冷酒,1,0,0,0,0,1,0,,2874121,★放題★（２合）紀土　和歌山県　純米大吟醸　柔らか吟醸香,10,line:U4579434017d82dc6fbc8bbcd3eaded73
7fe37e09-6e00-4127-93e8-673498198392,2026/02/17,2026/02/17 21:52:00,2026/02/17 20:18:17,72397177,316799,飲放　焼酎・日本酒,766520,不要,1,0,0,0,0,1,0,,2874121,★放題★（２合）紀土　和歌山県　純米大吟醸　柔らか吟醸香,10,line:U4579434017d82dc6fbc8bbcd3eaded73
7fe37e09-6e00-4127-93e8-673498198392,2026/02/17,2026/02/17 20:55:55,2026/02/17 20:16:43,72383398,331941,飲放　お茶割り,2665334,★飲放★　（酒！）濃い緑茶割り,0,0,0,115,107,1,0,,,,10,
7fe37e09-6e00-4127-93e8-673498198392,2026/02/17,2026/02/17 20:55:55,2026/02/17 20:16:43,72383398,331941,飲放　お茶割り,774610,ICE,1,0,0,0,0,1,0,,2665334,★飲放★　濃い緑茶割り,10,
7fe37e09-6e00-4127-93e8-673498198392,2026/02/17,2026/02/17 20:55:55,2026/02/17 20:16:24,72383398,309679,飲放　ジン・ハイボール,2665599,★飲放★　角ハイボール,0,0,0,45,42,1,0,,,,10,
7fe37e09-6e00-4127-93e8-673498198392,2026/02/17,2026/02/17 20:37:58,2026/02/17 20:16:11,72378672,302246,サービス,2590330,お冷,0,0,0,0,0,5,0,,,,10,
7fe37e09-6e00-4127-93e8-673498198392,2026/02/17,2026/02/17 20:20:58,2026/02/17 20:06:48,72374455,309679,飲放　ジン・ハイボール,2665599,★飲放★　角ハイボール,0,0,0,45,42,2,0,,,,10,
7fe37e09-6e00-4127-93e8-673498198392,2026/02/17,2026/02/17 20:37:58,2026/02/17 20:06:15,72378672,316799,飲放　焼酎・日本酒,2874118,★放題★（２合）大那　栃木県　超辛口純米　キレとスムース,0,0,0,540,500,1,0,,,,10,line:Ub55ff3beea16c323cc647c518d75626f
7fe37e09-6e00-4127-93e8-673498198392,2026/02/17,2026/02/17 20:37:58,2026/02/17 20:06:15,72378672,316799,飲放　焼酎・日本酒,766518,5,1,0,0,0,0,1,0,,2874118,★放題★（２合）大那　栃木県　超辛口純米　キレとスムース,10,line:Ub55ff3beea16c323cc647c518d75626f
7fe37e09-6e00-4127-93e8-673498198392,2026/02/17,2026/02/17 21:06:01,2026/02/17 19:54:43,72386158,309679,飲放　ジン・ハイボール,2665599,★飲放★　角ハイボール,0,0,0,45,42,2,0,,,,10,
7fe37e09-6e00-4127-93e8-673498198392,2026/02/17,2026/02/17 20:37:58,2026/02/17 19:49:48,72378672,316799,飲放　焼酎・日本酒,2874123,★放題★（２合）賀茂金秀　広島県　特別純米　爽やかシャープ,0,0,0,572,530,1,0,,,,10,line:Ub55ff3beea16c323cc647c518d75626f
7fe37e09-6e00-4127-93e8-673498198392,2026/02/17,2026/02/17 20:37:58,2026/02/17 19:49:48,72378672,316799,飲放　焼酎・日本酒,766518,5,1,0,0,0,0,1,0,,2874123,★放題★（２合）賀茂金秀　広島県　特別純米　爽やかシャープ,10,line:Ub55ff3beea16c323cc647c518d75626f
7fe37e09-6e00-4127-93e8-673498198392,2026/02/17,2026/02/17 21:52:00,2026/02/17 19:49:40,72397177,302246,サービス,2590330,お冷,0,0,0,0,0,2,0,,,,10,
7fe37e09-6e00-4127-93e8-673498198392,2026/02/17,2026/02/17 21:52:00,2026/02/17 19:43:57,72397177,316799,飲放　焼酎・日本酒,2874112,★放題★（２合）楽器正宗　福島県　特別本醸造　華やかクリア,0,0,0,580,538,1,0,,,,10,
7fe37e09-6e00-4127-93e8-673498198392,2026/02/17,2026/02/17 21:52:00,2026/02/17 19:43:57,72397177,316799,飲放　焼酎・日本酒,766515,2,1,0,0,0,0,1,0,,2874112,★放題★（２合）楽器正宗　福島県　特別本醸造　華やかクリア,10,
7fe37e09-6e00-4127-93e8-673498198392,2026/02/17,2026/02/17 21:52:00,2026/02/17 19:43:57,72397177,316799,飲放　焼酎・日本酒,791693,冷酒,1,0,0,0,0,1,0,,2874112,★放題★（２合）楽器正宗　福島県　特別本醸造　華やかクリア,10,
7fe37e09-6e00-4127-93e8-673498198392,2026/02/17,2026/02/17 21:52:00,2026/02/17 19:43:16,72397177,331858,3H　鮪ほほステーキ 5480,2879338,3H　鮪ほほステーキ 5480,0,0,0,0,0,2,0,,,,10,
7fe37e09-6e00-4127-93e8-673498198392,2026/02/17,2026/02/17 21:52:00,2026/02/17 19:43:16,72397177,331858,3H　鮪ほほステーキ 5480,2879326,★別天地ざる蕎麦,0,0,0,0,0,2,0,,,,10,
7fe37e09-6e00-4127-93e8-673498198392,2026/02/17,2026/02/17 21:52:00,2026/02/17 19:43:16,72397177,331858,3H　鮪ほほステーキ 5480,2879323,★鮪ほほ肉ステーキ,0,0,0,0,0,2,0,,,,10,
7fe37e09-6e00-4127-93e8-673498198392,2026/02/17,2026/02/17 21:52:00,2026/02/17 19:43:16,72397177,331858,3H　鮪ほほステーキ 5480,2879320,★河豚（フグ）の唐揚げ,0,0,0,0,0,2,0,,,,10,
7fe37e09-6e00-4127-93e8-673498198392,2026/02/17,2026/02/17 21:52:00,2026/02/17 19:43:16,72397177,331858,3H　鮪ほほステーキ 5480,2879313,★黒豚冷しゃぶサラダ,0,0,0,0,0,2,0,,,,10,
7fe37e09-6e00-4127-93e8-673498198392,2026/02/17,2026/02/17 21:52:00,2026/02/17 19:43:16,72397177,331858,3H　鮪ほほステーキ 5480,2879311,★和牛と雲丹の贅沢最中,0,0,0,0,0,2,0,,,,10,
7fe37e09-6e00-4127-93e8-673498198392,2026/02/17,2026/02/17 21:52:00,2026/02/17 19:43:16,72397177,331858,3H　鮪ほほステーキ 5480,2879329,★蛤大根（はまぐりだいこん）,0,0,0,0,0,2,0,,,,10,
7fe37e09-6e00-4127-93e8-673498198392,2026/02/17,2026/02/17 21:52:00,2026/02/17 19:43:16,72397177,331858,3H　鮪ほほステーキ 5480,2879317,★北あかりと帆立バター焼き,0,0,0,0,0,2,0,,,,10,
7fe37e09-6e00-4127-93e8-673498198392,2026/02/17,2026/02/17 21:52:00,2026/02/17 19:43:16,72397177,331858,3H　鮪ほほステーキ 5480,2879647,★鮮魚三種盛り,0,0,0,0,0,2,0,,,,10,
7fe37e09-6e00-4127-93e8-673498198392,2026/02/17,2026/02/17 20:20:58,2026/02/17 19:36:16,72374455,331942,飲放　果実酒,2665480,★飲放★　うぐいすとまり 鶯とろ,0,0,0,165,153,1,0,,,,10,
7fe37e09-6e00-4127-93e8-673498198392,2026/02/17,2026/02/17 20:20:58,2026/02/17 19:36:16,72374455,331942,飲放　果実酒,766512,ソーダ,1,0,0,0,0,1,0,,2665480,★飲放★　うぐいすとまり 鶯とろ,10,
7fe37e09-6e00-4127-93e8-673498198392,2026/02/17,2026/02/17 20:20:58,2026/02/17 19:34:49,72374455,309679,飲放　ジン・ハイボール,2665599,★飲放★　角ハイボール,0,0,0,45,42,1,0,,,,10,
7fe37e09-6e00-4127-93e8-673498198392,2026/02/17,2026/02/17 20:37:58,2026/02/17 19:34:28,72378672,309679,飲放　ジン・ハイボール,2665756,★飲放★　スパイシー＆シトラスハイボール,0,0,0,33,31,1,0,,,,10,line:Ub55ff3beea16c323cc647c518d75626f
7fe37e09-6e00-4127-93e8-673498198392,2026/02/17,2026/02/17 20:37:58,2026/02/17 19:32:02,72378672,316799,飲放　焼酎・日本酒,2874121,★放題★（２合）紀土　和歌山県　純米大吟醸　柔らか吟醸香,0,0,0,600,556,1,0,,,,10,line:Ub55ff3beea16c323cc647c518d75626f
7fe37e09-6e00-4127-93e8-673498198392,2026/02/17,2026/02/17 20:37:58,2026/02/17 19:32:02,72378672,316799,飲放　焼酎・日本酒,766518,5,1,0,0,0,0,1,0,,2874121,★放題★（２合）紀土　和歌山県　純米大吟醸　柔らか吟醸香,10,line:Ub55ff3beea16c323cc647c518d75626f
7fe37e09-6e00-4127-93e8-673498198392,2026/02/17,2026/02/17 20:55:55,2026/02/17 19:30:44,72383398,331944,飲放　ソフドリ,2665268,★飲放★　とうもろこしひげ茶,0,0,0,41,38,1,0,,,,10,
7fe37e09-6e00-4127-93e8-673498198392,2026/02/17,2026/02/17 20:55:55,2026/02/17 19:30:44,72383398,331944,飲放　ソフドリ,774610,ICE,1,0,0,0,0,1,0,,2665268,★飲放★　とうもろこしひげ茶,10,
7fe37e09-6e00-4127-93e8-673498198392,2026/02/17,2026/02/17 21:06:01,2026/02/17 19:28:06,72386158,309679,飲放　ジン・ハイボール,2665599,★飲放★　角ハイボール,0,0,0,45,42,2,0,,,,10,
7fe37e09-6e00-4127-93e8-673498198392,2026/02/17,2026/02/17 20:55:55,2026/02/17 19:25:41,72383398,331857,3H　黒毛すき焼き 6480,2879896,★〆のうどん,0,0,0,0,0,2,0,,,,10,
7fe37e09-6e00-4127-93e8-673498198392,2026/02/17,2026/02/17 20:55:55,2026/02/17 19:25:41,72383398,331858,3H　鮪ほほステーキ 5480,2879311,★和牛と雲丹の贅沢最中,0,0,0,0,0,2,0,,,,10,
7fe37e09-6e00-4127-93e8-673498198392,2026/02/17,2026/02/17 20:55:55,2026/02/17 19:25:41,72383398,331858,3H　鮪ほほステーキ 5480,2879647,★鮮魚三種盛り,0,0,0,0,0,2,0,,,,10,
7fe37e09-6e00-4127-93e8-673498198392,2026/02/17,2026/02/17 20:55:55,2026/02/17 19:25:41,72383398,331857,3H　黒毛すき焼き 6480,2879893,★黒毛和牛すき焼き,0,0,0,0,0,2,0,,,,10,
7fe37e09-6e00-4127-93e8-673498198392,2026/02/17,2026/02/17 20:55:55,2026/02/17 19:25:41,72383398,331858,3H　鮪ほほステーキ 5480,2879317,★北あかりと帆立バター焼き,0,0,0,0,0,2,0,,,,10,
7fe37e09-6e00-4127-93e8-673498198392,2026/02/17,2026/02/17 20:55:55,2026/02/17 19:25:41,72383398,331858,3H　鮪ほほステーキ 5480,2879313,★黒豚冷しゃぶサラダ,0,0,0,0,0,2,0,,,,10,
7fe37e09-6e00-4127-93e8-673498198392,2026/02/17,2026/02/17 20:55:55,2026/02/17 19:25:41,72383398,331858,3H　鮪ほほステーキ 5480,2879329,★蛤大根（はまぐりだいこん）,0,0,0,0,0,2,0,,,,10,
7fe37e09-6e00-4127-93e8-673498198392,2026/02/17,2026/02/17 20:55:55,2026/02/17 19:25:41,72383398,331857,3H　黒毛すき焼き 6480,2879884,3H　黒毛すき焼き 6480,0,0,0,0,0,2,0,,,,10,
7fe37e09-6e00-4127-93e8-673498198392,2026/02/17,2026/02/17 20:55:55,2026/02/17 19:25:41,72383398,331858,3H　鮪ほほステーキ 5480,2879320,★河豚（フグ）の唐揚げ,0,0,0,0,0,2,0,,,,10,
7fe37e09-6e00-4127-93e8-673498198392,2026/02/17,2026/02/17 20:55:55,2026/02/17 19:25:41,72383398,330949,2H　黒毛ステーキ 7980,2871351,★アボカドと桜海老の昆布和え,0,0,0,0,0,2,0,,,,10,
7fe37e09-6e00-4127-93e8-673498198392,2026/02/17,2026/02/17 20:37:58,2026/02/17 19:13:40,72378672,316799,飲放　焼酎・日本酒,2874121,★放題★（２合）紀土　和歌山県　純米大吟醸　柔らか吟醸香,0,0,0,600,556,1,0,,,,10,line:Ub55ff3beea16c323cc647c518d75626f
7fe37e09-6e00-4127-93e8-673498198392,2026/02/17,2026/02/17 20:37:58,2026/02/17 19:13:40,72378672,316799,飲放　焼酎・日本酒,766518,5,1,0,0,0,0,1,0,,2874121,★放題★（２合）紀土　和歌山県　純米大吟醸　柔らか吟醸香,10,line:Ub55ff3beea16c323cc647c518d75626f
7fe37e09-6e00-4127-93e8-673498198392,2026/02/17,2026/02/17 21:06:01,2026/02/17 19:03:59,72386158,309679,飲放　ジン・ハイボール,2665599,★飲放★　角ハイボール,0,0,0,45,42,2,0,,,,10,
7fe37e09-6e00-4127-93e8-673498198392,2026/02/17,2026/02/17 21:06:01,2026/02/17 19:01:44,72386158,330949,2H　黒毛ステーキ 7980,2871351,★アボカドと桜海老の昆布和え,0,0,0,0,0,2,0,,,,10,
7fe37e09-6e00-4127-93e8-673498198392,2026/02/17,2026/02/17 21:06:01,2026/02/17 19:01:44,72386158,332395,2H　海老蟹しゃぶしゃぶ 7980,2883829,★〆の雲丹雑炊,0,0,0,0,0,2,0,,,,10,
7fe37e09-6e00-4127-93e8-673498198392,2026/02/17,2026/02/17 21:06:01,2026/02/17 19:01:44,72386158,332395,2H　海老蟹しゃぶしゃぶ 7980,2883826,★海老蟹しゃぶしゃぶ,0,0,0,0,0,2,0,,,,10,
7fe37e09-6e00-4127-93e8-673498198392,2026/02/17,2026/02/17 21:06:01,2026/02/17 19:01:44,72386158,330949,2H　黒毛ステーキ 7980,2871373,★蛤大根（はまぐりだいこん）,0,0,0,0,0,2,0,,,,10,
7fe37e09-6e00-4127-93e8-673498198392,2026/02/17,2026/02/17 21:06:01,2026/02/17 19:01:44,72386158,330949,2H　黒毛ステーキ 7980,2871377,★抹茶わらび餅黒蜜かけ,0,0,0,0,0,2,0,,,,10,
7fe37e09-6e00-4127-93e8-673498198392,2026/02/17,2026/02/17 21:06:01,2026/02/17 19:01:44,72386158,330949,2H　黒毛ステーキ 7980,2871233,★鮮魚五種盛り,0,0,0,0,0,2,0,,,,10,
7fe37e09-6e00-4127-93e8-673498198392,2026/02/17,2026/02/17 21:06:01,2026/02/17 19:01:44,72386158,330949,2H　黒毛ステーキ 7980,2871361,★河豚（フグ）の唐揚げ,0,0,0,0,0,2,0,,,,10,
7fe37e09-6e00-4127-93e8-673498198392,2026/02/17,2026/02/17 21:06:01,2026/02/17 19:01:44,72386158,333348,3H　海老蟹しゃぶしゃぶ 7980,2892781,3H　海老蟹しゃぶしゃぶ 7980,0,0,0,0,0,2,0,,,,10,
7fe37e09-6e00-4127-93e8-673498198392,2026/02/17,2026/02/17 21:06:01,2026/02/17 19:01:44,72386158,330949,2H　黒毛ステーキ 7980,2871187,★海鮮玉手箱,0,0,0,0,0,2,0,,,,10,
7fe37e09-6e00-4127-93e8-673498198392,2026/02/17,2026/02/17 21:06:01,2026/02/17 19:01:44,72386158,330949,2H　黒毛ステーキ 7980,2871227,★黒豚冷しゃぶサラダ,0,0,0,0,0,2,0,,,,10,
7fe37e09-6e00-4127-93e8-673498198392,2026/02/17,2026/02/17 21:06:01,2026/02/17 19:01:44,72386158,330949,2H　黒毛ステーキ 7980,2871276,★北あかりと帆立バター焼き,0,0,0,0,0,2,0,,,,10,
7fe37e09-6e00-4127-93e8-673498198392,2026/02/17,2026/02/17 20:37:58,2026/02/17 19:01:26,72378672,331941,飲放　お茶割り,2665334,★飲放★　（酒！）濃い緑茶割り,0,0,0,115,107,1,0,,,,10,line:Ub55ff3beea16c323cc647c518d75626f
7fe37e09-6e00-4127-93e8-673498198392,2026/02/17,2026/02/17 20:20:58,2026/02/17 19:00:38,72374455,309679,飲放　ジン・ハイボール,2665599,★飲放★　角ハイボール,0,0,0,45,42,1,0,,,,10,
7fe37e09-6e00-4127-93e8-673498198392,2026/02/17,2026/02/17 20:37:58,2026/02/17 18:59:36,72378672,316799,飲放　焼酎・日本酒,2874123,★放題★（２合）賀茂金秀　広島県　特別純米　爽やかシャープ,0,0,0,572,530,1,0,,,,10,line:Ub55ff3beea16c323cc647c518d75626f
7fe37e09-6e00-4127-93e8-673498198392,2026/02/17,2026/02/17 20:37:58,2026/02/17 18:59:36,72378672,316799,飲放　焼酎・日本酒,766518,5,1,0,0,0,0,1,0,,2874123,★放題★（２合）賀茂金秀　広島県　特別純米　爽やかシャープ,10,line:Ub55ff3beea16c323cc647c518d75626f
7fe37e09-6e00-4127-93e8-673498198392,2026/02/17,2026/02/17 20:20:58,2026/02/17 18:57:55,72374455,309679,飲放　ジン・ハイボール,2665599,★飲放★　角ハイボール,0,0,0,45,42,1,0,,,,10,
7fe37e09-6e00-4127-93e8-673498198392,2026/02/17,2026/02/17 20:37:58,2026/02/17 18:46:24,72378672,309679,飲放　ジン・ハイボール,2665756,★飲放★　スパイシー＆シトラスハイボール,0,0,0,33,31,1,0,,,,10,line:Ub55ff3beea16c323cc647c518d75626f
