"H.伝票番号","H.集計対象営業年月日","H.曜日","H.伝票発行日","H.伝票処理日","H.客数（合計）","H.小計","H.総商品数","D.商品カテゴリ1","D.商品カテゴリ2","D.商品","D.サブメニュー","D.価格","D.数量","D.オーダー日時","D.オーダーステータス"
"No:202500200005018","2026/03/02","月","2026/03/02 12:14:40","2026/03/02 13:41:05","0","38210","13","テイクアウト","出前館","00000002579:Uberうな重松","","9400","1","2026/03/02 12:14:40","20:配膳済"
"No:202500200005018","2026/03/02","月","2026/03/02 12:14:40","2026/03/02 13:41:05","0","38210","13","テイクアウト","出前館","00000002579:Uberうな重松","","9400","1","2026/03/02 12:14:40","20:配膳済"
"No:202500200005018","2026/03/02","月","2026/03/02 12:14:40","2026/03/02 13:41:05","0","38210","13","テイクアウト","出前館","00000002579:Uberうな重松","","9400","1","2026/03/02 12:14:40","20:配膳済"
"No:202500200005018","2026/03/02","月","2026/03/02 12:14:40","2026/03/02 13:41:05","0","38210","13","テイクアウト","ウーバーイーツ","00000001205:大盛り","","200","1","2026/03/02 12:14:40","20:配膳済"
"No:202500200005018","2026/03/02","月","2026/03/02 12:14:40","2026/03/02 13:41:05","0","38210","13","テイクアウト","ウーバーイーツ","00000001205:大盛り","","200","1","2026/03/02 12:14:40","20:配膳済"
"No:202500200005018","2026/03/02","月","2026/03/02 12:14:40","2026/03/02 13:41:05","0","38210","13","ウーバーイーツ","鰻料理","00000002226:Uber鰻のタレ","","300","1","2026/03/02 12:14:40","20:配膳済"
"No:202500200005018","2026/03/02","月","2026/03/02 12:14:40","2026/03/02 13:41:05","0","38210","13","ウーバーイーツ","鰻料理","00000003299:Uber山椒小袋","","30","1","2026/03/02 12:14:40","20:配膳済"
"No:202500200005018","2026/03/02","月","2026/03/02 12:14:40","2026/03/02 13:41:05","0","38210","13","ウーバーイーツ","鰻料理","00000003299:Uber山椒小袋","","30","1","2026/03/02 12:14:40","20:配膳済"
"No:202500200005018","2026/03/02","月","2026/03/02 12:14:40","2026/03/02 13:41:05","0","38210","13","テイクアウト","ウーバーイーツ","00000001457:Uberう巻","","6100","1","2026/03/02 12:14:40","20:配膳済"
"No:202500200005018","2026/03/02","月","2026/03/02 12:14:40","2026/03/02 13:41:05","0","38210","13","テイクアウト","ウーバーイーツ","00000001475:Uberおしんこ盛り","","900","1","2026/03/02 12:14:40","20:配膳済"
"No:202500200005018","2026/03/02","月","2026/03/02 12:14:40","2026/03/02 13:41:05","0","38210","13","テイクアウト","出前館","00000000520:Uber肝焼き","","750","1","2026/03/02 12:14:40","20:配膳済"
"No:202500200005018","2026/03/02","月","2026/03/02 12:14:40","2026/03/02 13:41:05","0","38210","13","テイクアウト","出前館","00000000520:Uber肝焼き","","750","1","2026/03/02 12:14:40","20:配膳済"
"No:202500200005018","2026/03/02","月","2026/03/02 12:14:40","2026/03/02 13:41:05","0","38210","13","テイクアウト","出前館","00000000520:Uber肝焼き","","750","1","2026/03/02 12:14:40","20:配膳済"
"No:202500200005019","2026/03/02","月","2026/03/02 15:11:44","2026/03/02 17:05:59","0","5700","1","テイクアウト","出前館","00000002581:Uberうな重梅","","5700","1","2026/03/02 15:11:44","20:配膳済"
"No:202500200005020","2026/03/02","月","2026/03/02 17:10:17","2026/03/02 18:25:42","2","26490","5","コース","コース","00000000510:麻布しきコース","","10000","1","2026/03/02 17:10:17","20:配膳済"
"No:202500200005020","2026/03/02","月","2026/03/02 17:10:17","2026/03/02 18:25:42","2","26490","5","コース","コース","00000000510:麻布しきコース","","10000","1","2026/03/02 17:10:17","20:配膳済"
"No:202500200005020","2026/03/02","月","2026/03/02 17:10:17","2026/03/02 18:25:42","2","26490","5","ドリンク","日本酒","00000000410:浦霞本醸酒","","900","1","2026/03/02 17:13:50","20:配膳済"
"No:202500200005020","2026/03/02","月","2026/03/02 17:10:17","2026/03/02 18:25:42","2","26490","5","ドリンク","ソフトドリンク","00000000435:緑茶","","500","1","2026/03/02 17:13:50","20:配膳済"
"No:202500200005020","2026/03/02","月","2026/03/02 17:10:17","2026/03/02 18:25:42","2","26490","5","フード","鰻料理","00000000358:う巻","","4500","1","2026/03/02 17:13:50","20:配膳済"
