"H.伝票番号","H.集計対象営業年月日","H.曜日","H.伝票発行日","H.伝票処理日","H.客数（合計）","H.小計","H.総商品数","D.商品カテゴリ1","D.商品カテゴリ2","D.商品","D.サブメニュー","D.価格","D.数量","D.オーダー日時","D.オーダーステータス"
"No:202500100008197","2026/03/23","月","2026/03/23 11:45:18","2026/03/23 12:24:16","2","3600","2","ランチ","ランチ","00000004031:とんかつ定食","並盛x1","1800","1","2026/03/23 11:45:43","20:配膳済"
"No:202500100008197","2026/03/23","月","2026/03/23 11:45:18","2026/03/23 12:24:16","2","3600","2","ランチ","ランチ","00000004029:カキフライ定食","並盛x1","1800","1","2026/03/23 11:45:43","20:配膳済"
"No:202500100008198","2026/03/23","月","2026/03/23 11:48:31","2026/03/23 12:38:29","5","11500","5","ランチ","ランチ","00000002566:うな重 竹 定食","少なめx1","4400","1","2026/03/23 11:52:21","20:配膳済"
"No:202500100008198","2026/03/23","月","2026/03/23 11:48:31","2026/03/23 12:38:29","5","11500","5","ランチ","ランチ","00000004028:しょうが焼き定食","並盛x1","1200","1","2026/03/23 11:52:21","20:配膳済"
"No:202500100008198","2026/03/23","月","2026/03/23 11:48:31","2026/03/23 12:38:29","5","11500","5","ランチ","ランチ","00000004030:お刺身定食","並盛x1","1800","1","2026/03/23 11:52:21","20:配膳済"
"No:202500100008198","2026/03/23","月","2026/03/23 11:48:31","2026/03/23 12:38:29","5","11500","5","ランチ","ランチ","00000004027:とり天定食","天つゆx1 / 大盛りx1","1100","1","2026/03/23 11:52:21","20:配膳済"
"No:202500100008198","2026/03/23","月","2026/03/23 11:48:31","2026/03/23 12:38:29","5","11500","5","フード","鰻料理","00000002557:う巻 上","","3000","1","2026/03/23 11:52:21","20:配膳済"
"No:202500100008199","2026/03/23","月","2026/03/23 11:48:50","2026/03/23 12:17:08","2","2300","2","ランチ","ランチ","00000004027:とり天定食","明太マヨx1 / 並盛x1","1100","1","2026/03/23 11:50:11","20:配膳済"
"No:202500100008199","2026/03/23","月","2026/03/23 11:48:50","2026/03/23 12:17:08","2","2300","2","ランチ","ランチ","00000001786:サバ定食","並盛x1","1200","1","2026/03/23 11:50:11","20:配膳済"
"No:202500100008200","2026/03/23","月","2026/03/23 11:48:56","2026/03/23 13:53:40","0","1500","1","ロケットナウ","お弁当","00000003825:ロケットサバの一夜干し弁当","","1500","1","2026/03/23 11:48:56","20:配膳済"
"No:202500100008201","2026/03/23","月","2026/03/23 11:56:04","2026/03/23 12:16:14","2","2400","2","ランチ","ランチ","00000003135:チキン南蛮定食","少なめx1","1200","1","2026/03/23 11:56:04","20:配膳済"
"No:202500100008201","2026/03/23","月","2026/03/23 11:56:04","2026/03/23 12:16:14","2","2400","2","ランチ","ランチ","00000001786:サバ定食","少なめx1","1200","1","2026/03/23 11:56:04","20:配膳済"
"No:202500100008202","2026/03/23","月","2026/03/23 12:05:10","2026/03/23 12:41:25","2","2300","2","ランチ","ランチ","00000003135:チキン南蛮定食","並盛x1","1200","1","2026/03/23 12:05:10","20:配膳済"
"No:202500100008202","2026/03/23","月","2026/03/23 12:05:10","2026/03/23 12:41:25","2","2300","2","ランチ","ランチ","00000004027:とり天定食","明太マヨx1 / 並盛x1","1100","1","2026/03/23 12:05:10","20:配膳済"
"No:202500100008203","2026/03/23","月","2026/03/23 12:11:06","2026/03/23 12:39:06","1","1680","3","ランチ","ランチ","00000001786:サバ定食","大盛りx1","1200","1","2026/03/23 12:11:06","20:配膳済"
"No:202500100008203","2026/03/23","月","2026/03/23 12:11:06","2026/03/23 12:39:06","1","1680","3","ランチ","サイドメニュー","00000004041:生卵","","150","1","2026/03/23 12:11:06","20:配膳済"
"No:202500100008203","2026/03/23","月","2026/03/23 12:11:06","2026/03/23 12:39:06","1","1680","3","ランチ","サイドメニュー","00000004044:サラダ","","330","1","2026/03/23 12:11:06","20:配膳済"
"No:202500100008204","2026/03/23","月","2026/03/23 12:15:45","2026/03/23 12:49:37","2","2200","2","ランチ","ランチ","00000004027:とり天定食","明太マヨx1 / 並盛x1","1100","1","2026/03/23 12:15:45","20:配膳済"
"No:202500100008204","2026/03/23","月","2026/03/23 12:15:45","2026/03/23 12:49:37","2","2200","2","ランチ","ランチ","00000004027:とり天定食","天つゆx1 / 並盛x1","1100","1","2026/03/23 12:15:45","20:配膳済"
"No:202500100008205","2026/03/23","月","2026/03/23 12:19:48","2026/03/23 13:03:44","6","9380","9","ランチ","ランチ","00000003135:チキン南蛮定食","並盛x1","1200","1","2026/03/23 12:19:48","20:配膳済"
"No:202500100008205","2026/03/23","月","2026/03/23 12:19:48","2026/03/23 13:03:44","6","9380","9","フード","おすすめ","00000002648:うなぷりん","","660","1","2026/03/23 12:19:48","20:配膳済"
"No:202500100008205","2026/03/23","月","2026/03/23 12:19:48","2026/03/23 13:03:44","6","9380","9","ランチ","ランチ","00000003135:チキン南蛮定食","大盛りx1","1200","1","2026/03/23 12:19:48","20:配膳済"
"No:202500100008205","2026/03/23","月","2026/03/23 12:19:48","2026/03/23 13:03:44","6","9380","9","ランチ","ランチ","00000002484:豚しゃぶ定食","並盛x1","1200","1","2026/03/23 12:19:48","20:配膳済"
"No:202500100008205","2026/03/23","月","2026/03/23 12:19:48","2026/03/23 13:03:44","6","9380","9","フード","おすすめ","00000002648:うなぷりん","","660","1","2026/03/23 12:19:48","20:配膳済"
"No:202500100008205","2026/03/23","月","2026/03/23 12:19:48","2026/03/23 13:03:44","6","9380","9","ランチ","ランチ","00000004027:とり天定食","明太マヨx1 / 並盛x1","1100","1","2026/03/23 12:19:48","20:配膳済"
"No:202500100008205","2026/03/23","月","2026/03/23 12:19:48","2026/03/23 13:03:44","6","9380","9","ランチ","ランチ","00000004028:しょうが焼き定食","並盛x1","1200","1","2026/03/23 12:19:48","20:配膳済"
"No:202500100008205","2026/03/23","月","2026/03/23 12:19:48","2026/03/23 13:03:44","6","9380","9","ランチ","ランチ","00000004034:穴子天丼定食","並盛x1","1500","1","2026/03/23 12:19:48","20:配膳済"
"No:202500100008205","2026/03/23","月","2026/03/23 12:19:48","2026/03/23 13:03:44","6","9380","9","フード","おすすめ","00000002648:うなぷりん","","660","1","2026/03/23 12:19:48","20:配膳済"
"No:202500100008205","2026/03/23","月","2026/03/23 12:19:48","2026/03/23 13:01:14","6","1200","1","ランチ","ランチ","00000003135:チキン南蛮定食","並盛x1","1200","1","2026/03/23 12:19:48","20:配膳済"
"No:202500100008205","2026/03/23","月","2026/03/23 12:19:48","2026/03/23 13:01:51","6","1860","2","フード","おすすめ","00000002648:うなぷりん","","660","1","2026/03/23 12:19:48","20:配膳済"
"No:202500100008205","2026/03/23","月","2026/03/23 12:19:48","2026/03/23 13:01:51","6","1860","2","ランチ","ランチ","00000003135:チキン南蛮定食","大盛りx1","1200","1","2026/03/23 12:19:48","20:配膳済"
"No:202500100008205","2026/03/23","月","2026/03/23 12:19:48","2026/03/23 13:02:23","6","1860","2","ランチ","ランチ","00000002484:豚しゃぶ定食","並盛x1","1200","1","2026/03/23 12:19:48","20:配膳済"
"No:202500100008205","2026/03/23","月","2026/03/23 12:19:48","2026/03/23 13:02:23","6","1860","2","フード","おすすめ","00000002648:うなぷりん","","660","1","2026/03/23 12:19:48","20:配膳済"
"No:202500100008205","2026/03/23","月","2026/03/23 12:19:48","2026/03/23 13:02:52","6","1100","1","ランチ","ランチ","00000004027:とり天定食","明太マヨx1 / 並盛x1","1100","1","2026/03/23 12:19:48","20:配膳済"
"No:202500100008205","2026/03/23","月","2026/03/23 12:19:48","2026/03/23 13:03:21","6","1200","1","ランチ","ランチ","00000004028:しょうが焼き定食","並盛x1","1200","1","2026/03/23 12:19:48","20:配膳済"
"No:202500100008205","2026/03/23","月","2026/03/23 12:19:48","2026/03/23 13:03:44","6","2160","2","ランチ","ランチ","00000004034:穴子天丼定食","並盛x1","1500","1","2026/03/23 12:19:48","20:配膳済"
"No:202500100008205","2026/03/23","月","2026/03/23 12:19:48","2026/03/23 13:03:44","6","2160","2","フード","おすすめ","00000002648:うなぷりん","","660","1","2026/03/23 12:19:48","20:配膳済"
"No:202500100008206","2026/03/23","月","2026/03/23 12:22:26","2026/03/23 13:19:23","1","1200","1","ランチ","ランチ","00000003135:チキン南蛮定食","並盛x1","1200","1","2026/03/23 12:22:26","20:配膳済"
"No:202500100008207","2026/03/23","月","2026/03/23 12:24:51","2026/03/23 12:53:35","2","2400","2","ランチ","ランチ","00000003135:チキン南蛮定食","並盛x1","1200","1","2026/03/23 12:24:51","20:配膳済"
"No:202500100008207","2026/03/23","月","2026/03/23 12:24:51","2026/03/23 12:53:35","2","2400","2","ランチ","ランチ","00000003135:チキン南蛮定食","大盛りx1","1200","1","2026/03/23 12:24:51","20:配膳済"
"No:202500100008207","2026/03/23","月","2026/03/23 12:24:51","2026/03/23 12:52:57","2","1200","1","ランチ","ランチ","00000003135:チキン南蛮定食","並盛x1","1200","1","2026/03/23 12:24:51","20:配膳済"
"No:202500100008207","2026/03/23","月","2026/03/23 12:24:51","2026/03/23 12:53:35","2","1200","1","ランチ","ランチ","00000003135:チキン南蛮定食","大盛りx1","1200","1","2026/03/23 12:24:51","20:配膳済"
"No:202500100008208","2026/03/23","月","2026/03/23 12:30:13","2026/03/23 13:04:15","1","1200","1","ランチ","ランチ","00000003135:チキン南蛮定食","大盛りx1","1200","1","2026/03/23 12:30:13","20:配膳済"
"No:202500100008209","2026/03/23","月","2026/03/23 12:32:21","2026/03/23 13:17:55","4","4800","4","ランチ","ランチ","00000003135:チキン南蛮定食","大盛りx1","1200","1","2026/03/23 12:32:21","20:配膳済"
"No:202500100008209","2026/03/23","月","2026/03/23 12:32:21","2026/03/23 13:17:55","4","4800","4","ランチ","ランチ","00000004028:しょうが焼き定食","並盛x1","1200","1","2026/03/23 12:32:21","20:配膳済"
"No:202500100008209","2026/03/23","月","2026/03/23 12:32:21","2026/03/23 13:17:55","4","4800","4","ランチ","ランチ","00000003135:チキン南蛮定食","大盛りx1","1200","1","2026/03/23 12:32:21","20:配膳済"
"No:202500100008209","2026/03/23","月","2026/03/23 12:32:21","2026/03/23 13:17:55","4","4800","4","ランチ","ランチ","00000003135:チキン南蛮定食","並盛x1","1200","1","2026/03/23 12:32:21","20:配膳済"
"No:202500100008209","2026/03/23","月","2026/03/23 12:32:21","2026/03/23 13:15:44","4","1200","1","ランチ","ランチ","00000003135:チキン南蛮定食","大盛りx1","1200","1","2026/03/23 12:32:21","20:配膳済"
"No:202500100008209","2026/03/23","月","2026/03/23 12:32:21","2026/03/23 13:16:57","4","1200","1","ランチ","ランチ","00000004028:しょうが焼き定食","並盛x1","1200","1","2026/03/23 12:32:21","20:配膳済"
"No:202500100008209","2026/03/23","月","2026/03/23 12:32:21","2026/03/23 13:17:16","4","1200","1","ランチ","ランチ","00000003135:チキン南蛮定食","大盛りx1","1200","1","2026/03/23 12:32:21","20:配膳済"
"No:202500100008209","2026/03/23","月","2026/03/23 12:32:21","2026/03/23 13:17:55","4","1200","1","ランチ","ランチ","00000003135:チキン南蛮定食","並盛x1","1200","1","2026/03/23 12:32:21","20:配膳済"
"No:202500100008210","2026/03/23","月","2026/03/23 12:32:40","2026/03/23 13:18:50","2","2300","2","ランチ","ランチ","00000003135:チキン南蛮定食","並盛x1","1200","1","2026/03/23 12:32:40","20:配膳済"
"No:202500100008210","2026/03/23","月","2026/03/23 12:32:40","2026/03/23 13:18:50","2","2300","2","ランチ","ランチ","00000004027:とり天定食","天つゆx1 / 並盛x1","1100","1","2026/03/23 12:32:40","20:配膳済"
"No:202500100008211","2026/03/23","月","2026/03/23 12:43:04","2026/03/23 13:47:14","2","12540","4","ランチ","ランチ","00000002565:うな重 松 定食","並盛x1","5500","1","2026/03/23 12:43:04","20:配膳済"
"No:202500100008211","2026/03/23","月","2026/03/23 12:43:04","2026/03/23 13:47:14","2","12540","4","ランチ","ランチ","00000002565:うな重 松 定食","並盛x1","5500","1","2026/03/23 12:43:04","20:配膳済"
"No:202500100008211","2026/03/23","月","2026/03/23 12:43:04","2026/03/23 13:47:14","2","12540","4","ドリンク","ビール","00000000009:ﾌﾟﾚﾐｱﾑﾓﾙﾂ ﾀﾝﾌﾞﾗｰ","","770","1","2026/03/23 12:43:04","20:配膳済"
"No:202500100008211","2026/03/23","月","2026/03/23 12:43:04","2026/03/23 13:47:14","2","12540","4","ドリンク","ビール","00000000009:ﾌﾟﾚﾐｱﾑﾓﾙﾂ ﾀﾝﾌﾞﾗｰ","","770","1","2026/03/23 12:43:04","20:配膳済"
"No:202500100008212","2026/03/23","月","2026/03/23 12:43:24","2026/03/23 12:59:28","1","1200","1","ランチ","ランチ","00000004028:しょうが焼き定食","並盛x1","1200","1","2026/03/23 12:43:24","20:配膳済"
"No:202500100008213","2026/03/23","月","2026/03/23 13:05:27","2026/03/23 13:53:50","0","1300","1","ロケットナウ","お弁当","00000003802:ロケット唐揚げ弁当","","1300","1","2026/03/23 13:05:27","20:配膳済"
"No:202500100008214","2026/03/23","月","2026/03/23 13:20:12","2026/03/23 13:54:03","0","1300","1","ロケットナウ","お弁当","00000003802:ロケット唐揚げ弁当","","1300","1","2026/03/23 13:20:12","20:配膳済"
"No:202500100008215","2026/03/23","月","2026/03/23 13:22:30","2026/03/23 13:41:24","1","1200","1","ランチ","ランチ","00000001786:サバ定食","並盛x1","1200","1","2026/03/23 13:22:30","20:配膳済"
"No:202500100008216","2026/03/23","月","2026/03/23 13:22:47","2026/03/23 13:44:12","1","1100","1","ランチ","ランチ","00000004027:とり天定食","おろしソースx1 / 並盛x1","1100","1","2026/03/23 13:22:47","20:配膳済"
"No:202500100008217","2026/03/23","月","2026/03/23 17:35:54","2026/03/23 20:57:59","0","20100","5","ウーバーイーツ","お弁当","00000004069:uber銘柄豚とんかつ弁当","","2500","1","2026/03/23 17:35:54","20:配膳済"
"No:202500100008217","2026/03/23","月","2026/03/23 17:35:54","2026/03/23 20:57:59","0","20100","5","ウーバーイーツ","鰻料理","00000004086:uberうな重梅","","4400","1","2026/03/23 17:35:54","20:配膳済"
"No:202500100008217","2026/03/23","月","2026/03/23 17:35:54","2026/03/23 20:57:59","0","20100","5","ウーバーイーツ","鰻料理","00000004086:uberうな重梅","","4400","1","2026/03/23 17:35:54","20:配膳済"
"No:202500100008217","2026/03/23","月","2026/03/23 17:35:54","2026/03/23 20:57:59","0","20100","5","ウーバーイーツ","鰻料理","00000004086:uberうな重梅","","4400","1","2026/03/23 17:35:54","20:配膳済"
"No:202500100008217","2026/03/23","月","2026/03/23 17:35:54","2026/03/23 20:57:59","0","20100","5","ウーバーイーツ","鰻料理","00000004086:uberうな重梅","","4400","1","2026/03/23 17:35:54","20:配膳済"
"No:202500100008218","2026/03/23","月","2026/03/23 17:57:03","2026/03/23 20:58:08","0","5150","3","ウーバーイーツ","鰻料理","00000004086:uberうな重梅","","4400","1","2026/03/23 17:57:03","20:配膳済"
"No:202500100008218","2026/03/23","月","2026/03/23 17:57:03","2026/03/23 20:58:08","0","5150","3","ウーバーイーツ","鰻料理","00000004090:uber肝焼き","","750","1","2026/03/23 17:57:03","20:配膳済"
"No:202500100008218","2026/03/23","月","2026/03/23 17:57:03","2026/03/23 20:58:08","0","5150","3","ウーバーイーツ","鰻料理","00000004091:uber肝焼きプロモーション","","0","1","2026/03/23 17:57:03","20:配膳済"
"No:202500100008219","2026/03/23","月","2026/03/23 18:25:01","2026/03/23 20:58:16","0","1500","1","ロケットナウ","お弁当","00000003825:ロケットサバの一夜干し弁当","","1500","1","2026/03/23 18:25:01","20:配膳済"
"No:202500100008220","2026/03/23","月","2026/03/23 18:27:31","2026/03/23 19:08:24","4","10480","10","フード","お刺身","00000001072:お刺身盛合せ","三点1人前x1","1320","1","2026/03/23 18:27:31","20:配膳済"
"No:202500100008220","2026/03/23","月","2026/03/23 18:27:31","2026/03/23 19:08:24","4","10480","10","フード","揚げ物","00000000069:若鳥のうまから揚げ","","1100","1","2026/03/23 18:27:31","20:配膳済"
"No:202500100008220","2026/03/23","月","2026/03/23 18:27:31","2026/03/23 19:08:24","4","10480","10","ドリンク","ビール","00000000010:ﾌﾟﾚﾐｱﾑﾓﾙﾂ 小ｸﾞﾗｽ","","500","1","2026/03/23 18:27:31","20:配膳済"
"No:202500100008220","2026/03/23","月","2026/03/23 18:27:31","2026/03/23 19:08:24","4","10480","10","ドリンク","ビール","00000000010:ﾌﾟﾚﾐｱﾑﾓﾙﾂ 小ｸﾞﾗｽ","","0","0","2026/03/23 18:27:31","30:キャンセル済"
"No:202500100008220","2026/03/23","月","2026/03/23 18:27:31","2026/03/23 19:08:24","4","10480","10","ドリンク","ビール","00000000010:ﾌﾟﾚﾐｱﾑﾓﾙﾂ 小ｸﾞﾗｽ","","0","0","2026/03/23 18:27:31","30:キャンセル済"
"No:202500100008220","2026/03/23","月","2026/03/23 18:27:31","2026/03/23 19:08:24","4","10480","10","ドリンク","ビール","00000000010:ﾌﾟﾚﾐｱﾑﾓﾙﾂ 小ｸﾞﾗｽ","","0","0","2026/03/23 18:27:31","30:キャンセル済"
"No:202500100008220","2026/03/23","月","2026/03/23 18:27:31","2026/03/23 19:08:24","4","10480","10","フード","おすすめ","00000000163:穴子天ぷら","","1100","1","2026/03/23 18:27:31","20:配膳済"
"No:202500100008220","2026/03/23","月","2026/03/23 18:27:31","2026/03/23 19:08:24","4","10480","10","フード","鰻料理","00000000287:ﾊｰﾌうなぎ蒲焼","","3600","1","2026/03/23 18:39:18","20:配膳済"
"No:202500100008220","2026/03/23","月","2026/03/23 18:27:31","2026/03/23 19:08:24","4","10480","10","フード","一品料理","00000000144:ライス","","220","1","2026/03/23 18:59:47","20:配膳済"
"No:202500100008220","2026/03/23","月","2026/03/23 18:27:31","2026/03/23 19:08:24","4","10480","10","フード","お通し","00000004006:お通し","","660","1","2026/03/23 19:07:05","20:配膳済"
"No:202500100008220","2026/03/23","月","2026/03/23 18:27:31","2026/03/23 19:08:24","4","10480","10","フード","お通し","00000004006:お通し","","660","1","2026/03/23 19:07:05","20:配膳済"
"No:202500100008220","2026/03/23","月","2026/03/23 18:27:31","2026/03/23 19:08:24","4","10480","10","フード","お通し","00000004006:お通し","","660","1","2026/03/23 19:07:05","20:配膳済"
"No:202500100008220","2026/03/23","月","2026/03/23 18:27:31","2026/03/23 19:08:24","4","10480","10","フード","お通し","00000004006:お通し","","660","1","2026/03/23 19:07:05","20:配膳済"
"No:202500100008221","2026/03/23","月","2026/03/23 19:20:54","2026/03/23 19:59:39","1","6180","4","ドリンク","ビール","00000000009:ﾌﾟﾚﾐｱﾑﾓﾙﾂ ﾀﾝﾌﾞﾗｰ","","770","1","2026/03/23 19:20:54","20:配膳済"
"No:202500100008221","2026/03/23","月","2026/03/23 19:20:54","2026/03/23 19:59:39","1","6180","4","フード","お通し","00000004006:お通し","","660","1","2026/03/23 19:20:54","20:配膳済"
"No:202500100008221","2026/03/23","月","2026/03/23 19:20:54","2026/03/23 19:59:39","1","6180","4","フード","鰻料理","00000002555:うな重 梅","並盛x1","4200","1","2026/03/23 19:22:57","20:配膳済"
"No:202500100008221","2026/03/23","月","2026/03/23 19:20:54","2026/03/23 19:59:39","1","6180","4","フード","揚げ物","00000000664:牡蠣フライ1個","","550","1","2026/03/23 19:23:14","20:配膳済"
"No:202500100008222","2026/03/23","月","2026/03/23 19:41:27","2026/03/23 20:41:47","3","15770","17","ドリンク","ビール","00000000013:黒ラベル 瓶","","900","1","2026/03/23 19:41:27","20:配膳済"
"No:202500100008222","2026/03/23","月","2026/03/23 19:41:27","2026/03/23 20:41:47","3","15770","17","フード","おすすめ","00000004261:山菜の天ぷら","","770","1","2026/03/23 19:41:27","20:配膳済"
"No:202500100008222","2026/03/23","月","2026/03/23 19:41:27","2026/03/23 20:41:47","3","15770","17","フード","おすすめ","00000000163:穴子天ぷら","","1100","1","2026/03/23 19:41:27","20:配膳済"
"No:202500100008222","2026/03/23","月","2026/03/23 19:41:27","2026/03/23 20:41:47","3","15770","17","フード","おすすめ","00000004269:ホタルイカの酢味噌がけ","","880","1","2026/03/23 19:41:27","20:配膳済"
"No:202500100008222","2026/03/23","月","2026/03/23 19:41:27","2026/03/23 20:41:47","3","15770","17","ドリンク","果実酒","00000004008:梅酒","ロックx1","660","1","2026/03/23 19:41:27","20:配膳済"
"No:202500100008222","2026/03/23","月","2026/03/23 19:41:27","2026/03/23 20:41:47","3","15770","17","フード","お刺身","00000001072:お刺身盛合せ","三点２人前x1","2200","1","2026/03/23 19:44:35","20:配膳済"
"No:202500100008222","2026/03/23","月","2026/03/23 19:41:27","2026/03/23 20:41:47","3","15770","17","ドリンク","日本酒","00000004267:天美","","1320","1","2026/03/23 19:48:42","20:配膳済"
"No:202500100008222","2026/03/23","月","2026/03/23 19:41:27","2026/03/23 20:41:47","3","15770","17","ドリンク","日本酒","00000000109:八海山","","880","1","2026/03/23 19:58:53","20:配膳済"
"No:202500100008222","2026/03/23","月","2026/03/23 19:41:27","2026/03/23 20:41:47","3","15770","17","フード","鰻料理","00000002558:肝焼き","","600","1","2026/03/23 20:02:36","20:配膳済"
"No:202500100008222","2026/03/23","月","2026/03/23 19:41:27","2026/03/23 20:41:47","3","15770","17","フード","鰻料理","00000002558:肝焼き","","600","1","2026/03/23 20:02:36","20:配膳済"
"No:202500100008222","2026/03/23","月","2026/03/23 19:41:27","2026/03/23 20:41:47","3","15770","17","フード","鰻料理","00000002558:肝焼き","","600","1","2026/03/23 20:02:36","20:配膳済"
"No:202500100008222","2026/03/23","月","2026/03/23 19:41:27","2026/03/23 20:41:47","3","15770","17","フード","揚げ物","00000000071:大和芋の磯辺揚","","1100","1","2026/03/23 20:02:36","20:配膳済"
"No:202500100008222","2026/03/23","月","2026/03/23 19:41:27","2026/03/23 20:41:47","3","15770","17","フード","揚げ物","00000001081:チキン南蛮","","1300","1","2026/03/23 20:02:36","20:配膳済"
"No:202500100008222","2026/03/23","月","2026/03/23 19:41:27","2026/03/23 20:41:47","3","15770","17","ドリンク","日本酒","00000000109:八海山","","880","1","2026/03/23 20:16:36","20:配膳済"
"No:202500100008222","2026/03/23","月","2026/03/23 19:41:27","2026/03/23 20:41:47","3","15770","17","フード","お通し","00000004006:お通し","","660","1","2026/03/23 20:30:49","20:配膳済"
"No:202500100008222","2026/03/23","月","2026/03/23 19:41:27","2026/03/23 20:41:47","3","15770","17","フード","お通し","00000004006:お通し","","660","1","2026/03/23 20:30:49","20:配膳済"
"No:202500100008222","2026/03/23","月","2026/03/23 19:41:27","2026/03/23 20:41:47","3","15770","17","フード","お通し","00000004006:お通し","","660","1","2026/03/23 20:30:49","20:配膳済"
"No:202500100008223","2026/03/23","月","2026/03/23 19:57:13","2026/03/23 20:58:25","0","6700","2","ウーバーイーツ","鰻料理","00000004085:uberうな重竹","","6500","1","2026/03/23 19:57:27","20:配膳済"
"No:202500100008223","2026/03/23","月","2026/03/23 19:57:13","2026/03/23 20:58:25","0","6700","2","ウーバーイーツ","鰻料理","00000004092:uber大盛り","","200","1","2026/03/23 19:57:27","20:配膳済"
"No:202500100008224","2026/03/23","月","2026/03/23 20:21:59","2026/03/23 21:13:34","2","12790","8","フード","お通し","00000004006:お通し","","660","1","2026/03/23 20:21:59","20:配膳済"
"No:202500100008224","2026/03/23","月","2026/03/23 20:21:59","2026/03/23 21:13:34","2","12790","8","フード","鰻料理","00000002555:うな重 梅","並盛x1","4200","1","2026/03/23 20:31:18","20:配膳済"
"No:202500100008224","2026/03/23","月","2026/03/23 20:21:59","2026/03/23 21:13:34","2","12790","8","ドリンク","プレミアムジン","00000000015:六ソーダ","","800","1","2026/03/23 20:39:42","20:配膳済"
"No:202500100008224","2026/03/23","月","2026/03/23 20:21:59","2026/03/23 21:13:34","2","12790","8","フード","フリー","00000000104:フードフリー1","","750","1","2026/03/23 21:12:31","20:配膳済"
"No:202500100008224","2026/03/23","月","2026/03/23 20:21:59","2026/03/23 21:13:34","2","12790","8","フード","サラダ","00000000062:大和芋のとろろサラダ","","0","0","2026/03/23 20:31:18","30:キャンセル済"
"No:202500100008224","2026/03/23","月","2026/03/23 20:21:59","2026/03/23 21:13:34","2","12790","8","フード","お通し","00000004006:お通し","","660","1","2026/03/23 20:21:59","20:配膳済"
"No:202500100008224","2026/03/23","月","2026/03/23 20:21:59","2026/03/23 21:13:34","2","12790","8","フード","鰻料理","00000002555:うな重 梅","並盛x1","4200","1","2026/03/23 20:31:18","20:配膳済"
"No:202500100008224","2026/03/23","月","2026/03/23 20:21:59","2026/03/23 21:13:34","2","12790","8","ドリンク","サワー","00000000150:梅干しサワー","普通x1","770","1","2026/03/23 20:39:42","20:配膳済"
"No:202500100008224","2026/03/23","月","2026/03/23 20:21:59","2026/03/23 21:13:34","2","12790","8","フード","フリー","00000000104:フードフリー1","","750","1","2026/03/23 21:12:31","20:配膳済"
"No:202500100008224","2026/03/23","月","2026/03/23 20:21:59","2026/03/23 21:13:00","2","6410","4","フード","お通し","00000004006:お通し","","660","1","2026/03/23 20:21:59","20:配膳済"
"No:202500100008224","2026/03/23","月","2026/03/23 20:21:59","2026/03/23 21:13:00","2","6410","4","フード","鰻料理","00000002555:うな重 梅","並盛x1","4200","1","2026/03/23 20:31:18","20:配膳済"
