"H.伝票番号","H.集計対象営業年月日","H.曜日","H.伝票発行日","H.伝票処理日","H.客数（合計）","H.小計","H.総商品数","D.商品カテゴリ1","D.商品カテゴリ2","D.商品","D.サブメニュー","D.価格","D.数量","D.オーダー日時","D.オーダーステータス"
"No:202500200003739","2025/12/01","月","2025/12/01 11:43:26","2025/12/01 12:45:33","2","11000","2","フード","ランチ","00000001984:ランチうな重","","5500","1","2025/12/01 11:43:26","20:配膳済"
"No:202500200003739","2025/12/01","月","2025/12/01 11:43:26","2025/12/01 12:45:33","2","11000","2","フード","ランチ","00000001984:ランチうな重","","5500","1","2025/12/01 11:43:26","20:配膳済"
"No:202500200003740","2025/12/01","月","2025/12/01 12:00:18","2025/12/01 12:41:37","1","5850","2","フード","ランチ","00000001984:ランチうな重","","5500","1","2025/12/01 12:00:18","20:配膳済"
"No:202500200003740","2025/12/01","月","2025/12/01 12:00:18","2025/12/01 12:41:37","1","5850","2","フード","ランチサイド","00000002535:ランチサラダ","","350","1","2025/12/01 12:00:18","20:配膳済"
"No:202500200003741","2025/12/01","月","2025/12/01 12:09:42","2025/12/01 12:58:18","1","5500","1","フード","ランチ","00000001984:ランチうな重","","5500","1","2025/12/01 12:09:42","20:配膳済"
"No:202500200003742","2025/12/01","月","2025/12/01 13:04:39","2025/12/01 13:42:19","2","11600","4","フード","ランチ","00000001984:ランチうな重","","5500","1","2025/12/01 13:04:39","20:配膳済"
"No:202500200003742","2025/12/01","月","2025/12/01 13:04:39","2025/12/01 13:42:19","2","11600","4","フード","ランチ","00000001984:ランチうな重","","5500","1","2025/12/01 13:04:39","20:配膳済"
"No:202500200003742","2025/12/01","月","2025/12/01 13:04:39","2025/12/01 13:42:19","2","11600","4","ランチ","ランチ","00000003803:肝吸い変更","","300","1","2025/12/01 13:04:39","20:配膳済"
"No:202500200003742","2025/12/01","月","2025/12/01 13:04:39","2025/12/01 13:42:19","2","11600","4","ランチ","ランチ","00000003803:肝吸い変更","","300","1","2025/12/01 13:04:39","20:配膳済"
"No:202500200003743","2025/12/01","月","2025/12/01 13:26:53","2025/12/01 13:53:57","2","7990","3","ドリンク","ビール","00000000402:ｱｻﾋｽｰﾊﾟｰﾄﾞﾗｲ(瓶)","","900","1","2025/12/01 13:26:53","20:配膳済"
