year_week,menu_name,subtotal,quantity,構成比
2026-W11,Uberうな重竹,148200,19,10.99039638103007
2026-W11,Uberうな重梅,142500,25,10.56768882791353
2026-W11,Uberうな重松,131600,14,9.759353331602952
2026-W11,ランチコース,77000,11,5.710259928065557
2026-W11,うな重梅,67200,12,4.983499573584486
2026-W11,ランチ松セット1ドリンク,46400,8,3.440987800808336
2026-W11,うな重竹,40600,7,3.010864325707294
2026-W11,麻布しきコース,40000,4,2.966368793800289
2026-W11,ロケットナウうな重松,34500,5,2.5584930846527496
2026-W11,ロケットナウうな重竹,29000,5,2.1506173755052096
2026-W11,Uber白焼き,25800,3,1.9133078720011865
2026-W11,Uberうな重ハーフ肝焼き入り,25200,4,1.8688123400941823
2026-W11,ふぐ刺し,24000,2,1.7798212762801735
2026-W11,お通し,22400,28,1.661166524528162
2026-W11,ランチうな重,22000,4,1.631502836590159
2026-W11,うな重松,20700,3,1.5350958507916497
2026-W11,ランチ梅セット1ドリンク,19000,5,1.4090251770551374
2026-W11,Uberうな重松 肝吸いなし,18200,2,1.3496978011791316
2026-W11,Uber蒲焼き,17200,2,1.2755385813341245
2026-W11,ロケットナウうな重梅,16800,4,1.2458748933961215
2026-W11,内臓美人ハイ,14000,6,1.0382290778301013
2026-W11,う巻,13500,3,1.0011494679075976
2026-W11,ｻﾞ･ﾌﾟﾚﾐｱﾑ･ﾓﾙﾂ ﾀﾝﾌﾞﾗｰ,13300,17,0.9863176239385962
2026-W11,三岳 ボトル,13000,2,0.9640698579850939
2026-W11,Uberう巻,12200,2,0.9047424821090883
2026-W11,うなぎ白焼き,12000,2,0.8899106381400868
2026-W11,白州,10800,2,0.8009195743260781
2026-W11,うなぎ白焼き(ハーフ),10800,3,0.8009195743260781
2026-W11,ランチうな重ハーフ,10500,3,0.778671808372576
2026-W11,TSうな重松1ドリンク,10440,2,0.7742222551818755
2026-W11,Uberとろろサラダ,8400,4,0.6229374466980607
2026-W11,肝焼き,8400,14,0.6229374466980607
2026-W11,Uberほうれん草胡麻和え,8400,7,0.6229374466980607
2026-W11,馬刺し盛り合わせ,7200,2,0.533946382884052
2026-W11,TOうな重松,6900,1,0.5116986169305499
2026-W11,テラザス,6500,1,0.48203492899254696
2026-W11,吉四六 ボトル,6500,1,0.48203492899254696
2026-W11,銀盤純米大吟醸,6000,3,0.4449553190700434
