曜日,対象週売上,過去4週平均売上,売上差,対象週客数,過去4週平均客数,客数差,対象週1人単価,過去4週平均1人単価,1人単価差,客数要因寄与,客単価要因寄与,検算
月,216550,227625.0,-11075.0,12,10.5,1.5,18045.833333333332,23905.529745989305,-5859.696412655972,31463.522309491975,-65921.58464237969,-34458.06233288771
火,130030,230085.0,-100055.0,6,13.75,-7.75,21671.666666666668,17463.674554612055,4207.992112054613,-151649.44723245504,41553.92210653931,-110095.52512591574
水,154170,208563.75,-54393.75,2,9.5,-7.5,77085.0,25271.358225108226,51813.641774891774,-383836.3433441559,297928.4402056277,-85907.90313852817
木,198820,164989.75,33830.25,12,8.75,3.25,16568.333333333332,22344.629166666666,-5776.295833333334,63233.564062499994,-59929.06927083334,3304.494791666657
金,221740,225883.75,-4143.75,9,12.25,-3.25,24637.777777777777,21715.6240981241,2922.1536796536784,-75324.27804834055,31047.88284632033,-44276.39520202022
土,224690,176587.5,48102.5,18,13.75,4.25,12482.777777777777,12679.076704545454,-196.29892676767668,53468.94077493686,-3116.2454624368675,50352.69531249999
日,161390,185220.0,-23830.0,13,10.666666666666666,2.333333333333334,12414.615384615385,20089.17361111111,-7674.558226495725,37921.087161680916,-90815.6056801994,-52894.51851851848
