曜日,対象週売上,過去4週平均売上,売上差,対象週客数,過去4週平均客数,客数差,対象週1人単価,過去4週平均1人単価,1人単価差,客数要因寄与,客単価要因寄与,検算
月,121850.0,101177.5,20672.5,23,32.75,-9.75,5297.826086956522,3062.9357666911224,2234.8903202653996,-40758.71403653226,62297.567677398016,21538.853640865753
火,117360.0,210942.5,-93582.5,18,39.25,-21.25,6520.0,5577.705755029285,942.2942449707152,-128538.12364718615,26973.172762286722,-101564.95088489943
水,285160.0,180120.0,105040.0,49,31.5,17.5,5819.591836734694,5703.919131794131,115.67270494056265,100830.72097462723,4655.826373857647,105486.54734848488
木,163840.0,183040.0,-19200.0,29,30.5,-1.5,5649.6551724137935,5992.719547448166,-343.06437503437246,-8731.78103989647,-10206.16515727258,-18937.94619716905
金,75700.0,218577.5,-142877.5,15,38.0,-23.0,5046.666666666667,5617.644327731092,-570.9776610644249,-122639.57643557421,-15130.90801820726,-137770.48445378148
土,142050.0,203392.5,-61342.5,34,42.75,-8.75,4177.941176470588,4961.620448179272,-783.6792717086837,-39985.58210784314,-30073.692051820737,-70059.27415966388
日,175390.0,190835.0,-15445.0,40,37.0,3.0,4384.75,5221.122154316272,-836.3721543162719,14408.808231474408,-32200.327941176467,-17791.519709702057
