year_week,menu_name,subtotal,quantity,構成比
2026-W18,ランチ麻布しきコース,81200.0,14,7.475947152787368
2026-W18,うな重 梅,79800.0,19,7.34705151222207
2026-W18,うな重 竹 定食,66000.0,15,6.076508769506974
2026-W18,uberうな重梅,66000.0,15,6.076508769506974
2026-W18,うな重 梅 定食,56100.0,17,5.1650324540809285
2026-W18,uberうな重松,46200.0,6,4.253556138654882
2026-W18,うな重 竹,29000.0,5,2.6699811259954886
2026-W18,お通し,27720.0,42,2.5521336831929293
2026-W18,鰻玉丼定食,27500.0,10,2.5318786539612392
2026-W18,うな重 松 定食,27500.0,5,2.5318786539612392
2026-W18,uberうな重竹,26000.0,4,2.39377618192699
2026-W18,サバ定食,25200.0,21,2.32012153017539
2026-W18,う巻 上,21000.0,7,1.9334346084794916
2026-W18,しょうが焼き定食,20400.0,17,1.8781936196657922
2026-W18,ﾌﾟﾚﾐｱﾑﾓﾙﾂ ﾀﾝﾌﾞﾗｰ,17270.0,22,1.5900197946876582
2026-W18,チキン南蛮定食,16800.0,14,1.5467476867835934
2026-W18,お刺身盛合せ,15520.0,8,1.4289002439810339
2026-W18,ランチ竹セット,15000.0,3,1.3810247203424941
2026-W18,うな重 松,13800.0,2,1.2705427427150946
2026-W18,とり天定食,13200.0,12,1.2153017539013948
2026-W18,お刺身定食,12600.0,7,1.160060765087695
2026-W18,とんかつ定食,12600.0,7,1.160060765087695
2026-W18,ロケットうな重梅,12600.0,3,1.160060765087695
2026-W18,豚しゃぶ定食,12000.0,10,1.1048197762739953
2026-W18,TO)うな重 竹,11600.0,2,1.0679924503981955
2026-W18,肝焼き,10800.0,18,0.9943377986465958
2026-W18,貴,9900.0,9,0.9114763154260461
2026-W18,ロケットサバの一夜干し弁当,9000.0,6,0.8286148322054965
2026-W18,ふぐから揚げ,8800.0,2,0.8102011692675967
2026-W18,フードフリー1,8000.0,2,0.7365465175159969
2026-W18,出前館うな重松,7700.0,1,0.708926023109147
2026-W18,uber蒲焼き,7200.0,1,0.6628918657643972
2026-W18,ロケットとり天弁当,7200.0,6,0.6628918657643972
2026-W18,エビフライ定食,7200.0,4,0.6628918657643972
2026-W18,ロケットうな重松,6900.0,1,0.6352713713575473
2026-W18,uber肝焼き,6750.0,9,0.6214611241541224
2026-W18,蜻蛉,6600.0,5,0.6076508769506974
2026-W18,ふぐ刺し,6600.0,1,0.6076508769506974
2026-W18,TO)うなぎ蒲焼,6000.0,1,0.5524098881369977
2026-W18,うなぎ白焼き,6000.0,1,0.5524098881369977
2026-W18,穴子天ぷら,5500.0,5,0.5063757307922478
2026-W18,牡蠣フライ(2個),5500.0,5,0.5063757307922478
2026-W18,大和芋の磯辺揚,5500.0,5,0.5063757307922478
2026-W18,ぎんだら焼,5400.0,3,0.4971688993232979
2026-W18,カキフライ定食,5400.0,3,0.4971688993232979
2026-W18,ロケット唐揚げ弁当,5200.0,4,0.47875523638539796
2026-W18,ランチ蒲焼ハーフ,5000.0,2,0.46034157344749804
2026-W18,uberうな重梅肝焼き,4900.0,1,0.451134741978548
2026-W18,酔鯨,4840.0,4,0.4456106430971781
2026-W18,鰻ざく,4800.0,4,0.4419279105095981
2026-W18,内臓美人茶,4620.0,7,0.4253556138654882
2026-W18,穴子天丼定食,4500.0,3,0.41430741610274824
2026-W18,ウーロン茶,4400.0,8,0.40510058463379833
2026-W18,単品飲み放題,4400.0,2,0.40510058463379833
2026-W18,オールフリー,4200.0,7,0.38668692169589836
2026-W18,ハラミうな重定食,4200.0,1,0.38668692169589836
2026-W18,チキン南蛮,3900.0,3,0.3590664272890485
2026-W18,サバの一夜干し,3900.0,3,0.3590664272890485
2026-W18,uberチキン南蛮弁当,3800.0,2,0.3498595958200985
2026-W18,uber大和芋のとろろサラダ,3800.0,2,0.3498595958200985
2026-W18,鰻ヒレ串,3630.0,11,0.33420798232288357
2026-W18,黒ラベル 瓶,3600.0,4,0.3314459328821986
2026-W18,ﾊｰﾌうなぎ白焼き,3600.0,1,0.3314459328821986
2026-W18,ﾊｰﾌうなぎ蒲焼,3600.0,1,0.3314459328821986
2026-W18,とり天4カン,3520.0,4,0.32408046770703863
2026-W18,緑茶,3300.0,6,0.3038254384753487
2026-W18,若鳥のうまから揚げ,3300.0,3,0.3038254384753487
2026-W18,うなぷりん,3300.0,5,0.3038254384753487
2026-W18,シーザー風サラダ,3200.0,2,0.29461860700639875
2026-W18,角ハイボール,3100.0,4,0.2854117755374488
2026-W18,筍焼き,3080.0,4,0.2835704092436588
2026-W18,大和芋のとろろサラダ,3000.0,2,0.2762049440684988
2026-W18,ロケットチキン南蛮弁当,3000.0,2,0.2762049440684988
2026-W18,自家製レモンサワー,2700.0,3,0.24858444966164894
2026-W18,ホタルイカと旬菜の酢味噌がけ,2640.0,3,0.243060350780279
2026-W18,きゅうりのお新香,2500.0,5,0.23017078672374902
2026-W18,三連星,2420.0,2,0.22280532154858906
2026-W18,マグロ山かけ,2400.0,2,0.22096395525479906
2026-W18,ロケット生姜焼き弁当,2400.0,2,0.22096395525479906
2026-W18,uberぎんだら焼き,2300.0,1,0.2117571237858491
2026-W18,アップルジュース,2200.0,4,0.20255029231689917
2026-W18,マグロ納豆,2200.0,2,0.20255029231689917
2026-W18,ガツ刺し,2200.0,2,0.20255029231689917
2026-W18,コーラ,2200.0,4,0.20255029231689917
2026-W18,チョレギサラダ,2200.0,2,0.20255029231689917
2026-W18,トマト玉ねぎ,2000.0,2,0.18413662937899922
2026-W18,ﾌﾟﾚﾐｱﾑﾓﾙﾂ 小ｸﾞﾗｽ,2000.0,4,0.18413662937899922
2026-W18,ライス,1980.0,9,0.1822952630852092
2026-W18,ハートランド,1800.0,2,0.1657229664410993
2026-W18,海鮮丼,1800.0,1,0.1657229664410993
2026-W18,ジャスミン茶,1650.0,3,0.15191271923767435
2026-W18,ジンジャーエール,1650.0,3,0.15191271923767435
2026-W18,馬刺し,1540.0,1,0.1417852046218294
2026-W18,ゆずサワー,1540.0,2,0.1417852046218294
2026-W18,ハラミ焼き,1500.0,1,0.1381024720342494
2026-W18,uberたこの唐揚げ,1400.0,1,0.12889564056529945
2026-W18,uber大和芋の磯部揚げ,1400.0,1,0.12889564056529945
2026-W18,縞ホッケ焼,1400.0,1,0.12889564056529945
2026-W18,ロケット大盛り,1400.0,7,0.12889564056529945
2026-W18,角,1400.0,2,0.12889564056529945
2026-W18,天明,1320.0,1,0.1215301753901395
2026-W18,緑茶ハイ,1320.0,2,0.1215301753901395
2026-W18,肝吸い,1290.0,3,0.11876812594945449
2026-W18,TO)肝焼き,1200.0,2,0.11048197762739953
2026-W18,タコの唐揚げ,1100.0,1,0.10127514615844958
2026-W18,ランチ肝焼き,1100.0,2,0.10127514615844958
2026-W18,ヒレ酒,1100.0,1,0.10127514615844958
2026-W18,コーン茶,1100.0,2,0.10127514615844958
2026-W18,ロケット若鳥の唐揚げ,1100.0,1,0.10127514615844958
2026-W18,とり天2カン,1100.0,2,0.10127514615844958
2026-W18,なすのお新香,1000.0,2,0.09206831468949961
2026-W18,uber大盛り,1000.0,5,0.09206831468949961
2026-W18,六わさび,900.0,1,0.08286148322054965
2026-W18,スーパードライ 瓶,900.0,1,0.08286148322054965
2026-W18,六ソーダ生姜,900.0,1,0.08286148322054965
