曜日,対象週売上,過去4週平均売上,売上差,対象週客数,過去4週平均客数,客数差,対象週1人単価,過去4週平均1人単価,1人単価差,客数要因寄与,客単価要因寄与,検算
月,76440.0,156662.5,-80222.5,25,40.75,-15.75,3057.6,3607.219977217438,-549.6199772174382,-52485.457320587324,-18068.75675102328,-70554.21407161061
火,234740.0,178320.0,56420.0,51,32.0,19.0,4602.745098039216,5611.678571428572,-1008.9334733893556,97037.02485994398,-41870.739145658255,55166.285714285725
水,181130.0,165475.0,15655.0,35,30.5,4.5,5175.142857142857,5398.439869121321,-223.29701197846407,23790.5611340944,-7312.977142294698,16477.583991799704
木,297410.0,160522.5,136887.5,33,32.0,1.0,9012.424242424242,5068.716050944669,3943.7081914795726,7040.570146684456,128170.51622308612,135211.08636977058
金,375040.0,162415.0,212625.0,50,31.5,18.5,7500.8,5309.006827731092,2191.793172268908,118490.7131565126,89315.57176995801,207806.2849264706
土,201800.0,213077.5,-11277.5,50,39.75,10.25,4036.0,5535.120448179272,-1499.120448179272,49051.99229691877,-67273.03011204483,-18221.03781512606
日,198670.0,223497.5,-24827.5,44,41.25,2.75,4515.227272727273,5441.987467281995,-926.7601945547221,13691.170267512745,-39503.15329289503,-25811.983025382287
