year_week,売上,客数,組数,客単価
2026-W01,491603.0,115,32,4274.808695652174
2026-W02,1194993.0,285,90,4192.957894736842
2026-W03,1354111.0,279,84,4853.444444444444
2026-W04,1706700.0,360,84,4740.833333333333
2026-W05,1398540.0,307,81,4555.504885993485
2026-W06,1203335.0,246,91,4891.6056910569105
2026-W07,1402474.0,309,100,4538.750809061488
