曜日,対象週売上,過去4週平均売上,売上差,対象週客数,過去4週平均客数,客数差,対象週1人単価,過去4週平均1人単価,1人単価差,客数要因寄与,客単価要因寄与,検算
月,127160.0,91337.5,35822.5,21,19.25,1.75,6055.238095238095,4976.087379396203,1079.1507158418926,9652.40979030501,21717.908156318088,31370.317946623098
火,154660.0,89317.5,65342.5,24,15.75,8.25,6444.166666666667,5779.652777777777,664.5138888888896,50423.255208333336,13207.21354166668,63630.468750000015
水,59100.0,74670.0,-15570.0,17,14.75,2.25,3476.470588235294,5239.259692513369,-1762.7891042780752,9805.196565842245,-27984.277030414443,-18179.0804645722
木,44000.0,75140.0,-31140.0,9,12.5,-3.5,4888.888888888889,5973.291666666667,-1084.4027777777783,-19008.81597222222,-11657.329861111117,-30666.145833333336
金,51700.0,187410.0,-135710.0,13,30.75,-17.75,3976.923076923077,6167.36231884058,-2190.439241917503,-90030.53288740247,-47915.858416945375,-137946.39130434784
土,136870.0,94360.0,42510.0,31,16.75,14.25,4415.1612903225805,5673.786684782609,-1258.6253944600285,71883.75432262447,-30049.68129273318,41834.0730298913
日,21960.0,60045.0,-38085.0,4,13.0,-9.0,5490.0,4615.027472527472,874.9725274725279,-45472.62362637362,7437.266483516487,-38035.35714285713
