曜日,対象週売上,過去4週平均売上,売上差,対象週客数,過去4週平均客数,客数差,対象週1人単価,過去4週平均1人単価,1人単価差,客数要因寄与,客単価要因寄与,検算
月,194980,185742.5,9237.5,33,42.75,-9.75,5908.484848484848,4418.292673992673,1490.1921744921747,-50343.04042207792,56441.028608891116,6097.9881868132
火,225510,169135.0,56375.0,28,29.25,-1.25,8053.928571428572,6275.176682841857,1778.7518885867148,-8955.690783919017,50916.77281079471,41961.082026875694
水,246560,191720.0,54840.0,39,38.333333333333336,0.6666666666666643,6322.051282051282,5006.210801393729,1315.8404806575536,3776.087361148323,50879.165252092076,54655.2526132404
木,108140,143402.5,-35262.5,26,28.0,-2.0,4159.2307692307695,5508.61736542443,-1349.3865961936608,-9667.8481346552,-36433.43809722884,-46101.28623188404
金,126980,148912.5,-21932.5,39,33.5,5.5,3255.897435897436,4595.639941065121,-1339.742505167685,21591.727786647032,-48565.66581232858,-26973.93802568155
土,330270,298625.0,31645.0,44,48.75,-4.75,7506.136363636364,6096.109250398724,1410.0271132376402,-32305.333333333332,65390.00737639556,33084.67404306223
日,396050,271905.0,124145.0,55,49.75,5.25,7200.909090909091,5523.041396941552,1677.8676939675388,33400.37003060794,87878.32047154984,121278.69050215778
