year_week,menu_name,subtotal,quantity,構成比
2026-W03,黒毛和牛のしゃぶしゃぶ（1人前）,112500.0,25,24.99389038235098
2026-W03,八寸 前菜盛合せ (1人前),29000.0,10,6.442869520783809
2026-W03,アサヒスーパードライ（生ビール）,27000.0,36,5.998533691764235
2026-W03,鮮魚三点盛り合せ,24700.0,13,5.487547488391726
2026-W03,山崎12年,24000.0,8,5.332029948234876
2026-W03,黒毛和牛のユッケ,19600.0,7,4.354491124391815
2026-W03,知多,18200.0,14,4.043456044078114
2026-W03,（グラス）田酒　青森県　特純秋田酒,12250.0,7,2.721556952744885
2026-W03,季節の釜飯(和牛と蕪菜の釜飯）,11400.0,3,2.5327142254115658
2026-W03,別天地瀬戸内レモンサワー,8200.0,10,1.8217768989802492
2026-W03,からすみ蕎麦しゃぶ（しゃぶしゃぶ限定）,8100.0,9,1.7995601075292706
2026-W03,（２合）大那　栃木県　超辛口純米　キレとスムース,7560.0,3,1.679589433693986
2026-W03,角,7500.0,10,1.6662593588233985
2026-W03,赤星（サッポロラガー） 中瓶,6900.0,6,1.532958610117527
2026-W03,追加　黒毛和牛（大２枚）,6000.0,2,1.333007487058719
2026-W03,白子と根セロリの昆布だし和え,6000.0,5,1.333007487058719
2026-W03,出汁巻玉子,5600.0,7,1.2441403212548043
2026-W03,（１合）みむろ杉　奈良県　純米大吟醸　山田錦火入　繊細な米旨味,4800.0,2,1.0664059896469753
2026-W03,あん肝ポン酢,4740.0,6,1.053075914776388
2026-W03,黒烏龍茶,4240.0,8,0.9419919575214948
2026-W03,金目鯛の煮付け（切身）,3960.0,4,0.8797849414587545
2026-W03,天草大王の鶏から棒,3800.0,2,0.8442380751371887
2026-W03,グラス【白】蔵王ウッディファーム/アルバリーニョ,3780.0,2,0.839794716846993
2026-W03,とうもろこしひげ茶,3780.0,6,0.839794716846993
2026-W03,白州,3600.0,2,0.7998044922352313
2026-W03,（２合）AKABU　岩手県　純米吟醸　フルーティー,3600.0,1,0.7998044922352313
2026-W03,和牛ヒレカツサンド,3300.0,1,0.7331541178822955
2026-W03,牛ハツ刺し,3200.0,4,0.7109373264313168
2026-W03,甘鯛の鱗焼き,3200.0,2,0.7109373264313168
2026-W03,（酒！）とうもろこしひげ茶割り,3200.0,4,0.7109373264313168
2026-W03,柚子香るしらすおろし,3160.0,4,0.7020506098509253
2026-W03,（酒！）加賀棒ほうじ茶割り,3000.0,4,0.6665037435293595
2026-W03,おぼろ昆布おにぎり,2970.0,3,0.6598387060940658
2026-W03,手仕込みトンカツ,2800.0,2,0.6220701606274022
2026-W03,（１合）紀土　和歌山県　純米大吟醸　柔らか吟醸香,2800.0,2,0.6220701606274022
2026-W03,（１合）楽器正宗　福島県　特別本醸造　華やかクリア,2720.0,2,0.6042967274666192
2026-W03,富士ミネラル水　瓶（780ml）,2700.0,3,0.5998533691764235
2026-W03,（グラス）勝山戦勝正宗　宮城県　特別純米　濃い透明感,2700.0,3,0.5998533691764235
2026-W03,別天地すだちサワー,2640.0,3,0.5865232943058364
2026-W03,（１合）飛露喜　福島県　かすみざけ,2500.0,1,0.5554197862744662
2026-W03,（グラス）みむろ杉　奈良県　純米大吟醸　山田錦火入　繊細な米旨味,2500.0,2,0.5554197862744662
2026-W03,別天地シークワーサーサワー,2460.0,3,0.5465330696940748
2026-W03,抹茶わらび餅（単品）,2100.0,6,0.4665526204705516
2026-W03,宇治抹茶,2100.0,3,0.4665526204705516
2026-W03,（１合）山形正宗1898　山形県　雄町米シャープ,1800.0,1,0.39990224611761566
2026-W03,加賀棒ほうじ茶,1800.0,3,0.39990224611761566
2026-W03,追加　野菜＆きのこ,1800.0,1,0.39990224611761566
2026-W03,山崎,1800.0,1,0.39990224611761566
2026-W03,桜島みかん　ソーダ割り（クラフトジン）,1700.0,2,0.37768545466663705
2026-W03,（グラス）仙禽・モダン零式　栃木県　生酒　新古な味,1660.0,2,0.3687987380862456
2026-W03,ROKU　ソーダ割り（クラフトジン）,1600.0,2,0.3554686632156584
2026-W03,（１合）神亀　埼玉県　純米酒　旨味ボリューム感,1500.0,1,0.33325187176467974
2026-W03,（グラス）飛露喜　福島県　かすみざけ,1500.0,1,0.33325187176467974
2026-W03,胡麻豆腐雲丹,1200.0,2,0.2666014974117438
2026-W03,コカ・コーラ　瓶,1100.0,2,0.24438470596076517
2026-W03,竹鶴,1100.0,1,0.24438470596076517
2026-W03,甘口　ウィルキンソンジンジャーエール瓶,1000.0,2,0.2221679145097865
2026-W03,辛口　ウィルキンソンジンジャーエール瓶,1000.0,2,0.2221679145097865
2026-W03,ジャスミン茶,1000.0,2,0.2221679145097865
2026-W03,ゆず山椒　トニック割り（クラフトリキュール）,1000.0,1,0.2221679145097865
2026-W03,【芋】なかむら　鹿児島県　25度,900.0,1,0.19995112305880783
2026-W03,完熟もも酒　鳳凰美田,850.0,1,0.18884272733331853
2026-W03,【芋】宝山玉茜　鹿児島県　25度,850.0,1,0.18884272733331853
2026-W03,チルグリーン/スパイシー＆シトラス　ソーダ割り,750.0,1,0.16662593588233987
2026-W03,（酒！）知覧にっぽん紅茶割り（加糖）,750.0,1,0.16662593588233987
2026-W03,（酒！）黒烏龍茶割り,680.0,1,0.1510741818666548
2026-W03,（グラス）大那　栃木県　超辛口純米　キレとスムース,680.0,1,0.1510741818666548
2026-W03,（酒！）濃い緑茶割り,680.0,1,0.1510741818666548
2026-W03,コカ・コーラジュガーゼロ　瓶,550.0,1,0.12219235298038258
2026-W03,★朧昆布おにぎり,0.0,20,0.0
2026-W03,★しゃぶしゃぶセット 5480,0.0,18,0.0
2026-W03,★飲放★　無糖紅茶,0.0,1,0.0
2026-W03,★飲放★　濃い緑茶,0.0,1,0.0
2026-W03,★飲放★　完熟もも酒　鳳凰美田,0.0,2,0.0
2026-W03,★飲放★　加賀棒ほうじ茶,0.0,4,0.0
2026-W03,★飲放★　黒烏龍茶,0.0,4,0.0
2026-W03,★飲放★　フロンティアハイボール,0.0,4,0.0
2026-W03,★飲放★　ジャスミン茶,0.0,1,0.0
2026-W03,★飲放★　ゆず胡椒ハイボール,0.0,2,0.0
2026-W03,★飲放★　とうもろこしひげ茶,0.0,1,0.0
2026-W03,★飲放★　うぐいすとまり 鶯とろ,0.0,4,0.0
2026-W03,★飲放★　ROKUジンハイ,0.0,10,0.0
2026-W03,★飲放★　角ハイボール,0.0,11,0.0
2026-W03,★飲放★　（酒！）加賀棒ほうじ茶割り,0.0,6,0.0
2026-W03,★飲放★　（酒！）ジャスミン茶割り,0.0,1,0.0
2026-W03,お冷,0.0,3,0.0
2026-W03,★松阪牛しゃぶしゃぶ,0.0,20,0.0
2026-W03,★からすみ蕎麦しゃぶ,0.0,38,0.0
2026-W03,★甘味,0.0,20,0.0
2026-W03,★別天地コース 9800　☆飲み放付☆,0.0,14,0.0
2026-W03,★白子と根セロリ昆布だし,0.0,20,0.0
2026-W03,★菊花椀,0.0,20,0.0
2026-W03,★黒毛和牛ユッケ,0.0,20,0.0
2026-W03,★飲放★　Maker's Markハイボール,0.0,1,0.0
2026-W03,★黒毛和牛しゃぶしゃぶ,0.0,18,0.0
2026-W03,★飲放★　（酒！）無糖紅茶割り,0.0,1,0.0
2026-W03,★飲放★　（酒！）濃い緑茶割り,0.0,1,0.0
2026-W03,★別天地コース 7800,0.0,6,0.0
2026-W03,★八寸　前菜４種盛り,0.0,20,0.0
2026-W03,★先付け　胡麻豆腐と雲丹,0.0,38,0.0
2026-W03,★金目鯛の煮付け,0.0,20,0.0
