date,daypart,total_sales,total_customers,slip_count,avg_unit_price,avg_customers_per_slip,alcohol_ratio,topping_ratio,soft_drink_ratio,unique_products,items_per_slip,peak_concentration,weekday,weekday_name,is_weekend,sales_category
2025-10-31,Lunch,161260,112,97,1439.8214285714287,1.1546391752577319,0.013952623093141511,0.0068212824010914054,0.0,41,1.556701030927835,0.28829219893339947,4,Friday,0,Middle
2025-11-01,Lunch,124090,74,58,1676.8918918918919,1.2758620689655173,0.02095253445080184,0.00725280038681602,0.0,34,2.086206896551724,0.29776774921427995,5,Saturday,1,Low
2025-11-02,Lunch,164560,109,70,1509.7247706422017,1.5571428571428572,0.03524550315994166,0.009722897423432183,0.0,48,2.4285714285714284,0.1891711229946524,6,Sunday,1,Middle
2025-11-03,Lunch,120090,72,56,1667.9166666666667,1.2857142857142858,0.07719210592055958,0.007494379215588309,0.0,36,2.0535714285714284,0.2697976517611791,0,Monday,0,Low
2025-11-04,Lunch,168410,119,91,1415.2100840336134,1.3076923076923077,0.0035033549076658155,0.004750311739207885,0.0,40,1.7912087912087913,0.40751736832729646,1,Tuesday,0,Middle
2025-11-05,Lunch,142940,100,82,1429.4,1.2195121951219512,0.010423954106618161,0.002798376941374003,0.0,41,1.5975609756097562,0.32027424094025464,2,Wednesday,0,Middle
2025-11-06,Lunch,148440,106,90,1400.377358490566,1.1777777777777778,0.007679870654810024,0.002021018593371059,0.0,31,1.3555555555555556,0.40858259229318244,3,Thursday,0,Middle
2025-11-07,Lunch,184350,124,107,1486.6935483870968,1.158878504672897,0.0067805804176837535,0.0027122321670735015,0.0,39,1.5700934579439252,0.22723081095741796,4,Friday,0,Middle
2025-11-08,Lunch,140370,89,66,1577.191011235955,1.3484848484848484,0.07330626202179953,0.009261238156301204,0.0,46,2.3181818181818183,0.3249269786991522,5,Saturday,1,Middle
2025-11-09,Lunch,145130,94,72,1543.936170212766,1.3055555555555556,0.03617446427341005,0.0048232619031213396,0.0,37,1.9444444444444444,0.3817956315027906,6,Sunday,1,Middle
2025-11-10,Lunch,109210,78,71,1400.128205128205,1.0985915492957747,0.00732533650764582,0.0064096694441900925,0.002289167658639319,36,1.4507042253521127,0.34154381466898637,0,Monday,0,Low
2025-11-11,Lunch,197860,138,109,1433.768115942029,1.2660550458715596,0.009804912564439503,0.006570302233902759,0.0025270393207318304,43,1.6788990825688073,0.32250075811179624,1,Tuesday,0,High
2025-11-12,Lunch,204600,138,111,1482.608695652174,1.2432432432432432,0.015102639296187683,0.0019550342130987292,0.0,45,1.6576576576576576,0.3296676441837732,2,Wednesday,0,High
2025-11-13,Lunch,188700,127,107,1485.8267716535433,1.1869158878504673,0.013195548489666137,0.0047694753577106515,0.0,39,1.560747663551402,0.35193428722840486,3,Thursday,0,High
2025-11-14,Lunch,171960,121,97,1421.1570247933885,1.2474226804123711,0.01977204000930449,0.004070714119562689,0.0,37,1.6597938144329898,0.3236217725052338,4,Friday,0,Middle
2025-11-15,Lunch,155450,105,85,1480.4761904761904,1.2352941176470589,0.029141202959150854,0.005789642972016726,0.0,42,1.7411764705882353,0.29675136699903504,5,Saturday,1,Middle
2025-11-16,Lunch,151870,92,66,1650.7608695652175,1.393939393939394,0.055837229209192075,0.007901494699413973,0.0,44,2.1666666666666665,0.2677289787318101,6,Sunday,1,Middle
2025-11-17,Lunch,162800,119,91,1368.0672268907563,1.3076923076923077,0.05085995085995086,0.005528255528255528,0.0015356265356265355,56,2.197802197802198,0.24035626535626536,0,Monday,0,Middle
2025-11-18,Lunch,162270,112,86,1448.8392857142858,1.302325581395349,0.017440069020767855,0.0036975411351451285,0.0046219264189314106,42,1.9186046511627908,0.258827879460159,1,Tuesday,0,Middle
2025-11-19,Lunch,279120,193,163,1446.217616580311,1.1840490797546013,0.018558326167956433,0.006448839208942391,0.002687016337059329,39,1.6503067484662577,0.2394310690742333,2,Wednesday,0,High
2025-11-20,Lunch,199860,143,112,1397.6223776223776,1.2767857142857142,0.011407985589912939,0.0020014009806864803,0.002501751225858101,38,1.5982142857142858,0.2790453317322126,3,Thursday,0,High
2025-11-21,Lunch,205270,122,101,1682.5409836065573,1.2079207920792079,0.04243191893603546,0.006333122229259025,0.0,51,1.8712871287128714,0.356116334583719,4,Friday,0,High
2025-11-22,Lunch,157690,88,61,1791.9318181818182,1.4426229508196722,0.03506880588496417,0.006975711839685459,0.0,52,2.4262295081967213,0.35582471938613736,5,Saturday,1,Middle
2025-11-23,Lunch,170060,98,65,1735.3061224489795,1.5076923076923077,0.02887216276608256,0.011172527343290604,0.004410208161825238,57,2.6153846153846154,0.17099847112783723,6,Sunday,1,Middle
2025-11-24,Lunch,161690,90,63,1796.5555555555557,1.4285714285714286,0.052136804997216894,0.006803141814583462,0.0006184674376894057,50,2.5555555555555554,0.21899931968581854,0,Monday,0,Middle
2025-11-25,Lunch,126810,81,68,1565.5555555555557,1.1911764705882353,0.007097232079488999,0.0047314880529926665,0.0003942906710827222,45,1.75,0.3632205662014037,1,Tuesday,0,Low
2025-11-26,Lunch,131980,83,73,1590.120481927711,1.1369863013698631,0.006061524473405061,0.0015153811183512653,0.001136535838763449,40,1.5616438356164384,0.29792392786785876,2,Wednesday,0,Low
2025-11-27,Lunch,186840,116,97,1610.6896551724137,1.1958762886597938,0.009045172339970028,0.002676086491115393,0.0,42,1.6701030927835052,0.3486405480625134,3,Thursday,0,High
2025-11-28,Lunch,174900,110,92,1590.0,1.1956521739130435,0.005946255002858777,0.003430531732418525,0.0,40,1.6304347826086956,0.22967409948542025,4,Friday,0,Middle
2025-11-29,Lunch,212420,140,104,1517.2857142857142,1.3461538461538463,0.03337727144336691,0.006119951040391677,0.0,50,1.9423076923076923,0.2762922512004519,5,Saturday,1,High
2025-11-30,Lunch,98890,55,46,1798.0,1.1956521739130435,0.08504398826979472,0.00859540904034786,0.0,53,2.4782608695652173,0.12245929821013248,6,Sunday,1,Low
2025-12-01,Lunch,148920,93,76,1601.2903225806451,1.2236842105263157,0.02491270480795058,0.00201450443190975,0.0016787536932581252,37,1.7105263157894737,0.34092130002686005,0,Monday,0,Middle
2025-12-02,Lunch,169770,108,89,1571.9444444444443,1.2134831460674158,0.007951934970842905,0.004123225540437062,0.0014725805501560935,38,1.6179775280898876,0.36419862166460504,1,Tuesday,0,Middle
2025-12-03,Lunch,192420,123,101,1564.3902439024391,1.2178217821782178,0.020372102692027855,0.005716661469701694,0.0,38,1.6633663366336633,0.29420018709073903,2,Wednesday,0,High
2025-12-04,Lunch,171530,104,90,1649.326923076923,1.1555555555555554,0.03853553314289045,0.002914941992654346,0.0,43,1.711111111111111,0.2666005946481665,3,Thursday,0,Middle
2025-12-05,Lunch,193470,124,109,1560.241935483871,1.1376146788990826,0.016281594045588463,0.0062025120173670335,0.0,36,1.5321100917431192,0.33436708533622783,4,Friday,0,High
2025-12-06,Lunch,134450,85,68,1581.764705882353,1.25,0.013164745258460394,0.004462625511342506,0.0003718854592785422,37,1.7205882352941178,0.21472666418743028,5,Saturday,1,Low
2025-12-07,Lunch,220920,128,90,1725.9375,1.4222222222222223,0.03281730943327901,0.004073872895165671,0.0024895889914901322,52,2.188888888888889,0.3111080934274851,6,Sunday,1,High
2025-12-08,Lunch,141750,90,73,1575.0,1.2328767123287672,0.011146384479717813,0.004232804232804233,0.0,37,1.6575342465753424,0.3309347442680776,0,Monday,0,Middle
2025-12-09,Lunch,199090,141,112,1411.985815602837,1.2589285714285714,0.02094530112009644,0.005525139384198101,0.0,43,1.6875,0.2299462554623537,1,Tuesday,0,High
2025-12-10,Lunch,177060,106,87,1670.377358490566,1.2183908045977012,0.010166045408336157,0.003388681802778719,0.0014119507511577995,38,1.7126436781609196,0.39896080424714786,2,Wednesday,0,Middle
2025-12-11,Lunch,189240,116,91,1631.3793103448277,1.2747252747252746,0.016856901289368,0.004755865567533291,0.0,43,1.7032967032967032,0.36688860705981824,3,Thursday,0,High
2025-12-12,Lunch,172810,104,85,1661.6346153846155,1.223529411764706,0.012441409640645796,0.005786702158439905,0.0,42,1.7176470588235293,0.32197210809559634,4,Friday,0,Middle
2025-12-13,Lunch,189670,112,81,1693.482142857143,1.382716049382716,0.02752148468392471,0.005799546580903675,0.0,41,2.0864197530864197,0.25760531449359414,5,Saturday,1,High
2025-12-14,Lunch,153870,82,56,1876.4634146341464,1.4642857142857142,0.04146357314616234,0.007148891921752129,0.0035744459608760644,50,2.4464285714285716,0.4452459868720348,6,Sunday,1,Middle
2025-12-15,Lunch,146600,90,73,1628.888888888889,1.2328767123287672,0.009208731241473396,0.006139154160982265,0.0,45,1.8493150684931507,0.339699863574352,0,Monday,0,Middle
2025-12-16,Lunch,150650,87,70,1731.6091954022988,1.2428571428571429,0.023166279455692003,0.003318951211417192,0.0,45,1.9,0.2495187520743445,1,Tuesday,0,Middle
2025-12-17,Lunch,180460,109,85,1655.5963302752293,1.2823529411764707,0.009974509586611991,0.0033248365288706637,0.0,35,1.6823529411764706,0.35581292253130886,2,Wednesday,0,Middle
2025-12-18,Lunch,165340,100,76,1653.4,1.3157894736842106,0.019535502600701585,0.007862586186040885,0.0,46,2.013157894736842,0.4179871779363735,3,Thursday,0,Middle
2025-12-19,Lunch,198940,138,114,1441.5942028985507,1.2105263157894737,0.009047954157032271,0.0015079923595053785,0.0,37,1.5526315789473684,0.3147180054287725,4,Friday,0,High
2025-12-20,Lunch,161040,89,60,1809.438202247191,1.4833333333333334,0.04855936413313462,0.0037257824143070045,0.0015524093392945853,44,2.433333333333333,0.24149279682066568,5,Saturday,1,Middle
2025-12-21,Lunch,147300,80,52,1841.25,1.5384615384615385,0.0538357094365241,0.006788866259334691,0.0016972165648336728,53,2.6346153846153846,0.34073319755600817,6,Sunday,1,Middle
2025-12-22,Lunch,111100,66,51,1683.3333333333333,1.2941176470588236,0.037533753375337535,0.009900990099009901,0.0,44,2.019607843137255,0.27335733573357335,0,Monday,0,Low
2025-07-01,Lunch,171290,126,103,1359.4444444444443,1.2233009708737863,0.005254247183139705,0.0035028314554264696,0.0,22,1.7184466019417475,0.29540545274096563,1,Tuesday,0,Middle
2025-07-02,Lunch,158900,113,96,1406.1946902654868,1.1770833333333333,0.014411579609817496,0.0012586532410320957,0.0,31,1.6666666666666667,0.31642542479546887,2,Wednesday,0,Middle
2025-07-03,Lunch,155010,107,96,1448.6915887850466,1.1145833333333333,0.018966518289142635,0.0012902393393974582,0.0,25,1.6875,0.33113992645635765,3,Thursday,0,Middle
2025-07-04,Lunch,157960,108,94,1462.5925925925926,1.148936170212766,0.030134211192707015,0.003165358318561661,0.007913395796404153,34,1.7446808510638299,0.35008863003291973,4,Friday,0,Middle
2025-07-05,Lunch,126850,88,66,1441.4772727272727,1.3333333333333333,0.022467481277098935,0.003941663381947182,0.0,28,2.0454545454545454,0.3072920772566023,5,Saturday,1,Low
2025-07-06,Lunch,143400,99,69,1448.4848484848485,1.434782608695652,0.037866108786610876,0.00906555090655509,0.0,37,2.4927536231884058,0.28305439330543936,6,Sunday,1,Middle
2025-07-07,Lunch,154090,108,88,1426.7592592592594,1.2272727272727273,0.0345252774352651,0.00324485690181063,0.0,30,1.8863636363636365,0.4194951002660783,0,Monday,0,Middle
2025-07-08,Lunch,140580,98,73,1434.4897959183672,1.3424657534246576,0.01564945226917058,0.004979371176554275,0.0,31,2.1780821917808217,0.32223644899701237,1,Tuesday,0,Middle
2025-07-09,Lunch,197070,157,120,1255.2229299363057,1.3083333333333333,0.0,0.0015223017202009438,0.0,25,1.75,0.27360836251078297,2,Wednesday,0,High
2025-07-10,Lunch,140490,106,87,1325.377358490566,1.2183908045977012,0.0,0.007117944337675279,0.0,24,1.9080459770114941,0.3769663321232828,3,Thursday,0,Middle
2025-07-11,Lunch,157820,114,100,1384.3859649122808,1.14,0.005005702699277658,0.00506906602458497,0.0,25,1.44,0.36655683690280066,4,Friday,0,Middle
2025-07-12,Lunch,103480,67,50,1544.4776119402984,1.34,0.026381909547738693,0.005798221878623889,0.0,28,2.2,0.12785079242365674,5,Saturday,1,Low
2025-07-13,Lunch,126500,81,64,1561.7283950617284,1.265625,0.03225296442687747,0.008695652173913044,0.0,35,2.1875,0.25644268774703555,6,Sunday,1,Low
2025-07-14,Lunch,114100,85,70,1342.3529411764705,1.2142857142857142,0.02007011393514461,0.007011393514460999,0.0,30,1.8,0.17992988606485538,0,Monday,0,Low
2025-07-15,Lunch,132480,96,74,1380.0,1.2972972972972974,0.010190217391304348,0.0037741545893719805,0.0,25,1.7702702702702702,0.28555253623188404,1,Tuesday,0,Low
2025-07-16,Lunch,124570,88,72,1415.5681818181818,1.2222222222222223,0.0036124267480131655,0.0016055229991169624,0.0,23,1.6111111111111112,0.38131171229027855,2,Wednesday,0,Low
2025-07-17,Lunch,369320,249,202,1483.2128514056226,1.2326732673267327,0.018764215314632297,0.002707678977580418,0.001353839488790209,61,2.4504950495049505,0.28785335210657426,3,Thursday,0,High
2025-07-19,Lunch,207550,145,104,1431.3793103448277,1.3942307692307692,0.030113225728740062,0.007708985786557456,0.0,50,2.298076923076923,0.3282100698626837,5,Saturday,1,High
2025-07-20,Lunch,108100,71,49,1522.5352112676057,1.4489795918367347,0.03145235892691952,0.0074005550416281225,0.002312673450508788,35,2.5306122448979593,0.22738205365402406,6,Sunday,1,Low
2025-07-21,Lunch,116170,79,59,1470.506329113924,1.3389830508474576,0.0505293965739864,0.0043040371868812944,0.0,39,2.3728813559322033,0.241370405440303,0,Monday,0,Low
2025-07-22,Lunch,127270,92,77,1383.3695652173913,1.1948051948051948,0.015321756894790603,0.00707158010528797,0.0,33,2.0259740259740258,0.3006993006993007,1,Tuesday,0,Low
2025-07-23,Lunch,147220,105,92,1402.095238095238,1.141304347826087,0.008490694199157723,0.007132183127292488,0.0,35,1.826086956521739,0.2904496671647874,2,Wednesday,0,Middle
2025-07-24,Lunch,161490,120,100,1345.75,1.2,0.01325159452597684,0.0024769335562573533,0.0,42,1.74,0.3621896092637315,3,Thursday,0,Middle
2025-07-25,Lunch,154120,112,94,1376.0714285714287,1.1914893617021276,0.006747988580327018,0.0019465351674020244,0.004866337918505061,36,1.8617021276595744,0.348105372437062,4,Friday,0,Middle
2025-07-26,Lunch,142790,93,79,1535.3763440860216,1.1772151898734178,0.010434904405070384,0.007703620701729813,0.009104279011135233,41,2.1645569620253164,0.2745990615589327,5,Saturday,1,Middle
2025-07-27,Lunch,155630,102,78,1525.7843137254902,1.3076923076923077,0.02775814431664846,0.009638244554391827,0.006104221551114824,49,2.8333333333333335,0.17779348454668123,6,Sunday,1,Middle
2025-07-28,Lunch,154530,105,96,1471.7142857142858,1.09375,0.0029120559114735,0.0019413706076490001,0.010677538342069502,31,2.03125,0.3437520222610496,0,Monday,0,Middle
2025-07-29,Lunch,201990,143,125,1412.5174825174824,1.144,0.005643843754641319,0.006435962176345364,0.0042081291153027375,34,1.784,0.3017476112678846,1,Tuesday,0,High
2025-07-30,Lunch,133250,93,76,1432.7956989247311,1.2236842105263157,0.04075046904315197,0.00525328330206379,0.012382739212007506,43,2.1315789473684212,0.33868667917448403,2,Wednesday,0,Low
2025-07-31,Lunch,187380,124,107,1511.1290322580646,1.158878504672897,0.004269399082079198,0.008538798164158395,0.0066709360657487456,36,2.0,0.3665812786850251,3,Thursday,0,High
2025-08-01,Lunch,189470,127,98,1491.8897637795276,1.2959183673469388,0.006016783659682272,0.004750092362907057,0.004750092362907057,39,1.9183673469387754,0.2962474270333034,4,Friday,0,High
2025-08-02,Lunch,100970,61,54,1655.2459016393443,1.1296296296296295,0.045756165197583444,0.004951965930474398,0.007923145488759038,31,1.9259259259259258,0.312568089531544,5,Saturday,1,Low
2025-08-03,Lunch,111580,75,59,1487.7333333333333,1.271186440677966,0.013353647607098047,0.0026886538806237675,0.008514070621975265,39,2.135593220338983,0.18345581645456174,6,Sunday,1,Low
2025-08-04,Lunch,126240,88,70,1434.5454545454545,1.2571428571428571,0.02170468948035488,0.007129277566539924,0.006733206590621039,43,2.1,0.22441381495564006,0,Monday,0,Low
2025-08-05,Lunch,120300,85,63,1415.2941176470588,1.3492063492063493,0.010390689941812137,0.007481296758104738,0.005403158769742311,35,1.9841269841269842,0.414546965918537,1,Tuesday,0,Low
2025-08-06,Lunch,107390,76,66,1413.0263157894738,1.1515151515151516,0.03696806034081385,0.007449483192103548,0.007915075891610019,38,1.8181818181818181,0.37945805009777445,2,Wednesday,0,Low
2025-08-07,Lunch,173210,114,92,1519.3859649122808,1.2391304347826086,0.016627215518734483,0.006928006466139368,0.008948675018763352,42,1.858695652173913,0.3715143467467236,3,Thursday,0,Middle
2025-08-08,Lunch,137830,96,78,1435.7291666666667,1.2307692307692308,0.012261481535224552,0.005078720162519045,0.00870637742146122,30,1.7564102564102564,0.35064935064935066,4,Friday,0,Low
2025-08-09,Lunch,147910,104,86,1422.2115384615386,1.2093023255813953,0.013859779595700087,0.008789128524102494,0.00709891150023663,36,1.8953488372093024,0.22844973294571022,5,Saturday,1,Middle
2025-08-10,Lunch,99800,63,45,1584.126984126984,1.4,0.07044088176352706,0.006012024048096192,0.012024048096192385,43,2.6222222222222222,0.2438877755511022,6,Sunday,1,Low
2025-08-11,Lunch,94290,63,43,1496.6666666666667,1.4651162790697674,0.019514264503128646,0.004242231413723619,0.008484462827447237,30,2.2093023255813953,0.12631244034362074,0,Monday,0,Low
2025-08-12,Lunch,153290,107,86,1432.6168224299065,1.244186046511628,0.0335964511709831,0.008480657577141367,0.0022832539630765216,41,1.802325581395349,0.3087611716354622,1,Tuesday,0,Middle
2025-08-13,Lunch,187910,125,97,1503.28,1.288659793814433,0.024266936299292215,0.0037251875898036296,0.0058538662125485605,42,1.9278350515463918,0.30487999574264274,2,Wednesday,0,High
2025-08-14,Lunch,136160,95,78,1433.2631578947369,1.2179487179487178,0.01241186839012926,0.007344300822561692,0.005875440658049354,36,1.8846153846153846,0.32946533490011753,3,Thursday,0,Low
2025-08-15,Lunch,161730,110,90,1470.2727272727273,1.2222222222222223,0.024794410437148334,0.003709886848451122,0.011129660545353366,43,1.8777777777777778,0.28461015272367524,4,Friday,0,Middle
2025-08-16,Lunch,99230,68,51,1459.264705882353,1.3333333333333333,0.024992441801874432,0.007054318250529074,0.004534918875340119,37,2.0784313725490198,0.24145923611810943,5,Saturday,1,Low
2025-08-17,Lunch,89630,56,44,1600.5357142857142,1.2727272727272727,0.005020640410576815,0.007809885083119491,0.023429655249358472,44,2.659090909090909,0.21376771170367065,6,Sunday,1,Low
2025-08-18,Lunch,139380,96,77,1451.875,1.2467532467532467,0.03694934710862391,0.004304778303917348,0.00251112067728512,39,1.8051948051948052,0.2826086956521739,0,Monday,0,Middle
2025-08-19,Lunch,180900,130,114,1391.5384615384614,1.1403508771929824,0.0,0.003869541182974019,0.0019347705914870095,28,1.5263157894736843,0.34378109452736316,1,Tuesday,0,Middle
2025-08-20,Lunch,137940,98,84,1407.5510204081634,1.1666666666666667,0.018341307814992026,0.0036247643903146295,0.0047121937074090185,35,1.630952380952381,0.2548209366391185,2,Wednesday,0,Low
