year_week,menu_name,subtotal,quantity,構成比
2026-W14,鰻満喫コース,84000.0,7,6.659742648516226
2026-W14,ランチ麻布しきコース,70000.0,6,5.549785540430188
2026-W14,チキン南蛮定食,64800.0,52,5.137515757426802
2026-W14,uberうな重竹,58500.0,9,4.638035058788086
2026-W14,歓送迎会コース飲み放題,56000.0,7,4.43982843234415
2026-W14,うな重 松,55200.0,8,4.376402311882091
2026-W14,とり天定食,55000.0,50,4.360545781766576
2026-W14,鰻玉丼定食,44000.0,16,3.4884366254132613
2026-W14,うな重 梅,37800.0,9,2.9968841918323013
2026-W14,うな重 竹 定食,35200.0,8,2.7907493003306088
2026-W14,麻布しきコース飲み放題,33000.0,3,2.6163274690599456
2026-W14,鰻もふぐも贅沢プラン,32000.0,2,2.5370448184823715
2026-W14,ﾌﾟﾚﾐｱﾑﾓﾙﾂ ﾀﾝﾌﾞﾗｰ,29260.0,38,2.3198103558998184
2026-W14,uberうな重梅,26400.0,6,2.0930619752479567
2026-W14,歓送迎会コース,24000.0,4,1.9027836138617786
2026-W14,うな重 竹,23200.0,4,1.8393574933997194
2026-W14,uberうな重松,23100.0,3,1.831429228341962
2026-W14,サバ定食,22800.0,17,1.8076444331686896
2026-W14,お通し,21780.0,33,1.726776129579564
2026-W14,穴子天丼定食,21000.0,14,1.6649356621290565
2026-W14,カキフライ定食,18000.0,10,1.427087710396334
2026-W14,出前館うな重梅,17600.0,4,1.3953746501653044
2026-W14,自家製レモンサワー,16500.0,18,1.3081637345299728
2026-W14,うな重 松 定食,16500.0,3,1.3081637345299728
2026-W14,しょうが焼き定食,15600.0,13,1.2368093490101562
2026-W14,お刺身盛合せ,15400.0,7,1.2209528188946412
2026-W14,uberうな重梅肝焼き,14700.0,3,1.1654549634903395
2026-W14,ロケットうな重松,13800.0,2,1.0941005779705228
2026-W14,豚しゃぶ定食,13200.0,11,1.0465309876239783
2026-W14,うな重 梅 定食,13200.0,4,1.0465309876239783
2026-W14,ﾊｰﾌうなぎ白焼き,10800.0,3,0.8562526262378004
2026-W14,う巻 特,9000.0,2,0.713543855198167
2026-W14,エビフライ定食,9000.0,3,0.713543855198167
2026-W14,ふぐから揚げ,8800.0,2,0.6976873250826522
2026-W14,ハラミうな重定食,8400.0,2,0.6659742648516225
2026-W14,ぎんだら焼,7200.0,4,0.5708350841585336
2026-W14,とんかつ定食,7200.0,4,0.5708350841585336
2026-W14,uber白焼き,7200.0,1,0.5708350841585336
2026-W14,白州,7150.0,5,0.566870951629655
2026-W14,出前館うな重竹,6500.0,1,0.5153372287542317
2026-W14,うなぎ白焼き,6000.0,1,0.47569590346544466
2026-W14,ロケットサバの一夜干し弁当,6000.0,4,0.47569590346544466
2026-W14,ロケットうな重竹,5800.0,1,0.45983937334992986
2026-W14,コーラ,5500.0,10,0.43605457817665766
2026-W14,海鮮丼,5400.0,3,0.4281263131189002
2026-W14,筍焼き,5390.0,7,0.4273334866131244
2026-W14,uber肝焼き,5250.0,7,0.41623391553226413
2026-W14,ロケットとり天弁当,4800.0,4,0.3805567227723557
2026-W14,内臓美人茶,4620.0,7,0.3662858456683924
2026-W14,馬刺し,4620.0,3,0.3662858456683924
2026-W14,ニュートンシャルドネ,4500.0,1,0.3567719275990835
2026-W14,タコの唐揚げ,4400.0,4,0.3488436625413261
2026-W14,裏男山,4290.0,3,0.34012257097779297
2026-W14,TO)ディナーうな重梅,4200.0,1,0.33298713242581124
2026-W14,スタッフドリンク,4000.0,5,0.31713060231029644
2026-W14,ブリュット,4000.0,1,0.31713060231029644
2026-W14,うなぷりん,3960.0,6,0.31395929628719343
2026-W14,ﾊｰﾌうなぎ蒲焼,3600.0,1,0.2854175420792668
2026-W14,イチローズモルトメガ,3600.0,3,0.2854175420792668
2026-W14,肝焼き,3600.0,6,0.2854175420792668
2026-W14,お刺身定食,3600.0,2,0.2854175420792668
2026-W14,大和芋の磯辺揚,3300.0,3,0.2616327469059946
2026-W14,追加飲み放題,3300.0,3,0.2616327469059946
2026-W14,ハラミ焼き,3000.0,2,0.23784795173272233
2026-W14,ハートランド,2700.0,3,0.2140631565594501
2026-W14,天明,2640.0,2,0.20930619752479565
2026-W14,ホタルイカの酢味噌がけ,2640.0,3,0.20930619752479565
2026-W14,八海山,2640.0,3,0.20930619752479565
2026-W14,本マグロ,2500.0,1,0.19820662644393525
2026-W14,uber銘柄豚とんかつ弁当,2500.0,1,0.19820662644393525
2026-W14,山崎12年,2420.0,1,0.19186401439772935
2026-W14,鰻ざく,2400.0,2,0.19027836138617785
2026-W14,ロケット生姜焼き弁当,2400.0,2,0.19027836138617785
2026-W14,アンコウ唐揚げ,2310.0,3,0.1831429228341962
2026-W14,お新香盛,2310.0,3,0.1831429228341962
2026-W14,ウーロン茶,2200.0,4,0.17442183127066305
2026-W14,チョレギサラダ,2200.0,2,0.17442183127066305
2026-W14,メヒカリの唐揚げ,2200.0,2,0.17442183127066305
2026-W14,穴子天ぷら,2200.0,2,0.17442183127066305
2026-W14,ホタルイカ刺身,1980.0,3,0.15697964814359672
2026-W14,uber大和芋のとろろサラダ,1900.0,1,0.1506370360973908
