曜日,対象週売上,過去4週平均売上,売上差,対象週客数,過去4週平均客数,客数差,対象週1人単価,過去4週平均1人単価,1人単価差,客数要因寄与,客単価要因寄与,検算
月,57660.0,156385.0,-98725.0,29,35.5,-6.5,1988.2758620689656,inf,-inf,-inf,-inf,-inf
火,84550.0,110273.33333333333,-25723.33333333333,34,23.666666666666668,10.333333333333332,2486.764705882353,4299.814460393408,-1813.0497545110547,35063.992359091426,-52276.267921735416,-17212.27556264399
水,225210.0,118253.33333333333,106956.66666666667,88,24.0,64.0,2559.2045454545455,5108.622887864823,-2549.418342410277,245370.47786621976,-142767.4271749755,102603.05069124425
木,178080.0,131600.0,46480.0,60,25.666666666666668,34.33333333333333,2968.0,5060.908681961314,-2092.908681961314,137829.59904033586,-89646.25521067629,48183.34382965957
金,171220.0,177726.66666666666,-6506.666666666657,59,33.333333333333336,25.666666666666664,2902.0338983050847,5428.13888888889,-2526.104990583805,106903.88410232267,-116621.84706528568,-9717.962962963007
土,287730.0,226243.33333333334,61486.66666666666,83,38.0,45.0,3466.626506024096,5995.530778164924,-2528.904272140828,212898.53889425297,-152998.7084645201,59899.83042973286
日,256860.0,259940.0,-3080.0,82,49.666666666666664,32.333333333333336,3132.439024390244,5203.82357284961,-2071.384548459366,134769.57865537767,-136366.1494402416,-1596.5707848639286
