year_week,menu_name,subtotal,quantity,構成比
2026-W11,うな重 梅,58800,14,5.752298963020936
2026-W11,uberうな重竹,58500,9,5.72295049892389
2026-W11,うな重 竹 定食,44000,10,4.30444140090002
2026-W11,uberうな重梅,39600,9,3.8739972608100177
2026-W11,チキン南蛮定食,37200,31,3.639209548033653
2026-W11,お通し,33000,36,3.2283310506750142
2026-W11,歓送迎会コース飲み放題,32000,4,3.130502837018196
2026-W11,うな重 梅 定食,29700,9,2.905497945607513
2026-W11,鰻満喫コース飲み放題,28000,2,2.7391899823909216
2026-W11,ﾌﾟﾚﾐｱﾑﾓﾙﾂ ﾀﾝﾌﾞﾗｰ,27720,26,2.7117980825670123
2026-W11,鰻玉丼定食,24750,9,2.421248288006261
2026-W11,uberうな重梅肝焼き,24500,5,2.3967912345920563
2026-W11,しょうが焼き定食,24000,20,2.347877127763647
2026-W11,穴子天丼定食,24000,16,2.347877127763647
2026-W11,uberうな重松,23100,3,2.25983173547251
2026-W11,サバ定食,21600,16,2.1130894149872823
2026-W11,とり天定食,18700,17,1.8293875953825083
2026-W11,うなぎ白焼き,18000,3,1.7609078458227352
2026-W11,ランチ松セット,18000,3,1.7609078458227352
2026-W11,カキフライ定食,18000,10,1.7609078458227352
2026-W11,うな重 松 定食,16500,3,1.6141655253375071
2026-W11,お刺身盛合せ,16280,5,1.5926433183330073
2026-W11,ふぐ刺し,13200,2,1.2913324202700058
2026-W11,とんかつ定食,12600,7,1.2326354920759148
2026-W11,ランチ麻布しきコース,12600,2,1.2326354920759148
2026-W11,白子ポン酢,12100,6,1.1837213852475053
2026-W11,豚しゃぶ定食,12000,10,1.1739385638818236
2026-W11,うな重 竹,11600,2,1.1348072784190961
2026-W11,奥,10890,7,1.065349246722755
2026-W11,お刺身定食,10800,4,1.0565447074936412
2026-W11,ﾊｰﾌうなぎ白焼き,10800,3,1.0565447074936412
2026-W11,エビフライ定食,10800,6,1.0565447074936412
2026-W11,ランチ白焼ハーフ,10000,4,0.9782821365681862
2026-W11,貴,9900,5,0.9684993152025044
2026-W11,ロケット生姜焼き弁当,9600,8,0.9391508511054587
2026-W11,ロケットとり天弁当,9600,8,0.9391508511054587
2026-W11,チキン南蛮,9100,3,0.8902367442770496
2026-W11,チョレギサラダ,8800,4,0.860888280180004
2026-W11,内臓美人ハイ,8260,8,0.8080610448053218
2026-W11,ロケット唐揚げ弁当,7800,6,0.7630600665231853
2026-W11,馬刺し,7700,3,0.7532772451575034
2026-W11,uber生姜焼き弁当,7600,2,0.7434944237918215
2026-W11,海鮮丼,7200,4,0.7043631383290941
2026-W11,マグロ山かけ,7200,2,0.7043631383290941
2026-W11,うな重 松,6900,1,0.6750146742320485
2026-W11,uber肝焼き,6750,9,0.6603404421835257
2026-W11,肝焼き,6600,11,0.6456662101350029
2026-W11,スーパードライ 瓶,6300,7,0.6163177460379574
2026-W11,自家製レモンサワー,6300,7,0.6163177460379574
2026-W11,ロケットサバの一夜干し弁当,6000,4,0.5869692819409118
2026-W11,う巻 上,6000,2,0.5869692819409118
2026-W11,TO)うな重 竹,5800,1,0.5674036392095481
2026-W11,ヒレ酒,5500,5,0.5380551751125024
2026-W11,タコの唐揚げ,4400,2,0.430444140090002
2026-W11,ロケットうな重梅,4200,1,0.41087849735863824
2026-W11,uberトマト玉ねぎ,4200,1,0.41087849735863824
2026-W11,角ハイボール,4200,6,0.41087849735863824
2026-W11,天明,3960,3,0.38739972608100176
2026-W11,コーラ,3850,3,0.3766386225787517
2026-W11,uber大和芋のとろろサラダ,3800,2,0.37174721189591076
2026-W11,ロケットエビフライ弁当,3600,2,0.35218156916454707
2026-W11,若鳥のうまから揚げ,3300,3,0.32283310506750146
2026-W11,ロケットチキン南蛮弁当,3000,2,0.2934846409704559
2026-W11,サラダ,2970,7,0.2905497945607513
2026-W11,牡蠣フライ(2個),2750,2,0.2690275875562512
2026-W11,天美,2640,2,0.2582664840540012
2026-W11,サバの一夜干し,2600,2,0.2543533555077284
2026-W11,ﾌﾟﾚﾐｱﾑﾓﾙﾂ 小ｸﾞﾗｽ,2500,5,0.24457053414204655
2026-W11,オールフリー,2400,4,0.23478771277636468
2026-W11,大和芋の磯辺揚,2200,2,0.215222070045001
2026-W11,ロケットぎんだら焼き弁当,2000,1,0.19565642731363725
2026-W11,うなぷりん,1980,3,0.19369986304050088
2026-W11,uber大盛り,1800,7,0.17609078458227354
2026-W11,ぎんだら焼,1800,1,0.17609078458227354
2026-W11,黒ラベル 瓶,1800,2,0.17609078458227354
2026-W11,ライス,1760,4,0.1721776560360008
2026-W11,オレンジジュース,1650,3,0.16141655253375073
2026-W11,コーン茶,1650,1,0.16141655253375073
2026-W11,くじら,1650,1,0.16141655253375073
2026-W11,ロケットホッケ焼き弁当,1600,1,0.1565251418509098
2026-W11,アンコウ唐揚げ,1540,2,0.1506554490315007
2026-W11,山菜の天ぷら,1540,2,0.1506554490315007
2026-W11,ハラミ焼き,1500,1,0.14674232048522795
2026-W11,TO)フリー,1500,1,0.14674232048522795
2026-W11,大和芋のとろろサラダ,1500,1,0.14674232048522795
2026-W11,uber若鳥の唐揚げ,1500,1,0.14674232048522795
2026-W11,裏男山,1430,1,0.13989434552925062
2026-W11,廣戸川,1430,1,0.13989434552925062
2026-W11,しき焼酎（芋）グラス,1320,2,0.1291332420270006
2026-W11,つぎ酒,1320,2,0.1291332420270006
2026-W11,内臓美人茶,1320,2,0.1291332420270006
2026-W11,鰻ざく,1200,1,0.11739385638818234
2026-W11,ウーロン茶,1100,2,0.1076110350225005
2026-W11,トマトじゃこ,1100,1,0.1076110350225005
2026-W11,アップルジュース,1100,2,0.1076110350225005
2026-W11,ガツ刺し,1100,1,0.1076110350225005
2026-W11,ジンジャーエール,1100,2,0.1076110350225005
2026-W11,ロケット大盛り,1000,5,0.09782821365681862
2026-W11,鰻ヒレ串,990,3,0.09684993152025044
2026-W11,トロロ,990,3,0.09684993152025044
2026-W11,ハートランド,900,1,0.08804539229113677
2026-W11,とろろサラダ　ハーフ,880,1,0.0860888280180004
2026-W11,フライドポテト,880,2,0.0860888280180004
2026-W11,納豆,750,3,0.07337116024261398
2026-W11,あつかん,660,1,0.0645666210135003
2026-W11,しき焼酎（麦）グラス,660,1,0.0645666210135003
2026-W11,生卵,600,4,0.05869692819409117
2026-W11,uberきゅうりのお新香,600,1,0.05869692819409117
2026-W11,uberなすのお新香,600,1,0.05869692819409117
2026-W11,とり天2カン,550,1,0.05380551751125025
2026-W11,緑茶,550,1,0.05380551751125025
2026-W11,ジャスミン茶,550,1,0.05380551751125025
2026-W11,白菜のお新香,500,1,0.04891410682840931
2026-W11,骨せんべい,440,1,0.0430444140090002
2026-W11,自家製冷奴,330,1,0.03228331050675015
2026-W11,味噌汁,330,1,0.03228331050675015
2026-W11,肝吸い,330,1,0.03228331050675015
2026-W11,uber骨せんべいプロモーション,0,5,0.0
2026-W11,uber肝焼きプロモーション,0,7,0.0
