曜日,対象週売上,過去4週平均売上,売上差,対象週客数,過去4週平均客数,客数差,対象週1人単価,過去4週平均1人単価,1人単価差,客数要因寄与,客単価要因寄与,検算
月,72860,59325.0,13535.0,14,12.5,1.5,5204.285714285715,4885.736607142857,318.5491071428578,7567.516741071429,4220.775669642866,11788.292410714295
火,33880,110542.5,-76662.5,5,20.75,-15.75,6776.0,5292.272386128365,1483.7276138716352,-95037.64504076088,19102.993028597302,-75934.65201216357
水,425540,116247.5,309292.5,27,20.5,6.5,15760.74074074074,5586.288515406162,10174.452225334579,69377.84508247743,241643.24035169624,311021.0854341737
木,45930,47412.5,-1482.5,13,10.5,2.5,3533.076923076923,5019.020833333334,-1485.943910256411,10690.122195512822,-17459.84094551283,-6769.718750000009
金,30470,92127.5,-61657.5,9,14.25,-5.25,3385.5555555555557,6543.706004140787,-3158.150448585231,-26064.3115942029,-36713.49896480331,-62777.810559006204
土,135860,149722.5,-13862.5,25,27.25,-2.25,5434.4,5629.575499668466,-195.17549966846673,-12446.972437127024,-5098.9599288386935,-17545.932365965717
日,97650,75660.0,21990.0,18,17.0,1.0,5425.0,4294.993684012066,1130.0063159879337,4859.996842006033,19775.11052978884,24635.10737179487
