H.曜日,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
月,,27.336666666666666,26.44686666666667,27.150421768707485,27.766610474263878,28.528905964141966,26.977977259126273,30.88695340501792,28.439545997610512,29.114666666666665,29.062244623655914,30.091643497065185,29.125179856115107,27.518883792048932,
火,,25.854,26.258826401093536,26.925870226427847,27.7859664186224,28.063102409638553,28.05047619047619,27.226782945736435,28.505359355638166,28.635530598958333,29.57217015140591,29.978876582278485,27.74047619047619,27.049856938483547,
水,17.0,19.819444444444446,26.476170436612307,27.57003517748641,28.342912603828097,27.759719626168227,27.513227911646585,28.095930989583334,27.960223367697594,28.361984342065643,30.047045790251104,30.275612193903047,28.5731783919598,25.189621489621487,21.566666666666666
木,,29.174509803921566,26.01597682119205,27.37296141607001,28.359763948497854,27.046270504487772,27.33046724470135,28.24017857142857,29.64925,28.916652072387624,29.99483870967742,29.993856356356357,29.624569288389512,26.283792650918635,
金,,26.8,25.87497146118721,27.661705775206258,28.201082591234503,27.527959656084658,26.90052083333333,26.70863166268894,28.37602436323366,29.02813153961136,31.124768047069473,31.827987197724042,29.61035106768006,27.557000903342367,8.221428571428572
土,15.85,31.086190476190477,27.59661134163209,26.96578538102644,28.37526671870934,28.698665935672516,28.50650918635171,28.910157952069717,29.305617088607598,29.89666666666667,30.34373576309795,30.01259426847662,29.68976923076923,25.601501501501502,14.183333333333334
日,18.816666666666666,26.233333333333334,28.57483333333333,27.915913611821537,28.52514293882218,30.156654151022114,28.073189607517968,28.916281138790037,28.791306666666664,29.451204055766794,31.983880649717513,30.927485380116956,27.512201693610468,22.715811965811966,
