曜日,対象週売上,過去4週平均売上,売上差,対象週客数,過去4週平均客数,客数差,対象週1人単価,過去4週平均1人単価,1人単価差,客数要因寄与,客単価要因寄与,検算
月,298380.0,137185.0,161195.0,57,27.0,30.0,5234.736842105263,inf,-inf,inf,-inf,
火,104250.0,122926.66666666667,-18676.66666666667,22,23.666666666666668,-1.6666666666666679,4738.636363636364,4789.745196324144,-51.108832687779795,-7940.317966633762,-1166.9850130376387,-9107.3029796714
水,122550.0,201043.33333333334,-78493.33333333334,31,34.0,-3.0,3953.2258064516127,5730.128205128206,-1776.9023986765933,-14525.031017369729,-57749.327956989284,-72274.35897435901
木,207340.0,128716.66666666667,78623.33333333333,39,28.666666666666668,10.333333333333332,5316.410256410257,4396.838155426089,919.5721009841682,50185.11679448778,31112.189416631027,81297.3062111188
金,150390.0,220733.33333333334,-70343.33333333334,24,41.666666666666664,-17.666666666666664,6266.25,5071.954700854701,1194.2952991452994,-100154.14152421651,39212.695655270654,-60941.445868945855
土,240540.0,268950.0,-28410.0,38,43.333333333333336,-5.333333333333336,6330.0,6181.449248583395,148.55075141660473,-33363.864662889064,6041.063890941926,-27322.80077194714
日,329320.0,261976.66666666666,67343.33333333334,61,42.333333333333336,18.666666666666664,5398.688524590164,6017.729027729028,-619.0405031388636,106553.23048831245,-31983.75932884129,74569.47115947116
