曜日,対象週売上,過去4週平均売上,売上差,対象週客数,過去4週平均客数,客数差,対象週1人単価,過去4週平均1人単価,1人単価差,客数要因寄与,客単価要因寄与,検算
月,161935.0,181258.75,-19323.75,4,10.5,-6.5,40483.75,19200.520833333332,21283.229166666668,-193973.8802083333,154303.41145833334,-39670.46874999997
火,232955.0,163297.5,69657.5,20,8.25,11.75,11647.75,21015.911172161173,-9368.161172161173,191899.00938644688,-132325.27655677657,59573.732829670305
水,227830.0,165270.0,62560.0,11,6.25,4.75,20711.81818181818,44537.58838383838,-23825.7702020202,154967.34059343435,-205497.26799242423,-50529.92739898988
木,226920.0,196226.25,30693.75,17,11.5,5.5,13348.235294117647,18432.17261904762,-5083.9373249299715,87396.12176120449,-72446.10688025209,14950.014880952396
金,237650.0,168806.25,68843.75,8,11.25,-3.25,29706.25,15431.668192918192,14274.581807081808,-73349.11706349207,137392.8498931624,64043.732829670334
土,209380.0,173120.0,36260.0,12,11.5,0.5,17448.333333333332,16686.267933455434,762.065399877898,8533.650316697192,8954.2684485653,17487.918765262493
日,248840.0,207063.75,41776.25,8,13.25,-5.25,31105.0,18549.117861305363,12555.882138694637,-130342.05938592658,133406.2477236305,3064.188337703934
