曜日,対象週売上,過去4週平均売上,売上差,対象週客数,過去4週平均客数,客数差,対象週1人単価,過去4週平均1人単価,1人単価差,客数要因寄与,客単価要因寄与,検算
月,188290.0,175196.25,13093.75,16,10.5,5.5,11768.125,18037.533730158728,-6269.408730158728,81965.56150793651,-83069.66567460314,-1104.1041666666279
火,127690.0,176413.75,-48723.75,8,14.25,-6.25,15961.25,12885.583333333334,3075.666666666666,-90146.35416666667,34216.79166666666,-55929.562500000015
水,239870.0,188738.75,51131.25,11,9.75,1.25,21806.363636363636,19289.7987012987,2516.5649350649364,25685.101461038957,26109.361201298714,51794.46266233767
木,241860.0,170471.25,71388.75,16,9.75,6.25,15116.25,25751.169590643272,-10634.919590643272,127710.68622076022,-136924.58972953213,-9213.90350877191
金,162900.0,163981.25,-1081.25,13,8.25,4.75,12530.76923076923,21856.40625,-9325.63701923077,81669.54176682694,-99084.89332932692,-17415.351562499985
土,230900.0,201431.25,29468.75,16,8.25,7.75,14431.25,59968.13392857143,-45536.88392857143,288297.61272321426,-552134.7176339285,-263837.10491071426
日,134310.0,209842.5,-75532.5,14,10.5,3.5,9593.57142857143,23425.631105006105,-13832.059676434676,57783.60443376068,-169442.73103632478,-111659.1266025641
