曜日,対象週売上,過去4週平均売上,売上差,対象週客数,過去4週平均客数,客数差,対象週1人単価,過去4週平均1人単価,1人単価差,客数要因寄与,客単価要因寄与,検算
月,58300.0,54095.0,4205.0,11,11.0,0.0,5300.0,5448.086080586081,-148.08608058608115,0.0,-1628.9468864468927,-1628.9468864468927
火,145960.0,73370.0,72590.0,38,16.0,22.0,3841.0526315789475,4387.790322580645,-546.7376910016974,90517.27249575552,-14761.91765704583,75755.3548387097
水,181200.0,65337.5,115862.5,42,9.0,33.0,4314.285714285715,7124.326923076923,-2810.041208791208,188737.1085164835,-71656.0508241758,117081.0576923077
木,11980.0,73736.66666666667,-61756.66666666667,2,11.333333333333334,-9.333333333333334,5990.0,5073.205128205128,916.794871794872,-51628.2905982906,6111.965811965814,-45516.32478632479
金,384450.0,141740.0,242710.0,46,28.75,17.25,8357.608695652174,5267.882036685642,3089.7266589665323,117519.85756641366,115478.53387887415,232998.3914452878
土,10200.0,120302.5,-110102.5,2,24.0,-22.0,5100.0,5473.194444444444,-373.19444444444434,-116305.1388888889,-4851.5277777777765,-121156.66666666669
日,58370.0,110320.0,-51950.0,12,25.25,-13.25,4864.166666666667,4011.7041975792836,852.4624690873834,-58802.644475629415,15877.113486752516,-42925.5309888769
