曜日,対象週売上,過去4週平均売上,売上差,対象週客数,過去4週平均客数,客数差,対象週1人単価,過去4週平均1人単価,1人単価差,客数要因寄与,客単価要因寄与,検算
火,134890,139000.0,-4110.0,20,15.25,4.75,6744.5,9095.610248447205,-2351.110248447205,37620.261840062114,-41438.31812888198,-3818.056288819869
水,54920,117820.0,-62900.0,8,13.0,-5.0,6865.0,8944.502923976608,-2079.502923976608,-39523.75730994152,-21834.780701754386,-61358.5380116959
木,133680,140310.0,-6630.0,13,17.333333333333332,-4.333333333333332,10283.076923076924,8265.16248457425,2017.9144385026739,-40187.85204991086,30605.035650623886,-9582.816399286978
金,265320,302692.5,-37372.5,36,30.0,6.0,7370.0,10338.498952288846,-2968.4989522888463,53125.496856866535,-97960.46542553193,-44834.9685686654
土,29320,48110.0,-18790.0,4,6.75,-2.75,7330.0,7178.839285714285,151.16071428571468,-19949.654017857145,812.4888392857164,-19137.165178571428
