曜日,対象週売上,過去4週平均売上,売上差,対象週客数,過去4週平均客数,客数差,対象週1人単価,過去4週平均1人単価,1人単価差,客数要因寄与,客単価要因寄与,検算
月,36300.0,86795.0,-50495.0,10,20.5,-10.5,3630.0,4412.934565434565,-782.9345654345652,-42225.406468531466,-11939.75212287712,-54165.15859140859
火,14100.0,96632.5,-82532.5,5,14.25,-9.25,2820.0,9249.281394009216,-6429.2813940092165,-55820.42644729263,-61881.83341733871,-117702.25986463134
水,11300.0,59695.0,-48395.0,2,11.25,-9.25,5650.0,5639.324074074074,10.675925925926094,-52213.123842592584,70.72800925926038,-52142.39583333332
金,20100.0,165282.5,-145182.5,4,31.5,-27.5,5025.0,5278.4022337748665,-253.40223377486654,-141671.78071440442,-4497.889649503881,-146169.6703639083
土,112100.0,128587.5,-16487.5,30,20.5,9.5,3736.6666666666665,6577.266129032258,-2840.599462365591,48991.180779569884,-71725.13642473117,-22733.955645161288
日,115600.0,87360.0,28240.0,31,17.0,14.0,3729.032258064516,5137.68253968254,-1408.6502816180237,62067.00358422939,-33807.60675883257,28259.39682539682
