"store_code","store_name","account_id","entry_at","exit_at","day_of_week","account_total","customer_count","item_count","has_reservation","is_course","menu_name","price","quantity","subtotal","category1","ordered_at","cost_rate"
"kp-001","かめや駅前","HD0020260210183746712","2026-02-10 12:20:12+00","2026-02-10 12:20:12+00","火",9581.00,2,16,"f","f","飲み放題",2200.00,2,4400.00,"コース",,
"kp-001","かめや駅前","HD0020260210183746712","2026-02-10 12:20:12+00","2026-02-10 12:20:12+00","火",9581.00,2,16,"f","f","フリードリンク",0.00,8,0.00,"飲み放題ドリンク",,
"kp-001","かめや駅前","HD0020260210183746712","2026-02-10 12:20:12+00","2026-02-10 12:20:12+00","火",9581.00,2,16,"f","f","うずら肉巻き串",275.00,1,275.00,"串焼き",,
"kp-001","かめや駅前","HD0020260210183746712","2026-02-10 12:20:12+00","2026-02-10 12:20:12+00","火",9581.00,2,16,"f","f","ミニトマト肉巻き",286.00,1,286.00,"串焼き",,
"kp-001","かめや駅前","HD0020260210183746712","2026-02-10 12:20:12+00","2026-02-10 12:20:12+00","火",9581.00,2,16,"f","f","お通し",330.00,1,330.00,"お通し",,
"kp-001","かめや駅前","HD0020260210183746712","2026-02-10 12:20:12+00","2026-02-10 12:20:12+00","火",9581.00,2,16,"f","f","お通し",330.00,1,330.00,"お通し",,
"kp-001","かめや駅前","HD0020260210193938963","2026-02-10 11:50:03+00","2026-02-10 11:50:03+00","火",10483.00,2,16,"f","f","お冷",0.00,2,0.00,"ソフトドリンク",,
"kp-001","かめや駅前","HD0020260210193938963","2026-02-10 11:50:03+00","2026-02-10 11:50:03+00","火",10483.00,2,16,"f","f","焼き鳥【せせり】塩",308.00,1,308.00,"串焼き",,
"kp-001","かめや駅前","HD0020260210193938963","2026-02-10 11:50:03+00","2026-02-10 11:50:03+00","火",10483.00,2,16,"f","f","焼き鳥【レバー】",308.00,2,616.00,"串焼き",,
"kp-001","かめや駅前","HD0020260210193938963","2026-02-10 11:50:03+00","2026-02-10 11:50:03+00","火",10483.00,2,16,"f","f","お通し",330.00,2,660.00,"お通し",,
"kp-001","かめや駅前","HD0020260210193938963","2026-02-10 11:50:03+00","2026-02-10 11:50:03+00","火",10483.00,2,16,"f","f","廣戸川",1430.00,1,1430.00,"日本酒",,
"kp-001","かめや駅前","HD0020260210193938963","2026-02-10 11:50:03+00","2026-02-10 11:50:03+00","火",10483.00,2,16,"f","f","レタス巻き",330.00,2,660.00,"串焼き",,
"kp-001","かめや駅前","HD0020260210193938963","2026-02-10 11:50:03+00","2026-02-10 11:50:03+00","火",10483.00,2,16,"f","f","大那【超辛口純米】",1320.00,1,1320.00,"日本酒",,
"kp-001","かめや駅前","HD0020260210193938963","2026-02-10 11:50:03+00","2026-02-10 11:50:03+00","火",10483.00,2,16,"f","f","わさびと食べる紅生姜のだし巻き",660.00,1,660.00,"単品料理",,
"kp-001","かめや駅前","HD0020260210193938963","2026-02-10 11:50:03+00","2026-02-10 11:50:03+00","火",10483.00,2,16,"f","f","うずら肉巻き串",275.00,1,275.00,"串焼き",,
"kp-001","かめや駅前","HD0020260210193938963","2026-02-10 11:50:03+00","2026-02-10 11:50:03+00","火",10483.00,2,16,"f","f","生ビール",660.00,2,1320.00,"ビール",,
"kp-001","かめや駅前","HD0020260210193938963","2026-02-10 11:50:03+00","2026-02-10 11:50:03+00","火",10483.00,2,16,"f","f","黒チーズ",330.00,2,660.00,"串焼き",,
"kp-001","かめや駅前","HD0020260210193938963","2026-02-10 11:50:03+00","2026-02-10 11:50:03+00","火",10483.00,2,16,"f","f","椎茸肉巻き",308.00,1,308.00,"串焼き",,
"kp-001","かめや駅前","HD0020260210193938963","2026-02-10 11:50:03+00","2026-02-10 11:50:03+00","火",10483.00,2,16,"f","f","かめやハイボール",550.00,1,550.00,"アルコール",,
"kp-001","かめや駅前","HD0020260210193938963","2026-02-10 11:50:03+00","2026-02-10 11:50:03+00","火",10483.00,2,16,"f","f","こだわり酒場のレモンサワー",550.00,1,550.00,"サワー",,
"kp-001","かめや駅前","HD0020260210193938963","2026-02-10 11:50:03+00","2026-02-10 11:50:03+00","火",10483.00,2,16,"f","f","枝豆",418.00,1,418.00,"単品料理",,
"kp-001","かめや駅前","HD0020260210193938963","2026-02-10 11:50:03+00","2026-02-10 11:50:03+00","火",10483.00,2,16,"f","f","記憶に残るポテトサラダ",748.00,1,748.00,"単品料理",,
"kp-001","かめや駅前","HD0020260210180037819","2026-02-10 11:36:43+00","2026-02-10 11:36:43+00","火",25000.00,5,10,"f","t","フリードリンク",0.00,4,0.00,"飲み放題ドリンク",,
"kp-001","かめや駅前","HD0020260210180037819","2026-02-10 11:36:43+00","2026-02-10 11:36:43+00","火",25000.00,5,10,"f","t","フリードリンク2",0.00,1,0.00,"飲み放題ドリンク",,
"kp-001","かめや駅前","HD0020260210180037819","2026-02-10 11:36:43+00","2026-02-10 11:36:43+00","火",25000.00,5,10,"f","t","串かめやコース【5000】",5000.00,5,25000.00,"コース",,
"kp-001","かめや駅前","HD0020260210180037819","2026-02-10 11:36:43+00","2026-02-10 11:36:43+00","火",25000.00,5,10,"f","t","フリードリンク2",0.00,1,0.00,"飲み放題ドリンク",,
"kp-001","かめや駅前","HD0020260210180037819","2026-02-10 11:36:43+00","2026-02-10 11:36:43+00","火",25000.00,5,10,"f","t","フリードリンク",0.00,4,0.00,"飲み放題ドリンク",,
"kp-001","かめや駅前","HD0020260210180037819","2026-02-10 11:36:43+00","2026-02-10 11:36:43+00","火",25000.00,5,10,"f","t","フリードリンク",0.00,9,0.00,"飲み放題ドリンク",,
"kp-001","かめや駅前","HD0020260210180037819","2026-02-10 11:36:43+00","2026-02-10 11:36:43+00","火",25000.00,5,10,"f","t","フリードリンク",0.00,1,0.00,"飲み放題ドリンク",,
