曜日,対象週売上,過去4週平均売上,売上差,対象週客数,過去4週平均客数,客数差,対象週1人単価,過去4週平均1人単価,1人単価差,客数要因寄与,客単価要因寄与,検算
月,154580.0,216657.5,-62077.5,12,10.75,1.25,12881.666666666666,22498.351715686273,-9616.685049019607,22112.511488970587,-109389.79243259803,-87277.28094362744
火,188525.0,162575.0,25950.0,7,9.25,-2.25,26932.14285714286,18714.195387945387,8217.947469197472,-51352.13052572428,66770.82318722946,15418.692661505178
水,151240.0,198888.75,-47648.75,9,8.25,0.75,16804.444444444445,37654.393939393936,-20849.94949494949,20422.064393939392,-179830.81439393936,-159408.74999999997
木,200515.0,175682.5,24832.5,14,8.0,6.0,14322.5,23885.895833333332,-9563.395833333332,114625.18749999999,-105197.35416666666,9427.833333333328
金,94180.0,215437.5,-121257.5,9,10.0,-1.0,10464.444444444445,24214.9990981241,-13750.554653679654,-17339.721771284272,-130630.2692099567,-147969.990981241
土,161780.0,169735.0,-7955.0,13,13.25,-0.25,12444.615384615385,12648.5211489899,-203.90576437451455,-3136.6420667006605,-2676.2631574155034,-5812.905224116164
日,219500.0,173385.0,46115.0,22,11.666666666666666,10.333333333333334,9977.272727272728,17664.212072649574,-7686.939345376846,142814.3381329319,-129396.81231384356,13417.525819088347
