曜日,対象週売上,過去4週平均売上,売上差,対象週客数,過去4週平均客数,客数差,対象週1人単価,過去4週平均1人単価,1人単価差,客数要因寄与,客単価要因寄与,検算
月,41250.0,86922.5,-45672.5,4,10.0,-6.0,10312.5,8043.049028822054,2269.4509711779456,-55066.64708646616,15886.156798245618,-39180.49028822054
火,31480.0,103402.5,-71922.5,2,10.5,-8.5,15740.0,9894.008928571428,5845.9910714285725,-108944.53794642857,36537.44419642858,-72407.09374999999
木,27330.0,185240.0,-157910.0,2,20.666666666666668,-18.666666666666668,13665.0,9044.847038019452,4620.152961980548,-211958.57235484823,52361.733569112876,-159596.83878573537
金,259820.0,290765.0,-30945.0,23,26.5,-3.5,11296.521739130434,10514.75385424963,781.7678848808046,-38169.732288415114,19348.755150799912,-18820.977137615202
