business_hour,account_total,customer_count,account_id,客単価,time_bucket
16,20350.0,2,1,10175.0,その他
17,335000.0,35,10,9571.42857142857,その他
18,1780640.0,174,52,10233.563218390804,18-20時
19,1175690.0,114,27,10313.070175438597,18-20時
20,342560.0,46,15,7446.95652173913,20-22時
