曜日,対象週売上,過去4週平均売上,売上差,対象週客数,過去4週平均客数,客数差,対象週1人単価,過去4週平均1人単価,1人単価差,客数要因寄与,客単価要因寄与,検算
月,77880.0,87070.0,-9190.0,14,19.5,-5.5,5562.857142857143,4996.72027972028,566.1368631368632,-29038.83791208791,9482.792457542459,-19556.045454545452
火,156710.0,82437.5,74272.5,31,9.0,22.0,5055.1612903225805,10483.74107142857,-5428.57978110599,170927.92597926268,-108571.5956221198,62356.330357142884
水,37780.0,51652.5,-13872.5,4,10.5,-6.5,9445.0,4680.574074074074,4764.425925925926,-45908.11574074074,34542.08796296296,-11366.027777777774
木,37230.0,95945.0,-58715.0,6,14.5,-8.5,6205.0,6694.341931216932,-489.3419312169317,-54822.20320767196,-5015.75479497355,-59837.958002645515
金,218000.0,128865.0,89135.0,34,27.0,7.0,6411.764705882353,4805.617307304277,1606.1473985780758,39260.8370461532,48987.49565663131,88248.33270278451
土,84500.0,141820.0,-57320.0,10,22.25,-12.25,8450.0,6485.795540796964,1964.204459203036,-91481.7476873814,31672.796904648956,-59808.95078273244
日,53400.0,79427.5,-26027.5,14,15.5,-1.5,3814.285714285714,4861.298611111111,-1047.012896825397,-6506.688244047618,-15443.440228174608,-21950.128472222226
