曜日,対象週売上,過去4週平均売上,売上差,対象週客数,過去4週平均客数,客数差,対象週1人単価,過去4週平均1人単価,1人単価差,客数要因寄与,客単価要因寄与,検算
月,220020.0,93347.5,126672.5,41,26.75,14.25,5366.341463414634,3572.6582458770617,1793.683217537572,63690.372928703335,60761.01899408526,124451.39192278859
火,212350.0,191522.5,20827.5,38,36.25,1.75,5588.1578947368425,5582.372421695951,5.785473040891702,9774.214026878693,214.78568664310444,9988.999713521798
水,315740.0,218332.5,97407.5,46,38.75,7.25,6863.913043478261,5504.9420909778055,1358.9709525004555,44837.099862403236,57586.3941122068,102423.49397461003
木,156540.0,197057.5,-40517.5,39,33.0,6.0,4013.846153846154,5987.107024762141,-1973.2608709159872,30002.859535824886,-71037.39135297554,-41034.53181715065
金,160310.0,182162.5,-21852.5,36,31.75,4.25,4453.055555555556,5495.810994397759,-1042.7554388422031,21141.341418650794,-35323.34049077963,-14181.999072128834
土,382200.0,180965.0,201235.0,68,42.5,25.5,5620.588235294118,4350.677170868347,1269.9110644257707,127133.63392857143,70162.58630952383,197296.22023809527
日,329890.0,168540.0,161350.0,60,34.25,25.75,5498.166666666667,5020.397889610389,477.76877705627794,135426.51866206707,22514.8536187771,157941.37228084417
