曜日,対象週売上,過去4週平均売上,売上差,対象週客数,過去4週平均客数,客数差,対象週1人単価,過去4週平均1人単価,1人単価差,客数要因寄与,客単価要因寄与,検算
月,121960.0,203243.75,-81283.75,5,9.25,-4.25,24392.0,25266.2748015873,-874.2748015873003,-105523.83395337302,-6229.207961309515,-111753.04191468253
火,164015.0,190658.75,-26643.75,10,14.0,-4.0,16401.5,15724.348214285714,677.1517857142862,-64251.69642857143,8125.821428571435,-56125.87499999999
水,257590.0,162626.25,94963.75,10,10.5,-0.5,25759.0,15801.307442557441,9957.692557442559,-10390.076860639361,102066.34871378622,91676.27185314687
木,191155.0,181381.25,9773.75,19,9.75,9.25,10060.78947368421,20890.84354575163,-10830.054072067422,143151.30271489077,-155682.02728596918,-12530.724571078405
金,212185.0,217817.5,-5632.5,8,12.25,-4.25,26523.125,19731.59926470588,6791.525735294119,-98291.2890625,68764.19806985295,-29527.09099264705
土,273725.0,204145.0,69580.0,20,8.0,12.0,13686.25,58907.22619047619,-45220.97619047619,435560.8571428571,-633093.6666666666,-197532.80952380953
日,309640.0,192847.5,116792.5,18,9.0,9.0,17202.222222222223,23828.2736013986,-6626.051379176377,184637.23120629368,-89451.6936188811,95185.53758741259
