year_week,category1,subtotal,quantity,構成比
2026-W13,テイクアウト,837850.0,153,57.36812554776512
2026-W13,フード,360680.0,185,24.695990359333916
2026-W13,ドリンク,108700.0,116,7.442758545135845
2026-W13,コース,98680.0,18,6.756682734443471
2026-W13,ランチ,49600.0,9,3.3961437335670466
2026-W13,ウーバーイーツ,4970.0,41,0.3402990797546012
