曜日,対象週売上,過去4週平均売上,売上差,対象週客数,過去4週平均客数,客数差,対象週1人単価,過去4週平均1人単価,1人単価差,客数要因寄与,客単価要因寄与,検算
月,72390.0,166572.5,-94182.5,7,16.75,-9.75,10341.42857142857,10504.10300925926,-162.67443783068848,-101621.96645585317,-1931.7589492394256,-103553.7254050926
火,19460.0,217092.5,-197632.5,2,21.0,-19.0,9730.0,10477.571301247772,-747.5713012477718,-191971.92736185383,-8597.069964349375,-200568.9973262032
水,123790.0,337140.0,-213350.0,13,33.666666666666664,-20.666666666666664,9522.307692307691,9967.436138796604,-445.12844648891223,-201394.01958807767,-10386.330418074618,-211780.3500061523
木,162120.0,255596.66666666666,-93476.66666666666,20,24.666666666666668,-4.666666666666668,8106.0,10410.211028632026,-2304.211028632026,-43204.492400141404,-51460.71297278191,-94665.20537292332
金,161880.0,350363.3333333333,-188483.3333333333,17,36.666666666666664,-19.666666666666664,9522.35294117647,9542.803716608594,-20.45077543212392,-187474.04046821978,-548.7624740953252,-188022.80294231512
土,79980.0,79320.0,660.0,11,10.0,1.0,7270.909090909091,8481.203703703703,-1210.2946127946116,7876.056397306396,-12708.093434343422,-4832.037037037026
