曜日,対象週売上,過去4週平均売上,売上差,対象週客数,過去4週平均客数,客数差,対象週1人単価,過去4週平均1人単価,1人単価差,客数要因寄与,客単価要因寄与,検算
月,78980,60665.0,18315.0,10,12.0,-2.0,7898.0,5132.120535714286,2765.8794642857138,-13030.120535714286,30424.67410714285,17394.553571428565
火,99930,101782.5,-1852.5,10,18.25,-8.25,9993.0,5837.605719461698,4155.394280538302,-65301.248592779506,58694.94421260352,-6606.304380175985
水,5610,184257.5,-178647.5,1,19.75,-18.75,5610.0,8247.30703392468,-2637.3070339246806,-129912.25344304388,-27362.06047696856,-157274.31392001244
木,60410,48957.5,11452.5,9,11.75,-2.75,6712.222222222223,4660.102564102564,2052.119658119658,-15636.946581196582,21290.741452991453,5653.794871794871
金,72330,65162.5,7167.5,16,10.75,5.25,4520.625,5886.507936507936,-1365.8829365079364,27318.723958333332,-18268.68427579365,9050.039682539682
土,137430,149340.0,-11910.0,17,25.0,-8.0,8084.117647058823,5977.954911433172,2106.1627356256513,-56248.290233967986,44229.41744813868,-12018.872785829306
日,21670,87912.5,-66242.5,8,18.25,-10.25,2708.75,4715.859068627451,-2007.109068627451,-38051.121476715685,-26343.306525735294,-64394.42800245098
