year_week,menu_name,subtotal,quantity,構成比
2026-W10,WCIアードモア12年,37400,17,8.10576506285219
2026-W10,ガージェリー,36400,28,7.88903337667967
2026-W10,tablecharge,31000,62,6.718682271348071
2026-W10,招待日和コース(食事のみ)+チャージ別＋サ別,30000,3,6.501950585175553
2026-W10,その他CLPコース,27500,5,5.9601213697442565
2026-W10,ハウスハイボール,16900,13,3.6627654963155614
2026-W10,山葵と梨のスマッシュ,13800,6,2.990897269180754
2026-W10,6500円飲み放題付（2時間制）,13000,2,2.8175119202427394
2026-W10,ラザニア,12800,8,2.774165583008236
2026-W10,Japanese High Tea,12600,7,2.7308192457737324
2026-W10,マルゲリータ,12600,7,2.7308192457737324
2026-W10,Syndicate,10800,6,2.340702210663199
2026-W10,グレングラント アルボラリス,10800,9,2.340702210663199
2026-W10,作,10200,6,2.2106631989596877
2026-W10,パナメラ・カルベネ・ソーヴィニョン,9600,6,2.080624187256177
2026-W10,前菜の盛り合わせ,9000,5,1.950585175552666
2026-W10,"サングリア赤　1,800円",9000,5,1.950585175552666
2026-W10,フレンチフライ,9000,9,1.950585175552666
2026-W10,ゴールデンタイムフィズ,8500,5,1.8422193324664067
2026-W10,ドリンク,8400,7,1.8205461638491547
2026-W10,ウルフクレイグ　14年,8400,3,1.8205461638491547
2026-W10,Cafe Oaxaca,8000,5,1.7338534893801474
2026-W10,クラシックカクテル,7400,5,1.6038144776766363
2026-W10,禁断パスタ,7200,4,1.5604681404421328
2026-W10,ウイスキー,7200,3,1.5604681404421328
2026-W10,デバルド・ロッソ,7200,6,1.5604681404421328
2026-W10,デバルド・ビアンコ,7200,6,1.5604681404421328
2026-W10,Hojicha Negroni,6800,4,1.4737754659731253
2026-W10,セイロンバックスフィズ,6100,4,1.3220632856523624
2026-W10,チーズ盛り合わせ,4400,2,0.953619419159081
2026-W10,BFAジェームズベイ,4000,2,0.8669267446900737
2026-W10,黒板メニュー　肉料理,3600,2,0.7802340702210664
2026-W10,シーザーサラダ フル,3200,2,0.693541395752059
2026-W10,生ハム盛り,3200,2,0.693541395752059
2026-W10,ハートランド,3000,3,0.6501950585175552
2026-W10,マッカランシェリーカスク12年,3000,1,0.6501950585175552
2026-W10,鶏もものソテー,2800,2,0.6068487212830517
2026-W10,シャーリーテンプル,2600,2,0.5635023840485479
2026-W10,ウーロン茶,2400,3,0.5201560468140443
2026-W10,ブルスケッタ,2000,2,0.43346337234503685
2026-W10,Arrow Head,2000,1,0.43346337234503685
2026-W10,シーザーサラダ ハーフ,2000,2,0.43346337234503685
2026-W10,プレミアムハウスハイボール,2000,1,0.43346337234503685
2026-W10,Espresso Martini,1800,1,0.3901170351105332
2026-W10,Tommy's Verde Margarita,1800,1,0.3901170351105332
2026-W10,白州,1800,1,0.3901170351105332
2026-W10,本わさびジンソニック,1800,1,0.3901170351105332
2026-W10,パナメラ・シャルドネ,1600,1,0.3467706978760295
2026-W10,アードベック 10年,1600,1,0.3467706978760295
2026-W10,唐揚げ,1600,1,0.3467706978760295
2026-W10,クラシックラディ-,1500,1,0.3250975292587776
2026-W10,バースデープレート,1500,1,0.3250975292587776
2026-W10,トマトのカプレーゼ,1500,1,0.3250975292587776
2026-W10,焙じ茶ジンソーダ,1400,1,0.30342436064152584
2026-W10,タンカレー,1200,1,0.26007802340702213
2026-W10,ドライフルーツ,1000,1,0.21673168617251842
2026-W10,バーニャカウダ,1000,1,0.21673168617251842
2026-W10,生チョコレート,1000,1,0.21673168617251842
2026-W10,鴨のスモーク,800,1,0.17338534893801474
2026-W10,ジンジャーエール,800,1,0.17338534893801474
2026-W10,MIXローストナッツ,800,1,0.17338534893801474
2026-W10,オレンジジュース,800,1,0.17338534893801474
2026-W10,グレープフルーツジュース,800,1,0.17338534893801474
2026-W10,丸氷,300,3,0.06501950585175553
2026-W10,No charge,0,11,0.0
