year_week,category1,subtotal,quantity,構成比
2026-W10,フード,366670,218,31.07030581376628
2026-W10,ランチ,294730,184,24.974367230728816
2026-W10,ウーバーイーツ,200900,65,17.02354825315855
2026-W10,ドリンク,117330,152,9.942125020124902
2026-W10,コース,112000,9,9.490479862388042
2026-W10,TO/出前,43900,7,3.7199291603467417
2026-W10,ロケットナウ,37400,27,3.169142382618864
2026-W10,ウォルト,7200,1,0.6101022768678027
