曜日,対象週売上,過去4週平均売上,売上差,対象週客数,過去4週平均客数,客数差,対象週1人単価,過去4週平均1人単価,1人単価差,客数要因寄与,客単価要因寄与,検算
月,57200.0,49200.0,8000.0,13,10.25,2.75,4400.0,5382.371794871795,-982.3717948717949,13450.761217948719,-11420.072115384615,2030.6891025641035
火,66100.0,70682.5,-4582.5,16,17.75,-1.75,4131.25,4084.2631578947367,46.98684210526335,-7188.574013157895,792.902960526319,-6395.6710526315765
水,15500.0,101192.5,-85692.5,6,18.5,-12.5,2583.3333333333335,5841.648351648351,-3258.315018315018,-52656.13553113553,-39914.35897435897,-92570.4945054945
木,8200.0,65320.0,-57120.0,4,10.0,-6.0,2050.0,5001.538461538462,-2951.538461538462,-21154.615384615387,-20660.769230769234,-41815.384615384624
金,21900.0,183352.5,-161452.5,6,31.75,-25.75,3650.0,5754.343034128097,-2104.3430341280973,-121080.91656439926,-39719.474769167835,-160800.3913335671
土,68420.0,101727.5,-33307.5,20,22.0,-2.0,3421.0,4635.694444444444,-1214.6944444444443,-8056.694444444444,-25508.583333333332,-33565.277777777774
日,25400.0,111562.5,-86162.5,6,24.75,-18.75,4233.333333333333,4274.174435674521,-40.84110234118816,-79757.88533444863,-627.931948495768,-80385.8172829444
