予約受付日,ステータス,予約経路,AIR店舗ID,店舗コード,店舗名,来店日,開始時間,終了時間,コース名,コース金額,利用ポイント,人数,ネット予約フラグ,テーブル,予約依頼番号,発行ポイント,要望,メモ,キーワード,スマート支払い利用有無,決済確定金額
20251028 15:47:23,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251101,1930,2130,『各種120分飲み放題付』大人気のチュクミサムギョプサルのスタンダードコース!!4500円,4950,,5,HPG即,"A3, A4",SCY627527,250,,,,,
20251029 10:34:28,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251101,1900,2030,お席のみのご予約,,,3,HPG即,A5,SCY694515,150,,,,,
20251029 16:16:51,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251101,1500,1715,お席のみのご予約,,,9,HPG即,"A3, A4, A5",SCY724235,450,,,,,
20251029 19:20:53,退店,ネット予約（食べログ）,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251107,1900,2030,,,,2,,A5,,,,"コース          ：お席のみのご予約
ご要望          ：
",,,
20251030 00:16:23,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251101,1930,2100,お席のみのご予約,,,2,HPG即,B1,SCY778141,100,,,,,
20251030 13:04:00,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251129,1130,1315,お席のみのご予約,,,7,HPG即,"B3, B4",SCY806795,70,,,,,
20251030 19:18:16,退店,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251101,1930,2100,,,,3,,B4,,,,"萌
提供かかるかも伝えてあります
",,,
20251031 12:14:11,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251101,1930,2100,お席のみのご予約,,,2,HPG即,B3,SCY907535,100,,,,,
20251031 19:46:51,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251101,1300,1430,お席のみのご予約,,,2,HPG即,A1,SCY959877,20,,,,,
20251031 23:49:58,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251101,1315,1445,お席のみのご予約,,,2,HPG即,B1,SCY989146,20,,,,,
20251101 07:43:33,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251112,1200,1330,お席のみのご予約,,,2,HPG即,A3,SCY998040,20,,,,,
20251101 11:24:31,退店,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251101,1205,1335,,,,2,,B3,,,,,,,
20251101 11:25:15,貴店キャンセル,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251101,1550,1720,,,,2,,D個室1,,,,,,,
20251101 12:01:33,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251101,1205,1335,,,,2,,B2,,,,,,,
20251101 12:42:49,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251101,1240,1410,,,,1,,A4,,,,,,,
20251101 12:48:29,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251101,1250,1420,,,,1,,B4,,,,,,,
20251101 12:55:38,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251101,1300,1430,,,,2,,A5,,,,,,,
20251101 14:33:41,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251101,1430,1600,,,,3,,B4,,,,,,,
20251101 14:40:14,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251101,1440,1610,,,,2,,B3,,,,,,,
20251101 14:50:33,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251101,1930,2100,お席のみのご予約,,,2,HPG即,B2,SCZ035051,100,,,,,
20251101 15:45:45,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251101,1555,1725,,,,2,,A1,,,,,,,
20251101 15:59:06,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251101,1605,1735,,,,4,,D個室1,,,,,,,
20251101 16:05:11,退店,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251101,1700,1830,,,,2,,B4,,,,,,,
20251101 16:49:07,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251101,1655,1825,,,,2,,A5,,,,,,,
20251101 17:11:55,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251101,1710,1840,,,,2,,A4,,,,,,,
20251101 17:20:02,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251101,1720,1850,,,,2,,A3,,,,,,,
20251101 17:36:10,退店,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251108,1830,2000,,,,2,,A3,,,,,,,
20251101 19:01:27,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251102,1130,1300,お席のみのご予約,,,2,HPG即,A5,SCZ071382,20,,,,,
20251101 19:51:08,退店,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251101,2040,2210,,,,5,,D個室1,,,,,,,
20251101 19:59:32,貴店キャンセル,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251101,2035,2205,,,,2,,A1,,,,,,,
20251101 20:17:06,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251102,1200,1330,お席のみのご予約,,,2,HPG即,A3,SCZ080586,20,,,,,
20251102 11:34:25,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251102,1135,1305,,,,4,,B4,,,,,,,
20251102 11:50:27,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251102,1200,1330,,,,4,,B3,,,,,,,
20251102 12:08:08,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251102,1215,1345,,,,2,,B2,,,,,,,
20251102 12:14:50,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251102,1900,2030,お席のみのご予約,,,2,HPG即,B2,SCZ124331,100,,,,,
20251102 12:21:19,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251102,1225,1355,,,,4,,B1,,,,,,,
20251102 12:24:52,顧客キャンセル,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251102,1325,1455,,,,2,,D個室1,,,,,,,
20251102 12:34:20,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251102,1255,1425,,,,2,,A5,,,,,,,
20251102 12:46:40,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251102,1900,2030,お席のみのご予約,,,2,HPG即,B1,SCZ127274,100,,,,,
20251102 12:50:41,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251102,1250,1420,,,,2,,A4,,,,,,,
20251102 12:53:56,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251102,1300,1430,,,,5,,D個室1,,,,,,,
20251102 14:10:33,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251102,1410,1540,,,,2,,A1,,,,,,,
20251102 14:40:57,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251102,1450,1620,,,,4,,A3,,,,,,,
20251102 14:51:22,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251102,1450,1620,,,,2,,A5,,,,,,,
20251102 16:16:18,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251102,1620,1750,,,,2,,A1,,,,,,,
20251102 16:27:50,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251102,1630,1800,,,,2,,A5,,,,,,,
20251102 16:32:36,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251102,1635,1805,,,,2,,A3,,,,,,,
20251102 16:59:03,退店,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251102,1725,1855,,,,4,,B4,,,,,,,
20251102 17:29:26,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251102,1725,1855,,,,2,,B3,,,,,,,
20251102 17:48:00,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251102,1745,1915,,,,5,,"A3, A4",,,,,,,
20251102 18:31:17,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251102,1830,2000,,,,2,,A1,,,,,,,
20251102 18:32:38,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251102,1830,2000,,,,2,,A5,,,,,,,
20251102 18:39:38,退店,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251102,1850,2020,,,,2,,A3,,,,,,,
20251102 18:55:34,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251102,1855,2025,,,,2,,A4,,,,,,,
20251102 19:21:46,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251102,1920,2050,,,,3,,B3,,,,,,,
20251102 19:27:30,キャンセル,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251102,2010,2140,,,,2,,D個室1,,,,,,,
20251102 19:27:46,貴店キャンセル,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251102,2030,2200,,,,2,,D個室1,,,,,,,
20251102 19:37:30,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251108,1900,2040,お席のみのご予約,,,2,HPG即,A1,SCZ179283,100,,,,,
20251102 19:41:15,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251102,1940,2110,,,,3,,B4,,,,,,,
20251102 20:18:37,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251102,2015,2145,,,,4,,A5,,,,,,,
20251102 20:53:26,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251102,2050,2220,,,,2,,A1,,,,,,,
20251103 16:19:24,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251108,1320,1450,お席のみのご予約,,700,3,HPG即,B4,SCZ242870,30,,,,,
20251104 17:02:23,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251104,1700,1830,,,,4,,A5,,,,,,,
20251104 18:36:01,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251104,1840,2010,,,,2,,A3,,,,,,,
20251104 19:05:25,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251104,1905,2035,,,,2,,A1,,,,,,,
20251104 19:34:31,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251104,1930,2100,,,,3,,A5,,,,,,,
20251104 20:10:53,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251104,2010,2140,,,,2,,A3,,,,,,,
20251104 20:20:30,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251104,2020,2150,,,,3,,B4,,,,,,,
20251104 21:41:20,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251115,1800,2000,『各種120分飲み放題付』大人気のチュクミサムギョプサルのスタンダードコース!!4500円,4950,,6,HPG即,"A3, A4",SCZ355821,300,,,,スマート支払い(決済完了),31790
20251105 10:39:43,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251105,1200,1330,お席のみのご予約,,200,3,HPG即,A5,SCZ356557,30,,,,,
20251105 11:34:21,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251105,1140,1310,,,,2,,A3,,,,,,,
20251105 11:41:00,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251105,1150,1320,,,,1,,A4,,,,,,,
20251105 11:56:43,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251105,1205,1335,,,,5,,D個室1,,,,,,,
20251105 12:31:51,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251105,1235,1405,,,,2,,A1,,,,,,,
20251105 12:37:18,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251105,1240,1410,,,,2,,A3,,,,,,,
20251105 12:54:40,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251105,1250,1420,,,,3,,B4,,,,,,,
20251105 17:24:05,退店,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251105,1800,1930,,,,3,,A3,,,,,,,
20251105 22:48:54,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251108,1900,2030,お席のみのご予約,,,3,HPG即,B3,SCZ484755,150,,,,,
20251106 07:28:38,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251108,1900,2030,お席のみのご予約,,,3,HPG即,B4,SCZ497464,150,,,,,
20251106 11:11:46,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251129,1700,1930,お席のみのご予約,,500,5,HPG即,"A3, A4",SCZ510541,250,,,,,
20251106 11:46:38,キャンセル,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251106,1145,1315,,,,1,,A5,,,,,,,
20251106 11:46:59,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251106,1150,1320,,,,1,,A4,,,,,,,
20251106 12:12:58,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251106,1210,1340,,,,2,,A1,,,,,,,
20251106 12:32:41,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251106,1240,1410,,,,2,,A3,,,,,,,
20251106 12:33:14,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251106,1235,1405,,,,2,,B1,,,,,,,
20251106 13:07:26,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251106,1310,1440,,,,2,,A1,,,,,,,
20251106 17:03:12,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251106,1700,1830,,,,2,,A5,,,,,,,
20251106 18:25:08,退店,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251130,1400,1700,,,,9,,"B2, B3, B4",,,,,,,
20251106 18:25:26,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251106,1825,1955,,,,2,,B4,,,,,,,
20251106 18:25:54,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251106,1825,1955,,,,1,,B2,,,,,,,
20251106 18:45:46,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251106,1845,2015,,,,2,,B3,,,,,,,
20251106 18:46:37,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251106,1900,2030,お席のみのご予約,,,2,HPG即,B1,SCZ558979,100,,,,,
20251106 20:18:26,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251106,2015,2145,,,,6,,"B1, B2",,,,,,,
20251106 22:44:18,退店,ホームページ予約ツール,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251116,1830,2000,お席のみのご予約,,,2,HPDS即,A5,SCZ595621,,,,,,
20251107 11:26:24,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251107,1130,1300,,,,1,,A1,,,,,,,
20251107 11:33:30,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251107,1140,1310,,,,2,,A3,,,,,,,
20251107 11:34:11,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251107,1140,1310,,,,5,,"A4, A5",,,,,,,
20251107 17:38:02,退店,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251107,1955,2125,,,,3,,D個室1,,,,,,,
20251107 18:21:06,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251107,1820,1950,,,,2,,B4,,,,,,,
20251107 18:37:44,退店,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251107,1935,2105,,,,2,,A1,,,,,,,
20251107 18:38:12,貴店キャンセル,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251107,2000,2130,,,,2,,D個室1,,,,,,,
20251107 19:37:17,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251107,1935,2105,,,,4,,B1,,,,,,,
20251107 19:44:27,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251107,1940,2110,,,,2,,A4,,,,,,,
20251107 19:46:22,貴店キャンセル,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251107,2045,2215,,,,2,,D個室1,,,,,,,
20251107 19:57:46,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251107,1955,2125,,,,3,,B3,,,,,,,
20251107 20:28:29,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251112,1130,1300,お席のみのご予約,,,2,HPG即,A5,SCZ691222,20,,,,,
20251108 11:50:11,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251108,1150,1320,,,,2,,A5,,,,,,,
20251108 12:10:36,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251108,1900,2045,お席のみのご予約,,,2,HPG即,A5,SCZ742645,100,,,,,
20251108 12:14:18,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251108,1210,1340,,,,2,,A3,,,,,,,
20251108 12:21:39,退店,ネット予約（食べログ）,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251108,1300,1430,,,,2,,A5,,,,"コース          ：お席のみのご予約
ご要望          ：
",,,
20251108 12:48:17,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251108,1255,1425,,,,1,,B2,,,,,,,
20251108 13:40:22,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251108,1340,1510,,,,2,,A1,,,,,,,
20251108 14:18:09,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251108,2000,2130,お席のみのご予約,,,2,HPG即,B2,SCZ756761,100,,,,,
20251108 14:46:10,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251108,1445,1615,,,,2,,A5,,,,,,,
20251108 15:20:48,退店,ネット予約（食べログ）,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251108,1900,2030,,,,2,,B1,,,,"コース          ：お席のみのご予約
ご要望          ：
",,,
20251108 15:35:59,貴店キャンセル,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251108,2005,2135,,,,2,,D個室1,,,,,,,
20251108 15:36:25,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251109,1800,1930,お席のみのご予約,,,2,HPG即,A3,SCZ763480,100,,,,,
20251108 16:13:54,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251108,1620,1750,,,,2,,A3,,,,,,,
20251108 17:58:13,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251108,1755,1925,,,,3,,D個室1,,,,,,,
20251108 18:19:23,退店,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251108,2000,2130,,,,5,,D個室1,,,,"萌
空き次第連絡
",,,
20251108 18:58:22,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251108,1855,2025,,,,1,,A4,,,,,,,
20251108 19:34:51,顧客キャンセル,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251113,1900,2100,『ハイボール、レモンサワー120分飲み放題付』岡崎初タッカンマリ鍋ライトコース!!4200円,4620,,4,HPG即,A1,SCZ798850,0,,,,,
20251108 20:02:01,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251108,2000,2130,,,,3,,A1,,,,,,,
20251108 20:09:40,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251108,2005,2135,,,,2,,B1,,,,,,,
20251108 20:30:07,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251108,2030,2200,,,,2,,A3,,,,,,,
20251108 22:35:10,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251109,1700,1830,お席のみのご予約,,,2,HPG即,A5,SCZ816539,100,,,,,
20251108 23:55:30,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251109,1300,1430,お席のみのご予約,,,2,HPG即,B4,SCZ822971,20,,,,,
20251109 11:35:09,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251109,1140,1310,,,,1,,A1,,,,,,,
20251109 11:47:33,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251109,1145,1315,,,,2,,A5,,,,,,,
20251109 12:17:21,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251109,1220,1350,,,,2,,A3,,,,,,,
20251109 12:32:25,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251109,1235,1405,,,,2,,B3,,,,,,,
