予約受付日,ステータス,予約経路,AIR店舗ID,店舗コード,店舗名,来店日,開始時間,終了時間,コース名,コース金額,利用ポイント,人数,ネット予約フラグ,テーブル,予約依頼番号,発行ポイント,要望,メモ,キーワード,スマート支払い利用有無,決済確定金額
20250930 23:04:59,退店,ネット予約（食べログ）,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251018,1200,1330,,,,4,,A3,,,,"コース          ：お席のみのご予約
ご要望          ：
",,,
20251001 11:29:48,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251001,1135,1305,,,,1,,A1,,,,,,,
20251001 11:52:49,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251001,1150,1320,,,,2,,A3,,,,,,,
20251001 13:09:34,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251001,1305,1435,,,,1,,A3,,,,,,,
20251001 17:37:42,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251001,1735,1905,,,,3,,A5,,,,,,,
20251001 17:42:04,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251001,1900,2030,お席のみのご予約,,,2,HPG即,B3,SCW053563,100,,,,,
20251001 17:57:30,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251001,1800,1930,,,,2,,A1,,,,,,,
20251001 18:39:51,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251001,1835,2005,,,,2,,B4,,,,,,,
20251001 18:49:43,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251001,1845,2015,,,,3,,B1,,,,,,,
20251001 19:24:22,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251001,1920,2050,,,,2,,A5,,,,,,,
20251001 19:24:30,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251018,1700,1920,お席のみのご予約,,,4,HPG即,B4,SCW065904,200,,,,,
20251002 07:17:00,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251010,1900,2100,『各種120分飲み放題付』宴会にオススメ！チーズダッカルビのペゴパヨコース!!5000円,5500,,6,HPG即,"A3, A4",SCW102336,300,,"生あり
",,,
20251002 12:00:03,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251002,1205,1335,,,,2,,A1,,,,,,,
20251002 12:39:33,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251002,1240,1410,,,,2,,A3,,,,,,,
20251002 17:06:03,退店,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251024,1900,2030,,,,2,,B3,,,,萌,,,
20251002 17:12:05,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251002,1710,1840,,,,2,,A5,,,,,,,
20251002 18:04:15,キャンセル,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251002,1800,1930,,,,1,,A3,,,,,,,
20251002 18:53:03,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251002,1850,2020,,,,2,,A5,,,,,,,
20251002 19:10:06,退店,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251004,1900,2030,,,,5,,D個室1,,,,,,,
20251002 19:27:53,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251002,1925,2055,,,,2,,A3,,,,,,,
20251002 19:47:40,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251002,1945,2115,,,,2,,A1,,,,,,,
20251002 20:27:21,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251002,2035,2205,,,,2,,A5,,,,,,,
20251002 20:35:53,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251002,2035,2205,,,,4,,B4,,,,,,,
20251002 22:15:35,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251008,1700,1830,お席のみのご予約,,,2,HPG即,A5,SCW183971,100,,,,,
20251003 12:03:16,退店,ネット予約（食べログ）,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251003,1900,2030,,,,6,,"B1, B2",,,,"コース          ：お席のみのご予約
ご要望          ：
",,,
20251003 12:34:09,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251003,1235,1405,,,,2,,A1,,,,,,,
20251003 12:41:12,退店,ネット予約（食べログ）,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251003,1930,2100,,,,2,,A5,,,,"コース          ：お席のみのご予約
ご要望          ：
",,,
20251003 13:10:12,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251003,1310,1440,,,,2,,A3,,,,,,,
20251003 17:17:40,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251003,1715,1845,,,,2,,B4,,,,,,,
20251003 18:21:40,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251003,1820,1950,,,,1,,A1,,,,,,,
20251003 18:27:02,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251003,1825,1955,,,,3,,A3,,,,,,,
20251003 19:04:52,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251003,1900,2030,,,,3,,B4,,,,,,,
20251003 19:17:49,退店,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251003,1950,2120,,,,1,,A4,,,,,,,
20251003 19:25:45,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251003,1925,2055,,,,4,,B3,,,,,,,
20251003 19:26:07,退店,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251003,2035,2205,,,,2,,D個室1,,,,,,,
20251003 19:52:41,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251003,1950,2120,,,,2,,A1,,,,,,,
20251004 07:54:08,退店,ネット予約（食べログ）,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251004,1915,2045,,,,2,,A1,,,,"コース          ：お席のみのご予約
ご要望          ：
",,,
20251004 11:05:01,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251004,1730,1900,お席のみのご予約,,200,2,HPG即,A5,SCW318222,100,,,,,
20251004 11:15:11,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251004,1130,1300,お席のみのご予約,,4000,2,HPG即,A4,SCW318488,20,テイクアウトでお願いします。,,,,
20251004 11:34:00,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251004,1135,1305,,,,2,,A5,,,,,,,
20251004 11:40:09,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251010,1130,1300,お席のみのご予約,,,3,HPG即,A5,SCW321572,30,,,,,
20251004 11:43:59,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251004,1140,1310,,,,2,,A1,,,,,,,
20251004 11:44:32,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251004,1140,1310,,,,4,,A3,,,,,,,
20251004 11:59:32,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251004,1155,1325,,,,2,,B4,,,,,,,
20251004 13:05:34,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251004,1305,1435,,,,2,,A5,,,,,,,
20251004 14:46:15,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251004,1445,1615,,,,2,,A5,,,,,,,
20251004 17:06:56,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251004,1730,1900,お席のみのご予約,,,3,HPG即,B3,SCW358000,150,,,,,
20251004 17:08:33,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251004,1705,1835,,,,2,,A1,,,,,,,
20251004 17:29:00,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251004,1725,1855,,,,2,,B2,,,,,,,
20251004 17:30:25,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251004,1730,1900,,,,2,,A4,,,,,,,
20251004 18:16:38,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251004,1815,1945,,,,2,,B2,,,,,,,
20251004 18:40:25,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251004,1900,2030,お席のみのご予約,,,2,HPG即,A3,SCW371872,100,,,,,
20251004 19:00:15,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251004,1900,2030,,,,2,,A4,,,,,,,
20251004 19:00:29,貴店キャンセル,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251004,2030,2200,,,,2,,B1,,,,,,,
20251004 19:10:07,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251004,1910,2040,,,,2,,B3,,,,,,,
20251004 19:19:32,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251004,1915,2045,,,,2,,A5,,,,,,,
20251004 19:37:54,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251004,1935,2105,,,,2,,B1,,,,,,,
20251004 20:03:11,退店,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251004,2020,2150,,,,2,,A3,,,,,,,
20251004 20:12:17,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251005,1900,2030,お席のみのご予約,,300,2,HPG即,A1,SCW382585,100,,,,,
20251004 20:14:52,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251004,2010,2140,,,,2,,A4,,,,,,,
20251004 21:59:11,退店,ネット予約（食べログ）,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251012,1130,1300,,,,2,,A5,,,,"コース          ：お席のみのご予約
ご要望          ：
",,,
20251005 11:29:20,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251005,1135,1305,,,,1,,A5,,,,,,,
20251005 11:45:58,退店,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251005,1700,1840,,,,9,,"B3, B4",,,,,,,
20251005 12:03:10,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251005,1205,1335,,,,2,,A1,,,,,,,
20251005 12:16:14,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251005,1215,1345,,,,5,,"A3, A4",,,,,,,
20251005 12:48:11,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251005,1255,1425,,,,4,,A5,,,,,,,
20251005 12:49:46,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251005,1245,1415,,,,1,,B2,,,,,,,
20251005 12:54:26,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251005,1300,1430,,,,7,,"B3, B4",,,,,,,
20251005 13:03:31,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251005,1310,1440,,,,2,,B1,,,,,,,
20251005 13:19:40,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251005,1320,1450,,,,1,,A1,,,,,,,
20251005 13:19:52,顧客キャンセル,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251005,1430,1600,,,,2,,D個室1,,,,,,,
20251005 13:39:59,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251005,1345,1515,,,,2,,A5,,,,,,,
20251005 14:03:22,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251005,1405,1535,,,,2,,A3,,,,,,,
20251005 17:05:43,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251005,1705,1835,,,,2,,A1,,,,,,,
20251005 17:06:25,貴店キャンセル,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251005,1845,2015,,,,2,,D個室1,,,,,,,
20251005 17:07:12,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251005,1705,1835,,,,2,,B2,,,,,,,
20251005 17:59:58,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251005,1755,1925,,,,3,,B1,,,,,,,
20251005 18:41:18,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251005,1840,2010,,,,2,,B2,,,,,,,
20251005 19:16:50,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251005,1915,2045,,,,4,,B4,,,,,,,
20251005 19:23:14,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251005,1920,2050,,,,4,,B1,,,,,,,
20251005 19:28:45,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251005,1925,2055,,,,2,,A4,,,,,,,
20251005 19:59:25,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251005,1955,2125,,,,2,,A3,,,,,,,
20251005 20:21:25,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251005,2020,2150,,,,4,,D個室1,,,,,,,
20251005 21:37:02,顧客キャンセル,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251011,1800,1930,お席のみのご予約,,,2,HPG即,A5,SCW478644,0,,,,,
20251006 15:30:06,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251011,1820,1950,お席のみのご予約,,,2,HPG即,B3,SCW526212,100,,,,,
20251006 15:50:14,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251011,1715,1845,お席のみのご予約,,,2,HPG即,A5,SCW525892,100,,"BDホットク
",,,
20251006 18:59:20,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251016,1930,2100,お席のみのご予約,,,2,HPG即,B3,SCW546444,100,,,,,
20251006 19:43:43,退店,ネット予約（食べログ）,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251011,1200,1330,,,,2,,A3,,,,"コース          ：お席のみのご予約
ご要望          ：
",,,
20251007 11:43:17,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251011,1300,1430,お席のみのご予約,,,2,HPG即,A5,SCW595957,20,,,,,
20251007 17:11:59,貴店キャンセル,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251011,1935,2105,,,,5,,B4,,,,,,,
20251007 17:49:14,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251007,1745,1915,,,,3,,A5,,,,,,,
20251007 18:30:47,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251018,1800,1930,お席のみのご予約,,,2,HPG即,A5,SCW634818,100,,,,,
20251007 18:40:49,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251007,1840,2010,,,,2,,A3,,,,,,,
20251007 19:50:39,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251007,1950,2120,,,,2,,A5,,,,,,,
20251007 20:42:14,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251010,1930,2130,『各種120分飲み放題付』韓国鍋の定番プデチゲのスタンダードコース!!4200円,4620,800,4,HPG即,A1,SCW651779,200,,,,,
20251007 20:51:55,退店,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251009,1830,2000,,,,3,,A3,,,,"萌
",,,
20251007 21:00:40,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251008,1930,2130,『ハイボール、レモンサワー120分飲み放題付』岡崎初タッカンマリ鍋ライトコース!!4200円,4620,,4,HPG即,D個室1,SCW652958,200,,,,,
20251008 05:52:18,無断キャンセル,ネット予約（食べログ）,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251011,1830,2000,,,,5,,D個室1,,,,"コース          ：お席のみのご予約
ご要望          ：
",,,
20251008 11:40:07,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251008,1140,1310,,,,2,,A5,,,,,,,
20251008 11:45:43,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251008,1145,1315,,,,2,,A3,,,,,,,
20251008 11:45:56,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251008,1145,1315,,,,3,,A1,,,,,,,
20251008 12:07:33,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251008,1210,1340,,,,2,,B1,,,,,,,
20251008 12:27:32,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251008,1235,1405,,,,2,,B3,,,,,,,
20251008 13:00:34,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251008,1305,1435,,,,1,,A4,,,,,,,
20251008 17:09:58,退店,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251008,1815,1945,,,,2,,B1,,,,,,,
20251008 17:16:58,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251008,1715,1845,,,,2,,A1,,,,,,,
20251008 17:31:20,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251008,1730,1900,,,,2,,B3,,,,,,,
20251008 17:53:45,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251008,1750,1920,,,,2,,A4,,,,,,,
20251008 18:40:18,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251008,1840,2010,,,,2,,A5,,,,,,,
20251008 18:49:35,退店,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251008,1855,2025,,,,3,,A1,,,,,,,
20251008 20:27:05,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251008,2025,2155,,,,2,,A5,,,,,,,
20251009 09:05:20,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251009,1130,1300,お席のみのご予約,,200,4,HPG即,A3,SCW778284,40,,,,,
20251009 11:28:38,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251009,1145,1315,,,,1,,A1,,,,,,,
20251009 11:35:37,退店,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251009,1230,1400,,,,4,,D個室1,,,,,,,
20251009 11:35:47,貴店キャンセル,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251009,1210,1340,,,,2,,B4,,,,,,,
20251009 12:16:33,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251009,1215,1345,,,,3,,A5,,,,,,,
20251009 12:33:56,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251009,1245,1415,,,,2,,A1,,,,,,,
20251009 12:50:40,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251009,1305,1435,,,,1,,B2,,,,,,,
20251009 17:50:12,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251009,1750,1920,,,,1,,A5,,,,,,,
20251009 18:22:17,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251009,1820,1950,,,,2,,A1,,,,,,,
20251009 18:44:38,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251009,1840,2010,,,,3,,A5,,,,,,,
20251009 18:49:06,退店,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251009,1900,2030,,,,4,,B1,,,,,,,
20251009 18:51:23,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251009,1850,2020,,,,4,,B4,,,,,,,
20251009 22:49:39,退店,ホームページ予約ツール,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251010,1830,2000,お席のみのご予約,,,2,HPDS即,B3,SCW861608,,,,,,
20251009 22:56:43,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251010,1930,2100,お席のみのご予約,,,2,HPG即,B1,SCW862069,100,,,,,
20251010 11:43:34,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251010,1140,1310,,,,2,,A1,,,,,,,
20251010 11:46:10,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251010,1145,1315,,,,2,,A3,,,,,,,
20251010 11:46:48,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251010,1145,1315,,,,2,,B3,,,,,,,
20251010 12:06:47,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251010,1205,1335,,,,2,,B1,,,,,,,
20251010 12:17:07,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251010,1215,1345,,,,2,,A4,,,,,,,
20251010 17:19:22,退店,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251010,2000,2130,,,,2,,B1,,,,,,,
20251010 17:53:20,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251010,1750,1920,,,,2,,B2,,,,,,,
20251010 17:57:45,貴店キャンセル,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251010,2015,2145,,,,2,,D個室1,,,,,,,
20251010 18:33:00,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251010,1830,2000,,,,2,,B4,,,,,,,
20251010 18:36:11,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251012,1130,1300,お席のみのご予約,,,2,HPG即,A1,SCW931386,20,,,,,
20251010 18:40:34,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251010,1840,2010,,,,1,,D個室2,,,,,,,
20251010 18:45:34,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251010,1845,2015,,,,2,,D個室1,,,,,,,
20251010 20:06:41,退店,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251011,1730,1900,,,,3,,B1,,,,,,,
