予約受付日,ステータス,予約経路,AIR店舗ID,店舗コード,店舗名,来店日,開始時間,終了時間,コース名,コース金額,利用ポイント,人数,ネット予約フラグ,テーブル,予約依頼番号,発行ポイント,要望,メモ,キーワード,スマート支払い利用有無,決済確定金額
20250731 14:53:14,来店待ち,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250802,1845,2015,,,,5,,D個室1,,,,,,,
20250731 16:09:34,退店,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250802,1130,1300,,,,8,,"B3, B4",,,,,,,
20250731 22:00:02,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250810,1130,1300,お席のみのご予約,,,2,HPG即,A5,SCP746668,20,,,,,
20250801 10:22:42,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250802,1200,1330,お席のみのご予約,,100,2,HPG即,A1,SCP778437,20,,,,,
20250801 11:54:41,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250801,1200,1330,,,,3,,A1,,,,,,,
20250801 12:43:46,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250816,1700,1900,『各種120分飲み放題付』生サムギョプサルのスタンダードコース!!3980円,4378,,4,HPG即,A3,SCP790694,200,,,,,
20250801 12:43:57,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250801,1245,1415,,,,3,,A3,,,,,,,
20250801 12:50:09,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250801,1250,1420,,,,3,,A5,,,,,,,
20250801 17:19:42,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250801,1715,1845,,,,5,,"A3, A4",,,,,,,
20250801 17:28:03,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250801,1930,2100,お席のみのご予約,,,2,HPG即,A3,SCP819329,100,,,,,
20250801 17:38:13,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250801,1900,2030,お席のみのご予約,,,4,HPG即,B4,SCP820285,200,,,,,
20250801 17:44:02,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250801,1740,1910,,,,2,,A1,,,,,,,
20250801 17:45:37,退店,ホームページ予約ツール,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250820,1900,2030,お席のみのご予約,,,2,HPDS即,D個室1,SCP821077,,,,,,
20250801 18:27:55,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250801,1825,1955,,,,1,,B2,,,,,,,
20250801 18:35:53,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250801,1835,2005,,,,2,,A5,,,,,,,
20250801 19:17:20,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250801,1915,2045,,,,3,,B3,,,,,,,
20250801 20:06:09,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250801,2005,2135,,,,2,,A1,,,,,,,
20250801 20:17:34,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250801,2015,2145,,,,6,,A5,,,,,,,
20250801 23:54:05,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250802,1130,1300,お席のみのご予約,,200,2,HPG即,A5,SCP868799,20,,,,,
20250802 10:50:37,退店,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250802,1130,1300,,,,1,,A4,,,,,,,
20250802 11:37:44,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250802,1135,1305,,,,4,,A3,,,,,,,
20250802 11:45:56,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250802,1700,1830,お席のみのご予約,,,2,HPG即,A5,SCP893655,100,,,,,
20250802 11:59:16,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250802,1700,1830,お席のみのご予約,,,3,HPG即,B4,SCP896133,150,,,,,
20250802 12:10:16,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250802,1210,1340,,,,2,,B2,,,,,,,
20250802 12:18:03,退店,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250809,1800,1940,,,,2,,A5,,,,萌,,,
20250802 12:51:30,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250802,1250,1420,,,,2,,A3,,,,,,,
20250802 13:23:55,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250802,1320,1450,,,,5,,"A4, A5",,,,,,,
20250802 13:24:23,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250802,1320,1450,,,,2,,B4,,,,,,,
20250802 14:05:30,キャンセル,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250802,1405,1535,,,,2,,B1,,,,,,,
20250802 14:42:03,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250802,1440,1610,,,,2,,A3,,,,,,,
20250802 15:06:29,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250802,1505,1635,,,,2,,A5,,,,,,,
20250802 15:22:25,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250802,1520,1650,,,,2,,A4,,,,,,,
20250802 15:53:59,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250802,1550,1720,,,,2,,B3,,,,,,,
20250802 16:03:57,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250802,1600,1730,,,,2,,B2,,,,,,,
20250802 16:11:18,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250802,1615,1745,,,,2,,B1,,,,,,,
20250802 17:08:20,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250802,1705,1835,,,,2,,B2,,,,,,,
20250802 17:13:13,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250802,1830,2000,お席のみのご予約,,,2,HPG即,B2,SCP933928,100,,,,,
20250802 17:23:44,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250802,1720,1850,,,,3,,B1,,,,,,,
20250802 17:25:29,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250802,1725,1855,,,,2,,A4,,,,,,,
20250802 17:33:42,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250802,1730,1900,,,,2,,B3,,,,,,,
20250802 17:50:21,退店,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250802,1830,2000,,,,2,,A4,,,,,,,
20250802 18:21:42,貴店キャンセル,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250802,2000,2130,,,,2,,A3,,,,,,,
20250802 18:23:03,退店,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250802,1835,2005,,,,2,,B1,,,,,,,
20250802 18:44:35,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250802,1845,2015,,,,4,,B3,,,,,,,
20250802 18:52:35,貴店キャンセル,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250802,1930,2100,お席のみのご予約,,100,2,HPG即,A5,SCP947704,0,,,,,
20250802 19:32:53,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250810,1730,1930,『各種120分飲み放題付』大人気のチュクミサムギョプサルのスタンダードコース!!4500円,4950,1600,8,HPGリク,"A3, A4",RAP159384,400,"大人4人、子供4人で伺います。
コースは4人分でお願いできればと思います。難しければご連絡ください。",,,スマート支払い(決済完了),26703
20250802 19:35:55,貴店キャンセル,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250802,2100,2230,,,,10,,"A3, A4, A5, A1, B1, B2, B3, B4, D個室1",,,,,,,
20250802 20:15:30,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250802,2015,2145,,,,5,,"A3, A4",,,,,,,
20250802 20:57:44,退店,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250813,1745,1930,,,,3,,A3,,,,,,,
20250802 21:36:48,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250803,1130,1300,お席のみのご予約,,,5,HPG即,"A3, A4",SCP965819,50,,,,,
20250803 11:14:57,退店,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250815,1730,1915,,,,6,,"A3, A4",,,,90ok,,,
20250803 12:21:50,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250803,1230,1400,,,,1,,A1,,,,,,,
20250803 12:42:21,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250803,1250,1420,,,,2,,A5,,,,,,,
20250803 12:57:03,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250803,1300,1430,,,,2,,B4,,,,,,,
20250803 13:01:53,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250803,1305,1435,,,,2,,B3,,,,,,,
20250803 13:16:02,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250803,1315,1445,,,,2,,B2,,,,,,,
20250803 13:32:10,貴店キャンセル,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250810,1905,2035,,,,2,,D個室1,,,,,,,
20250803 16:54:16,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250803,1655,1825,,,,2,,A5,,,,,,,
20250803 17:06:35,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250803,1710,1840,,,,2,,A1,,,,,,,
20250803 17:56:03,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250803,1755,1925,,,,2,,A1,,,,,,,
20250803 18:08:02,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250803,2030,2200,お席のみのご予約,,,2,HPG即,A1,SCQ043466,100,,,,,
20250803 18:21:23,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250803,1825,1955,,,,3,,A3,,,,,,,
20250803 18:25:24,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250803,1825,1955,,,,3,,A5,,,,,,,
20250803 18:29:43,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250803,1825,1955,,,,2,,B4,,,,,,,
20250803 18:36:51,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250803,1835,2005,,,,2,,B1,,,,,,,
20250803 18:37:18,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250803,1835,2005,,,,2,,B2,,,,,,,
20250803 18:40:40,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250803,1840,2010,,,,2,,A4,,,,,,,
20250803 18:49:05,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250803,1845,2015,,,,2,,B3,,,,,,,
20250803 19:10:47,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250803,1910,2040,,,,2,,D個室1,,,,,,,
20250804 16:42:49,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250808,1830,2000,お席のみのご予約,,,5,HPG即,D個室1,SCQ130276,250,,,,,
20250805 10:24:47,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250816,1730,1900,お席のみのご予約,,,3,HPG即,B1,SCQ204559,150,,,,,
20250805 13:08:58,退店,ネット予約（食べログ）,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250809,1900,2100,,,,4,,B1,,,,"コース          ：【ハイボール、レモンサワー120分飲み放題付】チーズダッカルビライトコース◆チーズダッカルビやキムチを楽しむお値打ちなプラン
ご要望          ：
",,,
20250805 14:14:39,退店,ホームページ予約ツール,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250807,1200,1330,お席のみのご予約,,,3,HPDS即,A5,SCQ225147,,,,,,
20250805 15:27:33,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250812,1830,2000,お席のみのご予約,,,2,HPG即,A5,SCQ231262,100,,,,,
20250805 16:54:02,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250809,1730,1910,お席のみのご予約,,,3,HPG即,B3,SCQ240087,150,,,,,
20250805 17:17:16,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250805,1715,1845,,,,2,,A5,,,,,,,
20250805 17:31:21,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250805,1740,1910,,,,2,,A1,,,,,,,
20250805 17:46:53,退店,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250808,1900,2030,,,,2,,A5,,,,萌,,,
20250805 17:58:59,退店,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250805,1900,2030,,,,2,,A5,,,,萌,,,
20250805 17:59:48,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250805,1755,1925,,,,2,,A3,,,,,,,
20250805 18:33:02,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250805,1830,2000,,,,2,,A1,,,,,,,
20250805 19:46:17,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250805,1945,2115,,,,2,,A1,,,,,,,
20250805 19:51:46,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250805,1950,2120,,,,3,,A3,,,,,,,
20250805 19:55:21,退店,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250809,1915,2045,,,,2,,A1,,,,萌,,,
20250805 20:32:31,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250816,1700,1915,お席のみのご予約,,300,6,HPG即,"A4, A5",SCQ273363,300,,,,,
20250805 21:17:32,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250808,1830,2000,お席のみのご予約,,500,2,HPG即,B1,SCQ280218,100,,,,,
20250806 01:29:19,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250806,1130,1300,お席のみのご予約,,,3,HPG即,A3,SCQ305447,30,,,,,
20250806 11:28:16,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250806,1130,1300,,,,3,,A5,,,,,,,
20250806 11:28:30,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250806,1130,1300,,,,3,,A1,,,,,,,
20250806 12:03:20,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250806,1200,1330,,,,1,,B2,,,,,,,
20250806 12:17:03,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250806,1215,1345,,,,2,,B1,,,,,,,
20250806 12:20:20,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250806,1230,1400,,,,2,,B3,,,,,,,
20250806 17:30:55,キャンセル,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250806,1730,1900,,,,2,,A5,,,,,,,
20250806 17:55:33,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250806,1805,1935,,,,2,,A5,,,,,,,
20250806 18:10:56,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250806,1810,1940,,,,2,,A1,,,,,,,
20250806 18:14:28,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250806,1810,1940,,,,3,,A3,,,,,,,
20250806 18:21:01,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250806,1820,1950,,,,3,,B4,,,,,,,
20250806 19:26:31,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250806,1925,2055,,,,1,,A5,,,,,,,
20250806 19:40:44,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250806,1940,2110,,,,2,,A3,,,,,,,
20250807 11:47:22,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250807,1155,1325,,,,2,,A1,,,,,,,
20250807 12:02:15,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250807,1200,1330,,,,2,,B4,,,,,,,
20250807 12:05:03,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250807,1205,1335,,,,2,,B3,,,,,,,
20250807 12:05:36,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250807,1205,1335,,,,2,,B2,,,,,,,
20250807 12:15:16,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250807,1215,1345,,,,2,,A4,,,,,,,
20250807 12:22:24,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250807,1220,1350,,,,2,,B1,,,,,,,
20250807 12:27:39,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250807,1900,2030,お席のみのご予約,,,2,HPG即,A5,SCQ447495,100,,,,,
20250807 13:16:36,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250820,1830,2000,お席のみのご予約,,,2,HPG即,A5,SCQ454904,100,,,,,
20250807 17:23:41,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250807,1725,1855,,,,2,,A5,,,,,,,
20250807 17:26:28,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250807,1735,1905,,,,2,,A3,,,,,,,
20250807 18:05:04,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250807,1805,1935,,,,2,,B4,,,,,,,
20250807 18:35:27,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250807,1835,2005,,,,3,,B3,,,,,,,
20250807 18:39:35,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250807,1835,2005,,,,2,,A1,,,,,,,
20250807 18:51:10,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250807,1850,2020,,,,2,,A3,,,,,,,
20250807 18:55:32,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250807,1855,2025,,,,2,,B2,,,,,,,
20250807 19:10:37,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250807,1910,2040,,,,3,,B1,,,,,,,
20250807 19:25:32,キャンセル,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250807,1925,2055,,,,2,,A1,,,,,,,
20250807 20:04:29,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250807,2010,2140,,,,2,,B4,,,,,,,
20250807 20:22:18,顧客キャンセル,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250815,1800,2000,,,,8,,"B3, B4",,,,"萌
ほし
コースになるかも
8/12までに連絡来ます
",,,
20250807 20:39:47,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250821,2000,2130,お席のみのご予約,,,3,HPG即,A5,SCQ509949,150,,,,,
20250807 22:06:33,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250809,1300,1430,お席のみのご予約,,,2,HPG即,A3,SCQ524949,20,,,,,
20250808 11:34:29,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250808,1135,1305,,,,2,,A5,,,,,,,
20250808 12:16:27,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250808,1220,1350,,,,5,,"A3, A4",,,,,,,
20250808 13:09:41,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250808,1305,1435,,,,2,,A1,,,,,,,
20250808 17:01:49,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250808,1700,1830,,,,2,,A5,,,,,,,
20250808 17:04:42,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250808,1700,1830,,,,2,,A1,,,,,,,
20250808 17:09:56,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250808,1700,1830,,,,2,,A3,,,,,,,
20250808 17:20:58,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250808,1720,1850,,,,2,,B2,,,,,,,
20250808 17:41:44,退店,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250808,1900,2030,,,,2,,B3,,,,,,,
20250808 17:46:44,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250808,1745,1915,,,,3,,B4,,,,,,,
20250808 17:48:57,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250808,1900,2030,お席のみのご予約,,,5,HPG即,"A3, A4",SCQ608016,250,,,,,
20250808 18:47:14,退店,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250808,1945,2115,,,,2,,B4,,,,,,,
20250808 18:58:32,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250808,1855,2025,,,,2,,B2,,,,,,,
20250808 19:26:28,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250808,1925,2055,,,,2,,A1,,,,,,,
