予約受付日,ステータス,予約経路,AIR店舗ID,店舗コード,店舗名,来店日,開始時間,終了時間,コース名,コース金額,利用ポイント,人数,ネット予約フラグ,テーブル,予約依頼番号,発行ポイント,要望,メモ,キーワード,スマート支払い利用有無,決済確定金額
20260401 19:57:27,顧客キャンセル,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260409,1930,2100,お席のみのご予約,,,2,HPG即,A4,SDG179526,0,,,,,
20260401 20:18:22,顧客キャンセル,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260415,1930,2100,お席のみのご予約,,,2,HPG即,A1,SDG178485,0,,,,,
20260401 20:23:37,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260401,2030,2200,,,,3,,A1,,,,,,,
20260401 20:46:55,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260401,2045,2215,,,,2,,B1,,,,,,,
20260402 12:13:07,退店,ネット予約（食べログ）,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260402,1235,1405,,,,2,,A5,,,,"コース          ：お席のみのご予約
ご要望          ：
",,,
20260402 15:42:33,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260403,1130,1300,お席のみのご予約,,,2,HPG即,A5,SDG248596,20,,,,,
20260402 17:40:13,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260402,1745,1915,,,,2,,A5,,,,,,,
20260402 18:10:48,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260402,1810,1940,,,,2,,A3,,,,,,,
20260402 18:34:32,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260402,1900,2030,お席のみのご予約,,,2,HPG即,A1,SDG270044,100,,,,,
20260402 19:21:28,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260402,2000,2130,お席のみのご予約,,,5,HPG即,"A3, A4",SDG277535,250,,,,,
20260402 22:04:03,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260418,1830,2000,お席のみのご予約,,,2,HPG即,B4,SDG300319,100,,,,,
20260403 05:32:30,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260404,1500,1630,お席のみのご予約,,,3,HPG即,B4,SDG321555,150,,,,,
20260403 08:30:40,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260403,1800,1930,お席のみのご予約,,,2,HPG即,A5,SDG327770,100,,,,,
20260403 11:30:56,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260403,1135,1305,,,,1,,A3,,,,,,,
20260403 11:43:36,顧客キャンセル,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260404,1800,1945,お席のみのご予約,,,13,HPG即,"B1, B2, B3, B4",SDG340371,0,,,,,
20260403 11:50:20,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260403,1150,1320,,,,2,,A1,,,,,,,
20260403 11:55:04,貴店キャンセル,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260404,1800,1930,,,,2,,D個室1,,,,,,,
20260403 12:36:15,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260403,1245,1415,,,,3,,A3,,,,,,,
20260403 12:39:59,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260403,1235,1405,,,,3,,B4,,,,,,,
20260403 13:03:56,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260403,1310,1440,,,,2,,B1,,,,,,,
20260403 16:22:09,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260403,1800,1950,お席のみのご予約,,,4,HPG即,B4,SDG368865,200,,,,,
20260403 17:02:37,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260403,1700,1830,,,,3,,A1,,,,,,,
20260403 17:31:05,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260404,1230,1400,お席のみのご予約,,,2,HPG即,A5,SDG377372,20,,,,,
20260403 18:33:30,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260403,1830,2000,,,,1,,B2,,,,,,,
20260403 19:19:58,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260403,1915,2045,,,,3,,A3,,,,,,,
20260403 19:21:36,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260403,1920,2050,,,,4,,A1,,,,,,,
20260403 19:21:52,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260403,1920,2050,,,,4,,B3,,,,,,,
20260403 19:22:00,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260403,1920,2050,,,,4,,B1,,,,,,,
20260403 19:23:58,貴店キャンセル,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260403,2035,2205,,,,2,,D個室1,,,,,,,
20260403 19:24:30,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260404,1800,2005,お席のみのご予約,,,12,HPG即,"B2, B3, B4",SDG399673,600,,,,,
20260403 19:28:29,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260403,1925,2055,,,,2,,A4,,,,,,,
20260403 19:30:22,貴店キャンセル,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260404,1800,1930,,,,2,,D個室1,,,,,,,
20260403 19:31:41,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260403,1930,2100,,,,2,,B2,,,,,,,
20260403 19:41:56,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260403,1940,2110,,,,2,,A5,,,,,,,
20260403 20:01:25,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260403,2000,2130,,,,3,,D個室1,,,,,,,
20260403 20:24:32,退店,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260404,1950,2150,,,,6,,D個室1,,,,"サムスタンダードポックンパ
生なし
子供くるかも",,,
20260403 22:09:58,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260405,1800,1930,お席のみのご予約,,,2,HPG即,A4,SDG427650,100,,,,,
20260403 22:58:53,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260411,2000,2130,お席のみのご予約,,,2,HPG即,B4,SDG432183,100,,,,,
20260404 01:43:29,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260404,1400,1530,お席のみのご予約,,,2,HPG即,A3,SDG441734,20,,,,,
20260404 07:37:48,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260404,1930,2100,お席のみのご予約,,,2,HPG即,A4,SDG443140,100,,,,,
20260404 11:39:50,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260404,1135,1305,,,,2,,A3,,,,,,,
20260404 11:51:28,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260404,1150,1320,,,,2,,A1,,,,,,,
20260404 11:57:45,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260404,1155,1325,,,,2,,B4,,,,,,,
20260404 12:05:23,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260404,1205,1335,,,,2,,B2,,,,,,,
20260404 12:24:15,貴店キャンセル,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260404,1410,1540,,,,2,,D個室1,,,,,,,
20260404 12:30:04,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260404,1230,1400,,,,2,,A4,,,,,,,
20260404 12:33:35,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260404,1230,1400,,,,3,,B3,,,,,,,
20260404 13:04:04,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260404,1315,1445,,,,2,,A1,,,,,,,
20260404 13:14:01,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260404,1310,1440,,,,1,,B2,,,,,,,
20260404 14:02:53,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260404,1400,1530,,,,2,,A1,,,,,,,
20260404 14:58:31,貴店キャンセル,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260404,1735,1905,,,,2,,A1,,,,,,,
20260404 17:11:37,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260404,1710,1840,,,,3,,A3,,,,,,,
20260404 17:36:46,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260404,1735,1905,,,,2,,A1,,,,,,,
20260404 17:51:14,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260404,1750,1920,,,,2,,D個室1,,,,,,,
20260404 18:08:17,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260404,1805,1935,,,,2,,B1,,,,,,,
20260404 19:22:37,貴店キャンセル,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260404,2045,2215,,,,2,,B3,,,,ただ,,,
20260404 19:39:23,退店,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260404,2015,2145,,,,2,,B1,,,,,,,
20260404 19:54:02,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260404,1950,2120,,,,2,,A5,,,,,,,
20260404 19:54:55,退店,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260404,2050,2220,,,,2,,B2,,,,,,,
20260404 20:19:09,退店,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260404,2050,2220,,,,3,,B4,,,,,,,
20260404 22:36:35,退店,ネット予約（食べログ）,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260410,1900,2105,,,,9,,"A3, A4, A5",,,,"コース          ：【各種120分飲み放題付】チュクミサムギョプサルスタンダードコース◆チュクミサムギョプサルや韓国のり、チヂミ、キンパなどを楽しむ
ご要望          ：
",,,
20260405 10:36:43,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260405,1900,2030,お席のみのご予約,,,4,HPG即,A3,SDG573215,200,,,,,
20260405 11:52:43,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260405,1150,1320,,,,3,,A5,,,,,,,
20260405 12:01:14,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260405,1210,1340,,,,2,,A1,,,,,,,
20260405 12:16:35,退店,ホームページ予約ツール,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260405,1300,1430,お席のみのご予約,,,2,HPDS即,A5,SDG582438,,,,,,
20260405 12:20:44,退店,席押さえ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260405,1235,1405,お席のみのご予約,,1000,2,席押さえ即,A3,SDG581231,20,,,,,
20260405 12:34:03,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260405,1300,1430,,,,9,,"B2, B3, B4",,,,,,,
20260405 12:34:23,貴店キャンセル,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260405,1435,1605,,,,2,,D個室1,,,,,,,
20260405 12:59:51,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260405,1700,1830,お席のみのご予約,,,2,HPG即,B3,SDG586863,100,,,,,
20260405 13:08:09,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260405,1310,1440,,,,2,,A4,,,,,,,
20260405 14:08:46,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260405,1415,1545,,,,2,,A1,,,,,,,
20260405 14:16:04,退店,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260405,1600,1730,,,,4,,B4,,,,萌,,,
20260405 14:22:02,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260405,1420,1550,,,,2,,B3,,,,,,,
20260405 16:40:28,キャンセル,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260405,1715,1845,,,,4,,B1,,,,,,,
20260405 16:41:33,退店,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260405,1755,1925,,,,4,,A5,,,,,,,
20260405 17:24:14,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260405,1720,1850,,,,2,,B2,,,,,,,
20260405 17:24:39,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260405,1720,1850,,,,4,,B4,,,,,,,
20260405 17:26:14,貴店キャンセル,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260405,2000,2130,,,,2,,D個室1,,,,,,,
20260405 17:42:25,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260405,1740,1910,,,,3,,D個室1,,,,,,,
20260405 17:57:42,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260405,1755,1925,,,,2,,B1,,,,,,,
20260405 18:27:42,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260405,1825,1955,,,,2,,B2,,,,,,,
20260405 19:15:00,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260405,1915,2045,,,,2,,A1,,,,,,,
20260405 19:19:44,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260405,1915,2045,,,,2,,B4,,,,,,,
20260405 20:16:21,退店,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260405,2035,2205,,,,3,,B3,,,,,,,
20260405 20:46:07,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260405,2045,2215,,,,3,,B4,,,,,,,
20260405 20:54:22,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260405,2050,2220,,,,1,,A5,,,,,,,
20260406 05:53:09,顧客キャンセル,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260411,1900,2030,お席のみのご予約,,,2,HPG即,A3,SDG662724,0,,,,,
20260406 14:20:50,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260423,1130,1300,お席のみのご予約,,,5,HPG即,"A3, A4",SDG694024,50,,,,,
20260406 16:43:45,退店,ネット予約（食べログ）,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260428,1930,2100,,,,5,,D個室1,,,,"コース          ：お席のみのご予約
ご要望          ：
",,,
20260407 15:37:30,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260410,1850,2020,お席のみのご予約,,,2,HPG即,B1,SDG805901,100,,,,,
20260407 17:40:52,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260407,1740,1910,,,,2,,A5,,,,,,,
20260407 17:59:39,退店,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260407,1830,2000,,,,3,,B4,,,,萌,,,
20260407 18:05:42,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260407,1805,1935,,,,2,,A1,,,,,,,
20260407 18:14:05,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260407,1810,1940,,,,3,,A3,,,,,,,
20260407 18:26:41,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260407,1825,1955,,,,2,,B3,,,,,,,
20260407 18:49:59,退店,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260412,1200,1330,,,,3,,A3,,,,ただ,,,
20260407 19:02:48,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260407,1900,2030,,,,2,,B1,,,,,,,
20260407 20:18:20,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260407,2015,2145,,,,2,,A5,,,,,,,
20260407 21:30:29,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260411,1800,1955,お席のみのご予約,,,4,HPG即,B1,SDG852838,200,,,,,
20260408 11:36:02,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260408,1140,1310,,,,2,,A5,,,,,,,
20260408 11:45:09,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260408,1150,1320,,,,2,,A1,,,,,,,
20260408 12:11:54,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260408,1215,1345,,,,3,,D個室1,,,,,,,
20260408 12:18:53,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260408,1225,1355,,,,2,,A3,,,,,,,
20260408 12:39:49,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260418,1800,1940,お席のみのご予約,,,2,HPG即,A3,SDG893033,100,,,,,
20260408 12:41:16,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260408,1240,1410,,,,2,,A5,,,,,,,
20260408 13:01:57,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260408,1300,1430,,,,3,,A1,,,,,,,
20260408 16:59:57,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260408,1655,1825,,,,2,,A5,,,,,,,
20260408 18:27:57,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260408,1825,1955,,,,2,,A1,,,,,,,
20260408 18:32:01,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260408,1830,2000,,,,2,,A5,,,,,,,
20260408 18:48:07,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260408,1845,2015,,,,2,,A3,,,,,,,
20260408 18:57:47,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260408,1855,2025,,,,2,,B4,,,,,,,
20260408 20:15:19,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260408,2015,2145,,,,4,,A5,,,,,,,
20260408 22:19:08,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260411,1700,1840,お席のみのご予約,,,2,HPG即,A1,SDG965978,100,,,,,
20260409 11:33:17,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260409,1130,1300,,,,2,,A1,,,,,,,
20260409 11:50:44,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260409,1155,1325,,,,2,,A4,,,,,,,
20260409 11:56:44,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260409,1200,1330,,,,2,,A3,,,,,,,
20260409 12:20:16,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260409,1220,1350,,,,2,,B4,,,,,,,
20260409 16:05:49,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260411,1800,1930,お席のみのご予約,,,3,HPG即,A3,SDH022985,150,,,,,
20260409 17:17:30,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260409,1715,1845,,,,3,,A5,,,,,,,
20260409 17:17:58,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260409,1715,1845,,,,2,,A3,,,,,,,
20260409 17:47:50,退店,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260415,1900,2040,,,,15,,"B1, B2, B3, B4",,,,"コースなし
ワンオーダー了承済み
",,,
20260409 18:10:25,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260409,1810,1940,,,,2,,A1,,,,,,,
20260409 18:38:59,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260409,1835,2005,,,,2,,B4,,,,,,,
20260409 19:06:29,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260409,1905,2035,,,,2,,A5,,,,,,,
20260409 19:22:42,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260410,1700,1830,お席のみのご予約,,,2,HPG即,A5,SDH051423,100,,,,,
