予約受付日,ステータス,予約経路,AIR店舗ID,店舗コード,店舗名,来店日,開始時間,終了時間,コース名,コース金額,利用ポイント,人数,ネット予約フラグ,テーブル,予約依頼番号,発行ポイント,要望,メモ,キーワード,スマート支払い利用有無,決済確定金額
20260607 11:44:23,退店,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260607,1405,1535,,,,2,,D個室1,,,,,,,
20260607 12:12:49,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260607,1210,1340,,,,2,,A4,,,,,,,
20260607 13:10:55,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260607,1310,1440,,,,2,,A3,,,,,,,
20260607 13:13:53,キャンセル,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260607,1325,1455,,,,2,,B4,,,,,,,
20260607 13:19:48,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260607,1325,1455,,,,1,,B2,,,,,,,
20260607 13:19:52,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260607,1325,1455,,,,2,,B1,,,,,,,
20260607 13:36:06,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260607,1345,1515,,,,2,,B3,,,,,,,
20260607 13:41:12,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260607,1340,1510,,,,2,,B4,,,,,,,
20260607 14:00:43,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260607,1405,1535,,,,2,,A4,,,,,,,
20260607 14:05:31,キャンセル,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260607,1405,1535,,,,2,,D個室2,,,,,,,
20260607 14:05:59,貴店キャンセル,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260607,1500,1630,,,,2,,A1,,,,,,,
20260607 14:06:12,貴店キャンセル,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260607,1450,1620,,,,2,,A5,,,,,,,
20260607 14:06:45,退店,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260607,1830,2000,,,,2,,A3,,,,萌,,,
20260607 14:31:26,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260607,1600,1730,お席のみのご予約,,,2,HPG即,A5,SDP618007,100,,,,,
20260607 17:13:55,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260607,1710,1840,,,,2,,B4,,,,,,,
20260607 17:54:05,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260607,1750,1920,,,,4,,D個室1,,,,,,,
20260607 18:23:56,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260620,1130,1300,お席のみのご予約,,,2,HPG即,A5,SDP647167,20,,,,,
20260607 18:46:58,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260607,1845,2015,,,,2,,B3,,,,,,,
20260607 19:32:51,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260607,1930,2100,,,,3,,B4,,,,,,,
20260607 19:57:23,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260607,1955,2125,,,,2,,A3,,,,,,,
20260607 21:25:16,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260613,1200,1330,お席のみのご予約,,,2,HPG即,A1,SDP667035,20,,,,,
20260608 11:19:15,顧客キャンセル,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260614,1130,1300,お席のみのご予約,,,2,HPG即,A4,SDP691846,0,,,,,
20260608 18:18:45,退店,ネット予約（食べログ）,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260610,1840,2010,,,,2,,A5,,,,"コース          ：お席のみのご予約
ご要望          ：
",,,
20260609 00:20:40,退店,ネット予約（食べログ）,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260612,2015,2145,,,,2,,A1,,,,"コース          ：お席のみのご予約
ご要望          ：
",,,
20260609 01:16:52,退店,ネット予約（食べログ）,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260614,1830,2000,,,,2,,B1,,,,"コース          ：お席のみのご予約
ご要望          ：
",,,
20260609 08:50:55,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260611,1730,1900,お席のみのご予約,,,3,HPG即,A5,SDP780792,150,,,,,
20260609 12:58:04,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260612,1830,2010,お席のみのご予約,,,5,HPG即,"B1, B2",SDP797681,250,,,,,
20260609 17:11:34,貴店キャンセル,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260612,2010,2140,,,,2,,D個室1,,,,,,,
20260609 17:11:46,貴店キャンセル,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260612,1745,1915,,,,2,,A1,,,,,,,
20260609 17:22:28,貴店キャンセル,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260623,1830,2000,お席のみのご予約,,,6,HPG即,"A3, A4",SDP819338,0,,,,,
20260609 18:29:21,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260612,1830,2000,お席のみのご予約,,,3,HPG即,B3,SDP829739,150,,,,,
20260609 18:30:01,退店,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260612,1715,1845,,,,1,,B4,,,,,,,
20260609 19:18:54,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260609,1915,2045,,,,2,,A1,,,,,,,
20260609 20:27:50,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260609,2025,2155,,,,2,,A5,,,,,,,
20260609 21:38:57,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260613,1330,1500,お席のみのご予約,,,2,HPG即,B3,SDP856717,20,,,,,
20260609 23:21:11,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260619,1700,1830,お席のみのご予約,,,2,HPG即,A5,SDP867803,100,,,,,
20260610 11:33:10,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260610,1140,1310,,,,2,,A5,,,,,,,
20260610 12:25:16,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260610,1235,1405,,,,2,,A3,,,,,,,
20260610 12:44:53,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260610,1250,1420,,,,1,,A5,,,,,,,
20260610 17:26:40,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260610,1730,1900,,,,2,,A5,,,,,,,
20260610 17:33:13,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260610,1730,1900,,,,2,,A3,,,,,,,
20260610 18:45:15,退店,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260610,1930,2100,,,,3,,A3,,,,萌,,,
20260610 19:43:24,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260610,1940,2110,,,,2,,A1,,,,,,,
20260610 20:03:33,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260610,2000,2130,,,,2,,B4,,,,,,,
20260610 20:10:53,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260610,2010,2140,,,,3,,B1,,,,,,,
20260610 22:11:42,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260612,1930,2100,お席のみのご予約,,,2,HPG即,B4,SDP962508,100,,,,,
20260611 08:18:09,退店,ホームページ予約ツール,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260613,1730,1900,お席のみのご予約,,,4,HPDS即,A3,SDP981113,,小中学生含む,,,,
20260611 11:41:31,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260611,1145,1315,,,,2,,A5,,,,,,,
20260611 11:57:31,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260611,1155,1325,,,,1,,A3,,,,,,,
20260611 12:04:51,キャンセル,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260611,1225,1355,,,,1,,A1,,,,,,,
20260611 12:31:04,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260611,1240,1410,,,,1,,A4,,,,,,,
20260611 12:40:18,退店,ネット予約（食べログ）,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260613,1830,2000,,,,2,,A1,,,,"コース          ：お席のみのご予約
ご要望          ：
",,,
20260611 12:44:54,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260611,1250,1420,,,,2,,B1,,,,,,,
20260611 12:53:20,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260611,1250,1420,,,,2,,B3,,,,,,,
20260611 18:33:49,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260611,1830,2000,,,,2,,A3,,,,,,,
20260611 18:39:46,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260611,1835,2005,,,,5,,"B1, B2",,,,,,,
20260611 18:55:19,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260611,1855,2025,,,,2,,A1,,,,,,,
20260611 19:28:25,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260611,1925,2055,,,,2,,B4,,,,,,,
20260611 21:31:47,退店,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260613,1955,2125,,,,5,,"A3, A4",,,,萌,,,
20260612 01:57:18,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260613,1130,1300,お席のみのご予約,,,2,HPG即,A5,SDQ083627,20,,,,,
20260612 11:58:48,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260612,1155,1325,,,,2,,A5,,,,,,,
20260612 12:03:27,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260612,1200,1330,,,,2,,A3,,,,,,,
20260612 16:59:58,退店,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260612,1825,1955,,,,2,,A5,,,,,,,
20260612 17:00:09,貴店キャンセル,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260612,2035,2205,,,,2,,A5,,,,,,,
20260612 17:11:46,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260612,1710,1840,,,,2,,A1,,,,,,,
20260612 17:34:15,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260612,1750,1920,,,,2,,B4,,,,,,,
20260612 17:50:46,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260612,1750,1920,,,,3,,D個室1,,,,,,,
20260612 19:22:39,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260613,1930,2100,お席のみのご予約,,,2,HPG即,A5,SDQ159094,100,,,,,
20260612 19:55:29,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260613,1800,1930,お席のみのご予約,,,3,HPG即,B4,SDQ164016,150,,,,,
20260612 19:56:55,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260612,1955,2125,,,,2,,A5,,,,,,,
