予約受付日,ステータス,予約経路,AIR店舗ID,店舗コード,店舗名,来店日,開始時間,終了時間,コース名,コース金額,利用ポイント,人数,ネット予約フラグ,テーブル,予約依頼番号,発行ポイント,要望,メモ,キーワード,スマート支払い利用有無,決済確定金額
20260322 18:13:22,退店,席押さえ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260322,1825,1955,お席のみのご予約,,6000,4,席押さえ即,B1,SDE652760,200,,,,,
20260322 18:17:23,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260322,1815,1945,,,,1,,A4,,,,,,,
20260322 18:54:15,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260322,1850,2020,,,,3,,A5,,,,,,,
20260322 19:11:02,貴店キャンセル,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260322,2015,2145,,,,2,,D個室1,,,,,,,
20260322 19:34:11,退店,席押さえ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260322,1945,2115,お席のみのご予約,,3000,2,席押さえ即,B1,SDE669671,100,,,,,
20260322 19:45:46,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260328,1700,1840,お席のみのご予約,,,2,HPG即,A1,SDE670742,100,,,,,
20260322 23:53:13,退店,ホームページ予約ツール,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260325,1200,1330,お席のみのご予約,,,2,HPDS即,A5,SDE695994,,,,,,
20260323 13:43:00,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260328,1400,1530,お席のみのご予約,,,2,HPG即,A3,SDE735134,20,,,,,
20260324 18:27:25,退店,席押さえ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260324,1840,2010,お席のみのご予約,,3000,2,席押さえ即,A5,SDE933463,100,,,,,
20260324 18:46:48,キャンセル,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260324,1845,2015,,,,6,,"A3, A4",,,,,,,
20260324 18:50:15,退店,席押さえ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260324,1905,2035,お席のみのご予約,,6000,6,席押さえ即,"A3, A4",SDE942106,300,,,,,
20260324 19:06:06,退店,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260324,1955,2125,,,,2,,A5,,,,,,,
20260324 19:54:31,貴店キャンセル,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260324,2105,2235,,,,4,,A1,,,,,,,
20260325 10:40:40,退店,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260325,1230,1400,,,,4,,D個室1,,,,,,,
20260325 11:33:54,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260325,1130,1300,,,,2,,A1,,,,,,,
20260325 11:43:04,退店,席押さえ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260325,1155,1325,お席のみのご予約,,2000,4,席押さえ即,B1,SDF020837,40,,,,,
20260325 11:43:57,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260325,1140,1310,,,,2,,B4,,,,,,,
20260325 11:49:08,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260325,1145,1315,,,,2,,B3,,,,,,,
20260325 11:58:34,退店,席押さえ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260325,1210,1340,お席のみのご予約,,1000,2,席押さえ即,P個室,SDF022009,20,,,,,
20260325 12:08:52,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260325,1240,1410,,,,2,,B1,,,,,,,
20260325 12:11:27,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260325,1210,1340,,,,2,,B2,,,,,,,
20260325 12:14:46,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260325,1220,1350,,,,2,,A4,,,,,,,
20260325 12:56:55,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260325,1300,1430,,,,2,,B3,,,,,,,
20260325 12:57:40,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260325,1320,1450,,,,2,,B1,,,,,,,
20260325 17:11:47,貴店キャンセル,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260325,2010,2140,,,,2,,A1,,,,,,,
20260325 18:02:24,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260326,1130,1300,お席のみのご予約,,,3,HPG即,A3,SDF074506,30,,,,,
20260325 18:28:17,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260325,1825,1955,,,,2,,B3,,,,,,,
20260325 18:47:58,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260325,1850,2020,,,,1,,A1,,,,,,,
20260325 18:58:49,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260325,1855,2025,,,,2,,B4,,,,,,,
20260326 11:54:04,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260326,1300,1430,お席のみのご予約,,,3,HPG即,A5,SDF164278,30,,,,,
20260326 12:36:14,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260326,1245,1415,,,,2,,A3,,,,,,,
20260326 13:00:25,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260326,1300,1430,,,,1,,A1,,,,,,,
20260326 13:11:18,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260326,1315,1445,,,,3,,B4,,,,,,,
20260326 17:12:12,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260326,1715,1845,,,,2,,A1,,,,,,,
20260326 17:15:38,退店,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260328,1900,2030,,,,4,,D個室1,,,,きい,,,
20260326 17:33:56,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260326,1730,1900,,,,4,,A5,,,,,,,
20260326 17:58:05,キャンセル,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260326,1755,1925,,,,2,,A3,,,,,,,
20260326 18:07:54,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260326,1900,2030,お席のみのご予約,,,2,HPG即,B1,SDF224436,100,,,,,
20260326 18:30:27,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260326,1830,2000,,,,1,,B2,,,,,,,
20260326 18:37:01,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260326,1835,2005,,,,2,,B4,,,,,,,
20260326 18:38:43,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260326,1835,2005,,,,4,,B3,,,,,,,
20260326 18:40:40,退店,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260326,2005,2135,,,,2,,B2,,,,,,,
20260326 18:40:46,キャンセル,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260326,1850,2020,,,,2,,A1,,,,,,,
20260326 18:41:16,キャンセル,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260326,1845,2015,,,,3,,A1,,,,,,,
20260326 18:41:33,退店,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260326,1845,2015,,,,4,,A1,,,,,,,
20260326 18:54:56,貴店キャンセル,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260326,2000,2130,,,,2,,A5,,,,,,,
20260326 18:55:06,退店,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260326,1945,2115,,,,2,,A4,,,,,,,
20260326 19:08:23,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260326,1905,2035,,,,2,,A5,,,,,,,
20260326 19:18:40,貴店キャンセル,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260326,2040,2210,,,,2,,D個室1,,,,,,,
20260326 20:00:58,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260328,1700,1840,お席のみのご予約,,,4,HPG即,B4,SDF257594,200,,,,,
20260326 20:11:46,退店,ホームページ予約ツール,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260329,1830,2000,お席のみのご予約,,,2,HPDS即,A5,SDF262682,,,,,,
20260326 20:18:09,退店,席押さえ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260326,2030,2200,お席のみのご予約,,3000,2,席押さえ即,A3,SDF262239,100,,,,,
20260326 20:28:25,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260326,2035,2205,,,,2,,A5,,,,,,,
20260327 12:08:14,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260327,1220,1350,,,,4,,A5,,,,,,,
20260327 12:10:13,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260327,1215,1345,,,,2,,A3,,,,,,,
20260327 12:27:48,退店,席押さえ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260327,1240,1410,お席のみのご予約,,3000,2,席押さえ即,D個室1,SDF335314,20,,,,,
20260327 12:29:24,退店,席押さえ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260327,1240,1410,お席のみのご予約,,1000,2,席押さえ即,D個室2,SDF334474,20,,,,,
20260327 12:56:12,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260327,1255,1425,,,,2,,A1,,,,,,,
20260327 13:03:15,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260327,1305,1435,,,,3,,A3,,,,,,,
20260327 13:39:44,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260328,1800,1940,お席のみのご予約,,,2,HPG即,B3,SDF348253,100,,,,,
20260327 17:06:03,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260327,1705,1835,,,,2,,D個室1,,,,,,,
20260327 17:07:27,退店,ネット予約（食べログ）,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260329,1130,1330,,,,3,,A3,,,,"コース          ：お席のみのご予約
ご要望          ：
",,,
20260327 19:45:32,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260328,1700,1840,お席のみのご予約,,,2,HPG即,B1,SDF428785,100,,,,,
20260327 21:23:26,退店,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260328,1800,1940,,,,2,,B2,,,,90おっけー,,,
20260327 21:23:48,貴店キャンセル,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260328,1805,1935,,,,2,,D個室1,,,,,,,
20260327 21:57:27,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260328,1830,2000,お席のみのご予約,,,2,HPG即,A3,SDF453433,100,,,,,
20260327 22:10:47,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260329,1300,1430,お席のみのご予約,,,2,HPG即,A1,SDF456592,20,,,,,
20260328 03:05:35,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260329,1200,1330,お席のみのご予約,,200,2,HPG即,A5,SDF473589,20,,,,,
20260328 11:22:00,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260328,2030,2200,お席のみのご予約,,,2,HPG即,A1,SDF497014,100,,,,,
20260328 11:41:59,退店,ホームページ予約ツール,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260328,1700,1830,お席のみのご予約,,,2,HPDS即,A3,SDF500425,,,,,,
20260328 12:21:49,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260328,1225,1355,,,,2,,A1,,,,,,,
20260328 12:34:23,退店,席押さえ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260328,1245,1415,お席のみのご予約,,3000,2,席押さえ即,B2,SDF513121,20,,,,,
20260328 12:35:10,退店,席押さえ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260328,1245,1415,お席のみのご予約,,2000,2,席押さえ即,B1,SDF513164,20,,,,,
20260328 12:53:04,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260328,1300,1430,,,,2,,B4,,,,,,,
20260328 13:15:22,顧客キャンセル,席押さえ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260328,1330,1500,お席のみのご予約,,0,2,席押さえ即,A4,SDF521310,0,,,,,
20260328 13:16:44,顧客キャンセル,席押さえ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260328,1330,1500,お席のみのご予約,,0,2,席押さえ即,A4,SDF521441,0,,,,,
20260328 13:17:21,退店,席押さえ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260328,1330,1400,お席のみのご予約,,900,2,席押さえ即,B1,SDF521850,20,,,,,
20260328 13:17:57,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260328,1325,1455,,,,2,,A1,,,,,,,
20260328 13:38:36,退店,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260328,1840,2010,,,,2,,A1,,,,"萌
早く空いたら電話",,,
20260328 13:48:04,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260328,1350,1520,,,,2,,B3,,,,,,,
20260328 13:59:31,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260328,1400,1530,,,,3,,B4,,,,,,,
20260328 14:07:03,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260328,1410,1540,,,,4,,D個室1,,,,,,,
20260328 14:17:56,退店,席押さえ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260328,1430,1600,お席のみのご予約,,1500,3,席押さえ即,A5,SDF530577,30,,,,,
20260328 14:50:35,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260328,1455,1625,,,,2,,B1,,,,,,,
20260328 14:56:20,退店,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260328,1515,1645,,,,3,,B3,,,,,,,
20260328 15:10:06,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260328,1515,1645,,,,2,,A1,,,,,,,
20260328 15:41:37,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260328,1545,1715,,,,2,,A5,,,,,,,
20260328 15:48:23,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260328,1545,1715,,,,2,,B2,,,,,,,
20260328 16:35:18,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260328,1635,1805,,,,1,,A4,,,,,,,
20260328 17:06:37,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260328,1705,1835,,,,4,,D個室1,,,,,,,
20260328 17:11:04,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260328,1710,1840,,,,1,,D個室2,,,,,,,
20260328 18:05:53,退店,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260328,1825,1955,,,,2,,A4,,,,,,,
20260328 18:36:36,退店,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260328,2015,2145,,,,2,,B3,,,,,,,
20260328 18:41:10,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260328,1840,2010,,,,2,,B1,,,,,,,
20260328 18:57:25,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260328,1855,2025,,,,2,,B4,,,,,,,
20260328 19:12:53,退店,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260328,1930,2100,,,,2,,A3,,,,,,,
20260328 19:30:12,退店,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260328,2015,2145,,,,2,,B1,,,,,,,
20260328 19:33:54,退店,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260328,1950,2120,,,,2,,A4,,,,,,,
20260328 19:41:01,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260328,1940,2110,,,,2,,B4,,,,,,,
20260328 19:46:43,退店,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260328,2010,2140,,,,4,,A5,,,,,,,
20260328 20:00:51,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260328,2000,2130,,,,1,,B2,,,,,,,
20260328 22:36:02,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260329,1230,1400,お席のみのご予約,,2000,2,HPG即,B1,SDF637702,20,,,,,
20260329 02:53:40,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260329,1140,1310,お席のみのご予約,,,4,HPG即,B4,SDF649918,40,,,,,
20260329 11:18:57,退店,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260329,1130,1300,,,,3,,B3,,,,,,,
20260329 11:19:08,貴店キャンセル,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260329,1520,1650,,,,2,,D個室1,,,,,,,
20260329 11:58:38,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260329,1200,1330,,,,6,,D個室1,,,,,,,
20260329 12:09:40,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260329,1210,1340,,,,2,,A4,,,,,,,
20260329 12:09:48,貴店キャンセル,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260329,1430,1600,,,,2,,B3,,,,,,,
20260329 12:12:25,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260329,1220,1350,,,,2,,B2,,,,,,,
20260329 12:21:39,退店,席押さえ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260329,1235,1305,お席のみのご予約,,3000,2,席押さえ即,B3,SDF680866,20,,,,,
20260329 12:45:38,退店,席押さえ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260329,1300,1430,お席のみのご予約,,2000,2,席押さえ即,A5,SDF684717,20,,,,,
20260329 12:51:53,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260329,1255,1425,,,,3,,B4,,,,,,,
20260329 13:32:43,退店,席押さえ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260329,1345,1515,お席のみのご予約,,3000,2,席押さえ即,B4,SDF691567,20,,,,,
20260329 13:50:34,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260329,1350,1520,,,,2,,B3,,,,,,,
20260329 13:54:42,退店,席押さえ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260329,1405,1535,お席のみのご予約,,1000,2,席押さえ即,A5,SDF697615,20,,,,,
20260329 14:00:04,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260329,1405,1535,,,,2,,B2,,,,,,,
20260329 14:34:19,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260329,1440,1610,,,,2,,A1,,,,,,,
20260329 15:20:58,退店,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260329,1700,1830,,,,4,,B4,,,,きい,,,
20260329 15:30:10,退店,席押さえ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260329,1545,1615,お席のみのご予約,,5973,4,席押さえ即,A3,SDF708966,200,,,,,
20260329 15:35:32,退店,席押さえ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260329,1550,1620,お席のみのご予約,,5995,4,席押さえ即,P個室,SDF709916,200,,,,,
20260329 16:14:47,退店,席押さえ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260329,1625,1655,お席のみのご予約,,1498,2,席押さえ即,A4,SDF716024,100,,,,,
20260329 16:18:41,退店,席押さえ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260329,1630,1700,お席のみのご予約,,1500,2,席押さえ即,C1(カウンター),SDF716234,100,,,,,
20260329 16:25:44,退店,席押さえ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260329,1640,1710,お席のみのご予約,,1496,2,席押さえ即,A5,SDF717963,100,,,,,
20260329 16:27:44,退店,席押さえ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260329,1640,1740,お席のみのご予約,,1496,2,席押さえ即,P個室,SDF719723,100,,,,,
20260329 16:35:59,退店,席押さえ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260329,1650,1720,お席のみのご予約,,1499,2,席押さえ即,B2,SDF718476,100,,,,,
20260329 16:41:30,退店,席押さえ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260329,1655,1725,お席のみのご予約,,1500,2,席押さえ即,D個室2,SDF720562,100,,,,,
20260329 16:42:12,退店,席押さえ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260329,1655,1825,お席のみのご予約,,1490,2,席押さえ即,C2 (カウンター),SDF722595,100,,,,,
20260329 16:53:18,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260329,1655,1825,,,,5,,"A3, A4",,,,,,,
20260329 17:12:25,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260329,1710,1840,,,,3,,A1,,,,,,,
20260329 17:16:32,貴店キャンセル,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260329,1850,2020,,,,2,,P個室,,,,,,,
20260329 17:17:07,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260329,1715,1845,,,,2,,B3,,,,,,,
20260329 17:35:26,退店,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260329,1855,2025,,,,4,,B1,,,,萌,,,
20260329 17:42:50,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260329,2000,2130,お席のみのご予約,,,4,HPG即,A1,SDF741149,200,,,,,
20260329 17:46:58,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260329,1750,1920,,,,2,,B2,,,,,,,
20260329 17:53:21,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260329,1750,1920,,,,5,,D個室1,,,,,,,
20260329 18:16:45,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260329,1815,1945,,,,2,,A3,,,,,,,
20260329 18:34:33,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260329,1830,2000,,,,9,,"B3, B4",,,,,,,
20260329 18:35:30,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260329,1835,2005,,,,2,,A4,,,,,,,
20260329 19:06:13,退店,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260329,1945,2115,,,,4,,A3,,,,,,,
20260329 19:06:25,退店,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260329,1955,2125,,,,2,,A4,,,,,,,
20260329 19:07:03,退店,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260329,1940,2110,,,,2,,B2,,,,,,,
20260329 19:28:46,貴店キャンセル,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260329,2115,2245,,,,4,,D個室1,,,,,,,
20260329 19:56:58,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260329,1955,2125,,,,4,,B1,,,,,,,
20260329 20:17:45,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260329,2015,2145,,,,2,,A5,,,,,,,
20260329 20:46:01,退店,席押さえ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260329,2100,2230,お席のみのご予約,,3000,2,席押さえ即,B2,SDF785543,100,,,,,
20260329 22:48:34,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260331,1800,1930,お席のみのご予約,,,2,HPG即,A5,SDF801228,100,,,,,
20260331 18:05:43,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260331,1805,1935,,,,2,,A3,,,,,,,
20260331 18:50:52,退店,席押さえ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260331,1905,2035,お席のみのご予約,,3000,2,席押さえ即,A1,SDG054890,100,,,,,
20260331 18:54:15,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260331,1850,2020,,,,4,,B4,,,,,,,
20260331 19:03:20,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260331,1900,2030,,,,3,,B3,,,,,,,
