予約受付日,ステータス,予約経路,AIR店舗ID,店舗コード,店舗名,来店日,開始時間,終了時間,コース名,コース金額,利用ポイント,人数,ネット予約フラグ,テーブル,予約依頼番号,発行ポイント,要望,メモ,キーワード,スマート支払い利用有無,決済確定金額
20260212 12:38:37,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260212,1235,1405,,,,4,,B1,,,,,,,
20260212 12:38:44,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260212,1235,1405,,,,1,,B2,,,,,,,
20260212 17:40:25,退店,ネット予約（食べログ）,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260214,1735,1905,,,,6,,D個室1,,,,"コース          ：お席のみのご予約
ご要望          ：
",,,
20260212 18:03:10,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260212,1800,1930,,,,2,,A5,,,,,,,
20260213 08:17:59,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260213,1900,2030,お席のみのご予約,,,2,HPG即,B1,SDA124861,100,,,,,
20260213 10:06:40,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260213,2000,2130,お席のみのご予約,,,3,HPG即,A5,SDA129864,150,,,,,
20260213 11:31:02,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260213,1130,1300,,,,2,,A5,,,,,,,
20260213 11:33:59,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260213,1200,1330,お席のみのご予約,,700,2,HPG即,A3,SDA135813,20,,,,スマート支払い(決済完了),2710
20260213 12:46:26,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260213,1245,1415,,,,2,,A5,,,,,,,
20260213 13:12:29,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260213,1310,1440,,,,1,,A3,,,,,,,
20260213 17:44:06,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260213,1740,1910,,,,2,,A5,,,,,,,
20260213 17:45:38,退店,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260213,1825,1955,,,,2,,A1,,,,,,,
20260213 18:02:21,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260213,1800,1930,,,,2,,B2,,,,,,,
20260213 18:05:41,貴店キャンセル,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260213,1920,2050,,,,2,,D個室1,,,,,,,
20260213 18:17:54,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260213,1815,1945,,,,4,,B4,,,,,,,
20260213 18:18:40,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260213,1815,1945,,,,5,,D個室1,,,,,,,
20260213 19:04:51,退店,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260213,2000,2130,,,,2,,B2,,,,,,,
20260213 19:46:34,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260213,1945,2115,,,,2,,A1,,,,,,,
20260214 13:24:02,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260214,1330,1500,,,,3,,A5,,,,,,,
20260214 13:38:37,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260214,1340,1510,,,,2,,A3,,,,,,,
20260214 14:22:34,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260214,1425,1555,,,,2,,A1,,,,,,,
20260214 14:43:18,退店,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260214,1700,1830,,,,2,,B1,,,,きい,,,
20260214 14:51:24,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260214,1500,1630,,,,2,,B4,,,,,,,
20260214 15:20:58,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260214,1525,1655,,,,3,,A5,,,,,,,
20260214 15:39:00,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260214,1540,1710,,,,3,,B3,,,,,,,
20260214 15:52:10,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260214,1555,1725,,,,3,,A3,,,,,,,
20260214 16:30:00,貴店キャンセル,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260214,1820,1950,,,,2,,D個室1,,,,,,,
20260214 16:57:39,キャンセル,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260214,1655,1825,,,,2,,B1,,,,,,,
20260214 17:15:24,退店,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260214,2000,2130,,,,4,,B1,,,,ただ,,,
20260214 17:33:37,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260214,1730,1900,,,,1,,A4,,,,,,,
20260214 17:34:44,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260214,1730,1900,,,,2,,B2,,,,,,,
20260214 17:47:06,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260214,1900,2030,お席のみのご予約,,,2,HPG即,B2,SDA295408,100,,,,,
20260214 18:13:43,退店,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260214,1900,2030,,,,2,,B1,,,,,,,
20260214 19:05:34,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260214,1905,2035,,,,2,,B3,,,,,,,
20260214 19:10:04,退店,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260214,2010,2140,,,,3,,B4,,,,ただ,,,
20260214 19:50:29,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260214,1950,2120,,,,2,,A4,,,,,,,
20260214 20:14:15,退店,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260214,2020,2150,,,,2,,A5,,,,,,,
20260214 20:50:58,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260214,2050,2220,,,,2,,A1,,,,,,,
20260214 21:36:52,顧客キャンセル,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260220,1300,1430,お席のみのご予約,,,2,HPG即,A4,SDA326258,0,,,,スマート支払い(未決済),
20260215 11:36:54,退店,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260215,1255,1425,,,,3,,A5,,,,,,,
20260215 11:51:37,顧客キャンセル,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260227,2000,2130,お席のみのご予約,,,2,HPG即,B1,SDA358894,0,,,,,
20260215 12:26:04,キャンセル,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260215,1225,1355,,,,2,,A1,,,,,,,
20260215 12:39:03,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260215,1900,2030,お席のみのご予約,,500,2,HPG即,B4,SDA363692,100,,,,,
20260215 13:07:36,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260215,1305,1435,,,,2,,A1,,,,,,,
20260215 13:21:51,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260215,1325,1455,,,,3,,B4,,,,,,,
20260215 13:44:45,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260215,1340,1510,,,,2,,A3,,,,,,,
20260215 14:06:08,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260215,1405,1535,,,,2,,B3,,,,,,,
20260215 14:08:20,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260215,1415,1545,,,,3,,B1,,,,,,,
20260215 15:01:22,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260215,1510,1640,,,,3,,A3,,,,,,,
20260215 15:25:12,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260215,1530,1700,,,,2,,A1,,,,,,,
20260215 15:41:59,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260215,1600,1730,お席のみのご予約,,,3,HPG即,B4,SDA379337,150,,,,,
20260215 16:18:11,退店,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260215,1900,2030,,,,2,,"A3, A4",,,,萌,,,
20260215 17:00:52,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260215,1700,1830,,,,2,,A5,,,,,,,
20260215 17:11:02,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260215,1710,1840,,,,2,,A1,,,,,,,
20260215 17:31:36,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260215,1730,1900,,,,4,,B3,,,,,,,
20260215 17:59:29,貴店キャンセル,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260215,1905,2035,,,,2,,D個室1,,,,,,,
20260215 18:29:20,退店,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260215,1855,2025,,,,2,,B1,,,,,,,
20260215 18:31:26,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260228,1700,1830,お席のみのご予約,,,4,HPG即,B4,SDA404391,200,,,,,
20260215 19:26:33,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260215,1925,2055,,,,3,,A5,,,,,,,
20260215 19:53:10,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260215,1950,2120,,,,3,,B3,,,,,,,
20260215 21:07:26,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260219,1700,1830,お席のみのご予約,,,2,HPG即,A5,SDA423746,100,,,,,
20260216 22:59:04,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260228,1800,1940,お席のみのご予約,,,2,HPG即,B1,SDA534037,100,,,,,
20260217 01:24:41,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260228,1630,1800,お席のみのご予約,,,2,HPG即,A1,SDA542752,100,,,,,
20260217 20:29:25,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260222,1300,1430,お席のみのご予約,,,2,HPG即,A5,SDA620725,20,,,,,
20260217 20:34:51,退店,ネット予約（食べログ）,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260227,1730,2000,,,,2,,A5,,,,"コース          ：お席のみのご予約
ご要望          ：
",,,
20260217 21:33:36,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260228,1800,1950,お席のみのご予約,,,2,HPG即,B2,SDA629535,100,,,,,
20260218 17:15:40,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260218,1715,1845,,,,2,,A5,,,,,,,
20260218 17:27:12,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260220,1900,2030,お席のみのご予約,,,4,HPG即,A1,SDA700689,200,,,,,
20260218 17:34:54,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260218,1730,1900,,,,2,,A1,,,,,,,
20260218 17:55:57,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260218,1755,1925,,,,2,,A3,,,,,,,
20260218 18:02:43,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260218,1800,1930,,,,3,,B4,,,,,,,
20260218 18:11:01,退店,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260220,1800,2000,,,,14,,"B1, B2, B3, B4",,,,萌,,,
20260218 18:25:17,退店,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260220,1930,2100,,,,2,,D個室1,,,,,,,
20260218 18:28:40,貴店キャンセル,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260228,1800,1930,,,,2,,D個室1,,,,,,,
20260218 18:50:00,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260218,1850,2020,,,,3,,A1,,,,,,,
20260218 19:04:42,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260218,1900,2030,,,,2,,B3,,,,,,,
20260218 19:48:09,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260218,1945,2115,,,,2,,A5,,,,,,,
20260218 20:13:49,キャンセル,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260218,2010,2140,,,,2,,B1,,,,,,,
20260218 20:15:00,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260218,2015,2145,,,,2,,D個室1,,,,,,,
20260218 20:34:44,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260218,2030,2200,,,,1,,A1,,,,,,,
20260218 20:41:00,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260218,2040,2210,,,,1,,A3,,,,,,,
20260218 22:13:53,退店,ネット予約（食べログ）,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260228,1830,2000,,,,3,,B3,,,,"コース          ：お席のみのご予約
ご要望          ：
",,,
20260218 22:50:11,退店,ホームページ予約ツール,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260219,1130,1300,お席のみのご予約,,,2,HPDS即,A5,SDA749869,,,,,,
20260219 11:41:59,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260219,1145,1315,,,,2,,A3,,,,,,,
20260219 11:46:54,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260219,1145,1315,,,,1,,A4,,,,,,,
20260219 12:18:08,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260219,1215,1345,,,,2,,A1,,,,,,,
20260219 12:20:57,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260219,1220,1350,,,,2,,B1,,,,,,,
20260219 17:19:18,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260219,1720,1850,,,,2,,A3,,,,,,,
20260219 17:59:57,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260219,1755,1925,,,,2,,A1,,,,,,,
20260220 11:40:06,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260221,1130,1300,お席のみのご予約,,300,2,HPG即,A5,SDA892361,20,,,,スマート支払い(決済完了),5200
20260220 12:00:07,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260220,1200,1330,,,,2,,A5,,,,,,,
20260220 12:20:42,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260220,1225,1355,,,,2,,A3,,,,,,,
20260220 12:32:32,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260220,1240,1410,,,,2,,A1,,,,,,,
20260220 13:07:03,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260220,1305,1435,,,,1,,B1,,,,,,,
20260220 13:08:43,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260220,1315,1445,,,,3,,B4,,,,,,,
20260220 14:09:36,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260221,1500,1630,お席のみのご予約,,,7,HPG即,"B3, B4",SDA909203,350,,,,,
20260220 18:28:12,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260220,1830,2000,,,,2,,A4,,,,,,,
20260220 18:55:29,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260220,1855,2025,,,,2,,A5,,,,,,,
20260220 19:11:59,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260220,1910,2040,,,,2,,B3,,,,,,,
20260220 19:41:24,退店,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260220,1955,2125,,,,3,,B1,,,,,,,
20260220 19:41:37,退店,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260220,2000,2130,,,,2,,B2,,,,,,,
20260220 19:42:42,退店,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260220,2005,2135,,,,4,,A3,,,,,,,
20260220 19:51:18,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260220,1950,2120,,,,3,,B4,,,,,,,
20260220 21:55:29,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260221,1130,1300,お席のみのご予約,,,2,HPG即,A3,SDA976091,20,,,,,
20260220 21:57:35,退店,ネット予約（食べログ）,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260225,2000,2130,,,,4,,D個室1,,,,"コース          ：お席のみのご予約
ご要望          ：
",,,
20260220 21:58:46,退店,ネット予約（食べログ）,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260221,1955,2125,,,,2,,B3,,,,"コース          ：お席のみのご予約
ご要望          ：
",,,
20260221 11:31:04,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260221,1135,1305,,,,2,,A1,,,,,,,
20260221 11:47:31,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260221,1800,1950,お席のみのご予約,,,4,HPG即,B4,SDB017466,200,,,,,
20260221 12:14:08,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260221,1215,1345,,,,3,,B4,,,,,,,
20260221 12:17:06,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260221,1215,1345,,,,2,,B3,,,,,,,
20260221 13:20:57,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260221,1320,1450,,,,2,,A5,,,,,,,
20260221 13:26:33,無断キャンセル,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260221,1420,1550,,,,3,,A3,,,,,,,
20260221 13:53:33,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260221,1355,1525,,,,2,,A1,,,,,,,
20260221 14:05:27,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260221,1405,1535,,,,2,,B2,,,,,,,
20260221 14:13:24,退店,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260221,2015,2145,,,,6,,D個室1,,,,,,,
20260221 14:18:01,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260221,1415,1545,,,,2,,B1,,,,,,,
20260221 14:41:16,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260221,1440,1610,,,,2,,A5,,,,,,,
20260221 15:13:00,キャンセル,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260221,1510,1640,,,,1,,A1,,,,,,,
20260221 15:20:09,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260221,1520,1650,,,,1,,A4,,,,,,,
20260221 16:57:06,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260221,1655,1825,,,,2,,A5,,,,,,,
20260221 17:12:07,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260221,1715,1845,,,,2,,A3,,,,,,,
20260221 17:12:11,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260221,1710,1840,,,,3,,B1,,,,,,,
20260221 17:14:06,貴店キャンセル,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260221,1750,1920,,,,2,,B3,,,,,,,
20260221 17:31:21,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260222,1830,2000,お席のみのご予約,,1400,3,HPG即,A3,SDB066932,150,,,,,
20260221 17:34:19,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260221,1730,1900,,,,2,,B2,,,,,,,
20260221 17:35:05,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260221,1735,1905,,,,3,,B3,,,,,,,
20260221 17:37:46,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260221,1735,1905,,,,2,,A4,,,,,,,
20260221 18:03:20,退店,ホームページ予約ツール,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260221,1930,2100,お席のみのご予約,,,2,HPDS即,B1,SDB073693,,,,,,
20260221 18:58:39,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260221,1855,2025,,,,2,,B2,,,,,,,
20260221 19:08:03,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260221,1905,2035,,,,3,,A1,,,,,,,
20260221 19:12:45,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260221,1910,2040,,,,2,,A3,,,,,,,
20260221 20:04:56,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260221,2000,2130,,,,2,,A4,,,,,,,
20260221 20:07:19,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260221,2005,2135,,,,1,,B4,,,,,,,
20260221 20:36:15,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260221,2040,2210,,,,1,,B1,,,,,,,
20260222 00:45:03,退店,ネット予約（食べログ）,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260227,1930,2100,,,,2,,B4,,,,"コース          ：お席のみのご予約
ご要望          ：
利用Vポイント   ：100ポイント
",,,
20260222 06:02:20,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260222,1200,1330,お席のみのご予約,,,2,HPG即,A1,SDB128871,20,,,,,
20260222 11:29:41,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260222,1125,1255,,,,3,,B4,,,,,,,
20260222 11:45:17,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260222,1145,1315,,,,2,,B3,,,,,,,
20260222 11:48:28,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260222,1145,1315,,,,2,,B2,,,,,,,
20260222 11:58:53,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260222,1155,1325,,,,2,,A4,,,,,,,
20260222 12:22:29,貴店キャンセル,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260222,1330,1500,,,,2,,D個室1,,,,,,,
20260222 13:08:46,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260222,1305,1435,,,,2,,B4,,,,,,,
20260222 13:40:12,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260222,1425,1555,,,,2,,A1,,,,,,,
20260222 15:20:33,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260222,1520,1650,,,,2,,A5,,,,,,,
20260222 15:27:11,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260222,1530,1700,,,,2,,A3,,,,,,,
20260222 15:31:18,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260222,1535,1705,,,,4,,B4,,,,,,,
20260222 16:43:18,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260222,1640,1810,,,,2,,B1,,,,,,,
20260222 16:51:14,退店,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260222,1725,1855,,,,5,,D個室1,,,,,,,
20260222 17:15:44,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260222,1800,1930,お席のみのご予約,,,3,HPG即,B4,SDB192769,150,,,,,
20260222 17:17:01,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260222,1715,1845,,,,4,,A5,,,,,,,
20260222 18:02:52,退店,席押さえ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260222,1815,1945,お席のみのご予約,,1500,2,席押さえ即,A1,SDB201530,100,,,,,
20260222 18:21:05,退店,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260222,1900,2030,,,,1,,A4,,,,,,,
20260222 18:27:36,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260222,1825,1955,,,,3,,B3,,,,,,,
20260222 18:53:29,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260222,1850,2020,,,,3,,A5,,,,,,,
