year_week,menu_name,subtotal,quantity,構成比
2026-W17,その他CLPコース,143000.0,26,21.08833505382687
2026-W17,5000円飲み放題付（2時間制）＋チャージ込み,136500.0,21,20.12977436956201
2026-W17,イベント費用,72000.0,2,10.617902964164577
2026-W17,tablecharge,46800.0,78,6.901636926706975
2026-W17,ハウスハイボール,45600.0,38,6.724671877304232
2026-W17,森のジントニック,24000.0,16,3.5393009880548587
2026-W17,ガージェリー,14300.0,11,2.108833505382687
2026-W17,桜ブロッサム,13300.0,7,1.9613626308804013
2026-W17,ベルガモットモスコミュール,12000.0,8,1.7696504940274294
2026-W17,ミントのジェノベーゼ,11400.0,6,1.681167969326058
2026-W17,パナメラ・シャルドネ,9600.0,6,1.4157203952219437
2026-W17,焙煎ファッションド,9500.0,5,1.400973307771715
2026-W17,トロピカルヴェール,9000.0,6,1.327237870520572
2026-W17,カルヴァドスモヒート,9000.0,6,1.327237870520572
2026-W17,ワカモレチップス,6000.0,5,0.8848252470137147
2026-W17,ウーロン茶,4800.0,6,0.7078601976109719
2026-W17,デバルド・ロッソ,4800.0,4,0.7078601976109719
2026-W17,ジンジャーエール,4800.0,6,0.7078601976109719
2026-W17,サンセットソルティドッグ,4500.0,3,0.663618935260286
2026-W17,牛肉と季節のフルーツのカルパッチョ,4500.0,3,0.663618935260286
2026-W17,ボロネーゼラザニア,4200.0,2,0.6193776729096003
2026-W17,カマンベールフォンデュ,4200.0,3,0.6193776729096003
2026-W17,マティポテ,3900.0,3,0.5751364105589146
2026-W17,マッシュルームサラダとコールドカット,3900.0,3,0.5751364105589146
2026-W17,撫子ネグローニ,3800.0,2,0.560389323108686
2026-W17,レモンジンフィズ,3600.0,3,0.5308951482082289
2026-W17,キャラメルバナナ,3600.0,3,0.5308951482082289
2026-W17,BAR 専用チョコレート,3600.0,6,0.5308951482082289
2026-W17,デバルド・ビアンコ,3600.0,3,0.5308951482082289
2026-W17,グレンフィディック12年,3200.0,2,0.47190679840731453
2026-W17,ジョニーウォーカー ゴールドラベル,3200.0,2,0.47190679840731453
2026-W17,ティラミスロブロイ,3000.0,2,0.44241262350685734
2026-W17,キャラメルナッツキャデラック,3000.0,2,0.44241262350685734
2026-W17,ソイ抹茶アレキサンダー,3000.0,2,0.44241262350685734
2026-W17,オリエンタルアフタヌーン,3000.0,2,0.44241262350685734
2026-W17,BFAグレングラッサ8年,2800.0,1,0.41291844860640026
2026-W17,キャンディピーカン,2800.0,4,0.41291844860640026
2026-W17,山崎,2500.0,1,0.3686771862557145
2026-W17,BFAカプレーゼ,2200.0,2,0.32443592390502873
2026-W17,ハートランド,2000.0,2,0.2949417490045716
2026-W17,ゆずマティーニ,1900.0,1,0.280194661554343
2026-W17,ビーツのフムス,1800.0,2,0.26544757410411446
2026-W17,デイドリームレモネード,1700.0,1,0.2507004866538859
2026-W17,作,1700.0,1,0.2507004866538859
2026-W17,ローズガーデン,1500.0,1,0.22120631175342867
2026-W17,オーチャードマティーニ,1500.0,1,0.22120631175342867
2026-W17,ドリンク,1500.0,1,0.22120631175342867
2026-W17,モルタデッラサンド,1500.0,1,0.22120631175342867
2026-W17,オリーブ,1400.0,2,0.20645922430320013
2026-W17,グレンリベット12年,1400.0,1,0.20645922430320013
2026-W17,フィグバター＆ブリオッシュ,1300.0,1,0.19171213685297153
2026-W17,にんじんのソテー,1300.0,1,0.19171213685297153
2026-W17,ニッカ　セッション,1300.0,1,0.19171213685297153
2026-W17,ケールとベリーのサラダ,1300.0,1,0.19171213685297153
2026-W17,スプモーニ,1200.0,1,0.17696504940274296
2026-W17,チャイナブルー,1200.0,1,0.17696504940274296
2026-W17,ピーチフィズ,1200.0,1,0.17696504940274296
2026-W17,プンタレッラのサラダ,1100.0,1,0.16221796195251437
2026-W17,オレンジジュース,800.0,1,0.11797669960182863
2026-W17,グレープフルーツジュース,800.0,1,0.11797669960182863
2026-W17,丸氷,200.0,2,0.029494174900457158
2026-W17,No charge,0.0,2,0.0
