曜日,対象週売上,過去4週平均売上,売上差,対象週客数,過去4週平均客数,客数差,対象週1人単価,過去4週平均1人単価,1人単価差,客数要因寄与,客単価要因寄与,検算
月,14900.0,67112.5,-52212.5,2,18.75,-16.75,7450.0,4092.9345654345657,3357.0654345654343,-96672.07698551449,34829.55388361638,-61842.52310189811
火,47300.0,79765.0,-32465.0,11,16.75,-5.75,4300.0,4614.2188940092165,-314.21889400921646,-25628.379320276497,-4359.787154377878,-29988.166474654376
水,50600.0,62505.0,-11905.0,13,8.0,5.0,3892.3076923076924,7242.083333333333,-3349.7756410256407,27835.977564102563,-35172.64423076923,-7336.666666666664
木,4200.0,122240.0,-118040.0,2,15.333333333333334,-13.333333333333334,2100.0,7937.728937728938,-5837.728937728938,-66918.19291819293,-50593.650793650806,-117511.84371184374
金,243170.0,106632.5,136537.5,62,18.5,43.5,3922.0967741935483,5510.453081232493,-1588.3563070389446,205157.9593555164,-63931.34135831752,141226.61799719886
土,75800.0,140210.0,-64410.0,18,27.0,-9.0,4211.111111111111,5715.666666666666,-1504.5555555555547,-44670.5,-33852.499999999985,-78522.99999999999
日,242110.0,60587.5,181522.5,47,15.75,31.25,5151.276595744681,3923.3294930875572,1227.9471026571237,141790.72013800373,38526.840345867255,180317.56048387097
