曜日,対象週売上,過去4週平均売上,売上差,対象週客数,過去4週平均客数,客数差,対象週1人単価,過去4週平均1人単価,1人単価差,客数要因寄与,客単価要因寄与,検算
月,71000.0,88032.5,-17032.5,15,20.75,-5.75,4733.333333333333,4449.601232101232,283.73210123210083,-26400.936875624375,5071.711309523802,-21329.225566100573
火,11800.0,85920.0,-74120.0,4,14.5,-10.5,2950.0,6394.9063940092165,-3444.9063940092165,-49060.75856854839,-31865.384144585252,-80926.14271313364
水,161670.0,58287.5,103382.5,17,10.5,6.5,9510.0,6205.324074074074,3304.675925925926,51074.80324074074,45439.29398148148,96514.09722222222
木,179780.0,109060.0,70720.0,26,15.666666666666666,10.333333333333334,6914.615384615385,7364.2151675485,-449.5997829331154,73773.95785284674,-9366.662144439904,64407.29570840683
金,85690.0,155092.5,-69402.5,15,29.5,-14.5,5712.666666666667,5266.7355671082,445.9310995584674,-79600.66619486778,9921.9669651759,-69678.69922969188
土,208810.0,104315.0,104495.0,38,20.25,17.75,5495.0,5824.416666666667,-329.41666666666697,100459.82291666667,-9594.260416666675,90865.5625
日,30170.0,89935.0,-59765.0,9,21.0,-12.0,3352.222222222222,4314.940604198669,-962.7183819764464,-46002.97695852534,-14440.775729646695,-60443.75268817203
