"D.オーダーステータス","D.数量","D.価格","D.商品","D.商品カテゴリ1","D.商品カテゴリ2","H.集計対象営業年月日"
"30:キャンセル済","0","0","00000000019:温玉入シーザーサラダ","フード","サラダ","2024/11/08"
"20:配膳済","1","100","00000000032:鶏モモ串","フード","焼き物","2024/11/08"
"30:キャンセル済","0","0","00000000019:温玉入シーザーサラダ","フード","サラダ","2024/11/08"
"20:配膳済","-1","-100","00000000032:鶏モモ串","フード","焼き物","2024/11/08"
"20:配膳済","1","120","00000000033:鶏皮串","フード","焼き物","2024/11/08"
"20:配膳済","-1","-120","00000000033:鶏皮串","フード","焼き物","2024/11/08"
"30:キャンセル済","0","0","00000000114:シークワーサーサワー","ドリンク","サワー","2024/11/08"
"30:キャンセル済","0","0","00000000168:オレンジジュース","ドリンク","ソフトドリンク","2024/11/08"
"30:キャンセル済","0","0","00000000019:温玉入シーザーサラダ","フード","サラダ","2024/11/08"
"30:キャンセル済","0","0","00000000054:水炊き肉汁水餃子","フード","当店名物","2024/11/08"
"30:キャンセル済","0","0","00000000030:棒棒鶏","フード","おつまみ","2024/11/08"
"30:キャンセル済","0","0","00000000048:エイヒレ炙り","フード","焼き物","2024/11/08"
"30:キャンセル済","0","0","00000000039:焼き鳥五点盛り合わせ","フード","焼き物","2024/11/08"
"30:キャンセル済","0","0","00000000062:油淋鶏(ユーリンチ)","フード","揚げ物","2024/11/08"
"30:キャンセル済","0","0","00000000080:刺身三点盛り","フード","刺身","2024/11/08"
"30:キャンセル済","0","0","00000000181:ポテトサラダ","フード","サラダ","2024/11/08"
"30:キャンセル済","0","0","00000000200:辛味チキン","フード","揚げ物","2024/11/08"
"30:キャンセル済","0","0","00000000181:ポテトサラダ","フード","サラダ","2024/11/08"
"30:キャンセル済","0","0","00000000019:温玉入シーザーサラダ","フード","サラダ","2024/11/08"
"30:キャンセル済","0","0","00000000216:その他","フード","サラダ","2024/11/08"
"30:キャンセル済","0","0","00000000019:温玉入シーザーサラダ","フード","サラダ","2024/11/08"
"30:キャンセル済","0","0","00000000020:気まくれ海鮮サラダ","フード","サラダ","2024/11/08"
"30:キャンセル済","0","0","00000000049:子持ちししゃも","フード","焼き物","2024/11/08"
"30:キャンセル済","0","0","00000000194:するめいか焼き","フード","焼き物","2024/11/08"
"30:キャンセル済","0","0","00000000048:エイヒレ炙り","フード","焼き物","2024/11/08"
"30:キャンセル済","0","0","00000000216:その他","フード","サラダ","2024/11/08"
"30:キャンセル済","0","0","00000000181:ポテトサラダ","フード","サラダ","2024/11/08"
"30:キャンセル済","0","0","00000000020:気まくれ海鮮サラダ","フード","サラダ","2024/11/08"
"30:キャンセル済","0","0","00000000019:温玉入シーザーサラダ","フード","サラダ","2024/11/08"
"30:キャンセル済","0","0","00000000216:その他","フード","サラダ","2024/11/08"
"30:キャンセル済","0","0","00000000181:ポテトサラダ","フード","サラダ","2024/11/08"
"30:キャンセル済","0","0","00000000020:気まくれ海鮮サラダ","フード","サラダ","2024/11/08"
"30:キャンセル済","0","0","00000000019:温玉入シーザーサラダ","フード","サラダ","2024/11/08"
"30:キャンセル済","0","0","00000000216:その他","フード","サラダ","2024/11/08"
"30:キャンセル済","0","0","00000000181:ポテトサラダ","フード","サラダ","2024/11/08"
"30:キャンセル済","0","0","00000000020:気まくれ海鮮サラダ","フード","サラダ","2024/11/08"
"20:配膳済","1","460","00000000103:ジムビームハイボール","ドリンク","ハイボール","2024/11/08"
"20:配膳済","1","530","00000000097:生ビール","ドリンク","ビール","2024/11/08"
"20:配膳済","1","530","00000000097:生ビール","ドリンク","ビール","2024/11/08"
"20:配膳済","1","780","00000000225:マクロの山かけ","フード","サラダ","2024/11/08"
"20:配膳済","1","780","00000000222:甘辛だれのズッキーニ肉","フード","サラダ","2024/11/08"
"20:配膳済","1","420","00000000217:オニオンスライス","フード","おつまみ","2024/11/08"
"20:配膳済","1","950","00000000192:焼鳥七点盛り合わせ","フード","焼き物","2024/11/08"
"20:配膳済","1","530","00000000097:生ビール","ドリンク","ビール","2024/11/08"
"20:配膳済","1","530","00000000097:生ビール","ドリンク","ビール","2024/11/08"
"20:配膳済","1","630","00000000186:カツオたたき","フード","刺身","2024/11/08"
"20:配膳済","1","530","00000000048:エイヒレ炙り","フード","焼き物","2024/11/08"
"20:配膳済","1","780","00000000067:焼きうどん","フード","食事","2024/11/08"
"20:配膳済","1","850","00000000104:メガジムビームハイボール","ドリンク","ハイボール","2024/11/08"
"20:配膳済","1","560","00000000057:若鶏唐揚げ","フード","揚げ物","2024/11/08"
"20:配膳済","1","480","00000000202:揚げワンタン","フード","揚げ物","2024/11/08"
"20:配膳済","1","430","00000000110:翠ジンソーダ","ドリンク","ジンソーダ","2024/11/08"
"20:配膳済","1","400","00000000138:白ワイングラス","ドリンク","ワイン","2024/11/08"
"20:配膳済","1","780","00000000227:チーズだっぷりピーマンの肉巻き","フード","サラダ","2024/11/23"
"20:配膳済","1","880","00000000223:鶏のパリッと焼きパセリバター","フード","サラダ","2024/11/23"
"20:配膳済","1","680","00000000219:よだれ鶏","フード","おつまみ","2024/11/23"
"20:配膳済","1","350","00000000234:お通し","フード","おつまみ","2024/11/23"
"20:配膳済","1","350","00000000234:お通し","フード","おつまみ","2024/11/23"
"20:配膳済","1","2200","00000000216:その他","フード","サラダ","2024/11/23"
"20:配膳済","1","2200","00000000216:その他","フード","サラダ","2024/11/23"
"20:配膳済","1","680","00000000211:だし巻き卵","フード","逸品料理","2024/11/23"
"20:配膳済","1","630","00000000208:手作り小籠包","フード","逸品料理","2024/11/23"
"30:キャンセル済","0","0","00000000097:生ビール","ドリンク","ビール","2024/11/23"
"30:キャンセル済","0","0","00000000097:生ビール","ドリンク","ビール","2024/11/23"
"30:キャンセル済","0","0","00000000141:赤ワインボトル","ドリンク","ワイン","2024/11/23"
"20:配膳済","1","350","00000000161:黒烏龍茶アイス","ドリンク","ソフトドリンク","2024/11/23"
"20:配膳済","1","350","00000000169:マンゴージュース","ドリンク","ソフトドリンク","2024/11/23"
"20:配膳済","1","880","00000000082:赤身","フード","馬刺し","2024/11/23"
"20:配膳済","1","680","00000000031:ｱﾎﾞｶﾄﾞ漬鮪のぶつ切り","フード","おつまみ","2024/11/23"
"20:配膳済","1","630","00000000186:カツオたたき","フード","刺身","2024/11/23"
"20:配膳済","1","680","00000000188:炙り〆サバ","フード","刺身","2024/11/23"
"20:配膳済","1","630","00000000208:手作り小籠包","フード","逸品料理","2024/11/23"
"20:配膳済","1","350","00000000234:お通し","フード","おつまみ","2024/11/23"
"20:配膳済","1","350","00000000234:お通し","フード","おつまみ","2024/11/23"
"20:配膳済","1","530","00000000069:お茶漬け(鮭)","フード","食事","2024/11/23"
"20:配膳済","1","780","00000000214:エビチャーハン","フード","食事","2024/11/23"
"20:配膳済","1","530","00000000097:生ビール","ドリンク","ビール","2024/11/24"
"20:配膳済","1","430","00000000121:緑茶ハイ","ドリンク","お茶割","2024/11/24"
"20:配膳済","1","350","00000000234:お通し","フード","おつまみ","2024/11/24"
"20:配膳済","1","350","00000000234:お通し","フード","おつまみ","2024/11/24"
"20:配膳済","1","780","00000000020:気まくれ海鮮サラダ","フード","サラダ","2024/11/24"
"20:配膳済","1","130","00000000032:鶏モモ串","フード","焼き物","2024/11/24"
"20:配膳済","1","130","00000000032:鶏モモ串","フード","焼き物","2024/11/24"
"20:配膳済","1","130","00000000034:ネギマ串","フード","焼き物","2024/11/24"
"20:配膳済","1","150","00000000037:砂肝串","フード","焼き物","2024/11/24"
"20:配膳済","1","680","00000000204:牛すじ煮込み","フード","逸品料理","2024/11/24"
"20:配膳済","1","380","00000000205:手作りジャンボ餃子","フード","逸品料理","2024/11/24"
"20:配膳済","1","520","00000000101:角ハイボール","ドリンク","ハイボール","2024/11/24"
"20:配膳済","1","430","00000000121:緑茶ハイ","ドリンク","お茶割","2024/11/24"
"20:配膳済","1","520","00000000101:角ハイボール","ドリンク","ハイボール","2024/11/24"
"20:配膳済","1","660","00000000201:タコ唐揚げ","フード","揚げ物","2024/11/24"
"20:配膳済","1","190","00000000191:鶏ハツ","フード","焼き物","2024/11/24"
"20:配膳済","1","130","00000000033:鶏皮串","フード","焼き物","2024/11/24"
"20:配膳済","1","140","00000000035:ぼんじり串","フード","焼き物","2024/11/24"
"20:配膳済","1","160","00000000038:つくね串","フード","焼き物","2024/11/24"
"20:配膳済","1","130","00000000042:ししとう串","フード","焼き物","2024/11/24"
"20:配膳済","1","430","00000000121:緑茶ハイ","ドリンク","お茶割","2024/11/24"
"20:配膳済","1","780","00000000214:エビチャーハン","フード","食事","2024/11/24"
"20:配膳済","1","800","00000000221:カリカリ豚のオレンジ風味サラダ","フード","サラダ","2024/11/25"
"20:配膳済","1","560","00000000057:若鶏唐揚げ","フード","揚げ物","2024/11/25"
"20:配膳済","1","1780","00000000190:お任せ5点盛り合わせ","フード","刺身","2024/11/25"
"20:配膳済","1","680","00000000204:牛すじ煮込み","フード","逸品料理","2024/11/25"
"20:配膳済","1","760","00000000212:あさりの酒蒸し","フード","逸品料理","2024/11/25"
"20:配膳済","1","530","00000000097:生ビール","ドリンク","ビール","2024/11/25"
"20:配膳済","1","530","00000000097:生ビール","ドリンク","ビール","2024/11/25"
"30:キャンセル済","0","0","00000000234:お通し","フード","おつまみ","2024/11/25"
"30:キャンセル済","0","0","00000000234:お通し","フード","おつまみ","2024/11/25"
"20:配膳済","1","680","00000000039:焼き鳥五点盛り合わせ","フード","焼き物","2024/11/25"
"20:配膳済","1","680","00000000219:よだれ鶏","フード","おつまみ","2024/11/25"
"20:配膳済","1","880","00000000223:鶏のパリッと焼きパセリバター","フード","サラダ","2024/11/25"
"20:配膳済","1","780","00000000222:甘辛だれのズッキーニ肉","フード","サラダ","2024/11/25"
"20:配膳済","1","480","00000000129:山崎梅酒","ドリンク","梅酒","2024/11/25"
"20:配膳済","1","480","00000000129:山崎梅酒","ドリンク","梅酒","2024/11/25"
"20:配膳済","1","480","00000000129:山崎梅酒","ドリンク","梅酒","2024/11/25"
"20:配膳済","1","480","00000000129:山崎梅酒","ドリンク","梅酒","2024/11/25"
"20:配膳済","1","480","00000000135:カシスウーロン","ドリンク","カクテル","2024/11/25"
"20:配膳済","1","480","00000000133:カシスオレンジ","ドリンク","カクテル","2024/11/25"
"20:配膳済","1","350","00000000234:お通し","フード","おつまみ","2024/11/26"
"20:配膳済","1","350","00000000234:お通し","フード","おつまみ","2024/11/26"
"20:配膳済","1","950","00000000192:焼鳥七点盛り合わせ","フード","焼き物","2024/11/26"
"20:配膳済","1","1080","00000000189:お任せ3点盛り合わせ","フード","刺身","2024/11/26"
"20:配膳済","1","780","00000000227:チーズだっぷりピーマンの肉巻き","フード","サラダ","2024/11/26"
"20:配膳済","1","660","00000000201:タコ唐揚げ","フード","揚げ物","2024/11/26"
"30:キャンセル済","0","0","00000000216:その他","フード","サラダ","2024/11/26"
"30:キャンセル済","0","0","00000000216:その他","フード","サラダ","2024/11/26"
"20:配膳済","1","380","00000000205:手作りジャンボ餃子","フード","逸品料理","2024/11/26"
"20:配膳済","1","880","00000000223:鶏のパリッと焼きパセリバター","フード","サラダ","2024/11/26"
"20:配膳済","1","2000","00000000216:その他","フード","サラダ","2024/11/26"
"20:配膳済","1","2000","00000000216:その他","フード","サラダ","2024/11/26"
"20:配膳済","1","350","00000000234:お通し","フード","おつまみ","2024/11/26"
"20:配膳済","1","350","00000000234:お通し","フード","おつまみ","2024/11/26"
"20:配膳済","1","350","00000000234:お通し","フード","おつまみ","2024/11/26"
"20:配膳済","1","530","00000000097:生ビール","ドリンク","ビール","2024/11/26"
"20:配膳済","1","530","00000000097:生ビール","ドリンク","ビール","2024/11/26"
"20:配膳済","1","380","00000000205:手作りジャンボ餃子","フード","逸品料理","2024/11/26"
"20:配膳済","1","680","00000000039:焼き鳥五点盛り合わせ","フード","焼き物","2024/11/26"
"20:配膳済","1","780","00000000067:焼きうどん","フード","食事","2024/11/26"
"30:キャンセル済","0","0","00000000235:メガレモンサワー","ドリンク","サワー","2024/11/26"
"30:キャンセル済","0","0","00000000235:メガレモンサワー","ドリンク","サワー","2024/11/26"
"20:配膳済","1","530","00000000097:生ビール","ドリンク","ビール","2024/11/26"
"20:配膳済","1","430","00000000114:シークワーサーサワー","ドリンク","サワー","2024/11/26"
"30:キャンセル済","0","0","00000000235:メガレモンサワー","ドリンク","サワー","2024/11/26"
"20:配膳済","1","680","00000000031:ｱﾎﾞｶﾄﾞ漬鮪のぶつ切り","フード","おつまみ","2024/11/26"
"30:キャンセル済","0","0","00000000235:メガレモンサワー","ドリンク","サワー","2024/11/26"
"20:配膳済","1","430","00000000115:白桃サワー","ドリンク","サワー","2024/11/26"
"20:配膳済","1","580","00000000198:ちくわ磯部揚げ","フード","揚げ物","2024/11/26"
"20:配膳済","1","830","00000000213:にら玉オムレツ","フード","逸品料理","2024/11/26"
"30:キャンセル済","0","0","00000000103:ジムビームハイボール","ドリンク","ハイボール","2024/11/26"
"20:配膳済","1","520","00000000101:角ハイボール","ドリンク","ハイボール","2024/11/26"
"20:配膳済","1","760","00000000235:メガレモンサワー","ドリンク","サワー","2024/11/26"
"20:配膳済","1","760","00000000235:メガレモンサワー","ドリンク","サワー","2024/11/26"
"20:配膳済","1","760","00000000235:メガレモンサワー","ドリンク","サワー","2024/11/26"
"20:配膳済","1","760","00000000235:メガレモンサワー","ドリンク","サワー","2024/11/26"
"20:配膳済","1","520","00000000101:角ハイボール","ドリンク","ハイボール","2024/11/26"
"20:配膳済","1","760","00000000235:メガレモンサワー","ドリンク","サワー","2024/11/26"
"30:キャンセル済","0","0","00000000216:その他","フード","サラダ","2024/11/27"
"30:キャンセル済","0","0","00000000216:その他","フード","サラダ","2024/11/27"
"30:キャンセル済","0","0","00000000216:その他","フード","サラダ","2024/11/27"
"30:キャンセル済","0","0","00000000234:お通し","フード","おつまみ","2024/11/27"
"30:キャンセル済","0","0","00000000234:お通し","フード","おつまみ","2024/11/27"
"30:キャンセル済","0","0","00000000234:お通し","フード","おつまみ","2024/11/27"
"30:キャンセル済","0","0","00000000028:アボカド刺し","フード","おつまみ","2024/11/27"
"30:キャンセル済","0","0","00000000023:梅水晶","フード","おつまみ","2024/11/27"
"30:キャンセル済","0","0","00000000084:桜ユッケ","フード","馬刺し","2024/11/27"
"30:キャンセル済","0","0","00000000084:桜ユッケ","フード","馬刺し","2024/11/27"
"30:キャンセル済","0","0","00000000084:桜ユッケ","フード","馬刺し","2024/11/27"
"30:キャンセル済","0","0","00000000082:赤身","フード","馬刺し","2024/11/27"
"30:キャンセル済","0","0","00000000204:牛すじ煮込み","フード","逸品料理","2024/11/27"
"30:キャンセル済","0","0","00000000211:だし巻き卵","フード","逸品料理","2024/11/27"
"30:キャンセル済","0","0","00000000049:子持ちししゃも","フード","焼き物","2024/11/27"
"30:キャンセル済","0","0","00000000216:その他","フード","サラダ","2024/11/27"
"30:キャンセル済","0","0","00000000216:その他","フード","サラダ","2024/11/27"
"30:キャンセル済","0","0","00000000216:その他","フード","サラダ","2024/11/27"
"30:キャンセル済","0","0","00000000039:焼き鳥五点盛り合わせ","フード","焼き物","2024/11/27"
"30:キャンセル済","0","0","00000000193:にんにく串","フード","焼き物","2024/11/27"
"30:キャンセル済","0","0","00000000193:にんにく串","フード","焼き物","2024/11/27"
"30:キャンセル済","0","0","00000000193:にんにく串","フード","焼き物","2024/11/27"
"30:キャンセル済","0","0","00000000022:タコわさび","フード","おつまみ","2024/11/27"
"30:キャンセル済","0","0","00000000199:川エビ唐揚げ","フード","揚げ物","2024/11/27"
"30:キャンセル済","0","0","00000000216:その他","フード","サラダ","2024/11/27"
"30:キャンセル済","0","0","00000000216:その他","フード","サラダ","2024/11/27"
"30:キャンセル済","0","0","00000000216:その他","フード","サラダ","2024/11/27"
"20:配膳済","1","530","00000000097:生ビール","ドリンク","ビール","2024/11/27"
"20:配膳済","1","430","00000000113:レモンサワー","ドリンク","サワー","2024/11/27"
"20:配膳済","1","350","00000000234:お通し","フード","おつまみ","2024/11/27"
"20:配膳済","1","350","00000000234:お通し","フード","おつまみ","2024/11/27"
"20:配膳済","1","780","00000000084:桜ユッケ","フード","馬刺し","2024/11/27"
"20:配膳済","1","1080","00000000189:お任せ3点盛り合わせ","フード","刺身","2024/11/27"
"20:配膳済","1","680","00000000224:ズッキーニの唐揚げ","フード","サラダ","2024/11/27"
"20:配膳済","1","680","00000000203:モツ煮","フード","逸品料理","2024/11/27"
"20:配膳済","1","540","00000000155:ホッピー黒","ドリンク","ホッピー","2024/11/27"
"20:配膳済","1","530","00000000048:エイヒレ炙り","フード","焼き物","2024/11/27"
"20:配膳済","1","680","00000000039:焼き鳥五点盛り合わせ","フード","焼き物","2024/11/27"
"20:配膳済","1","760","00000000212:あさりの酒蒸し","フード","逸品料理","2024/11/27"
"20:配膳済","1","480","00000000133:カシスオレンジ","ドリンク","カクテル","2024/11/27"
"20:配膳済","1","530","00000000097:生ビール","ドリンク","ビール","2024/11/27"
"20:配膳済","1","350","00000000161:黒烏龍茶アイス","ドリンク","ソフトドリンク","2024/11/27"
"20:配膳済","1","350","00000000234:お通し","フード","おつまみ","2024/11/27"
"20:配膳済","1","350","00000000234:お通し","フード","おつまみ","2024/11/27"
"20:配膳済","1","380","00000000182:枝豆","フード","おつまみ","2024/11/27"
"20:配膳済","1","420","00000000028:アボカド刺し","フード","おつまみ","2024/11/27"
"20:配膳済","1","950","00000000192:焼鳥七点盛り合わせ","フード","焼き物","2024/11/27"
"20:配膳済","1","380","00000000205:手作りジャンボ餃子","フード","逸品料理","2024/11/27"
"20:配膳済","1","680","00000000204:牛すじ煮込み","フード","逸品料理","2024/11/27"
"20:配膳済","1","760","00000000212:あさりの酒蒸し","フード","逸品料理","2024/11/27"
"20:配膳済","1","780","00000000066:醤油焼きそば","フード","食事","2024/11/27"
"20:配膳済","1","780","00000000227:チーズだっぷりピーマンの肉巻き","フード","サラダ","2024/11/27"
"20:配膳済","1","350","00000000167:ジンジャーエール","ドリンク","ソフトドリンク","2024/11/27"
"20:配膳済","1","350","00000000161:黒烏龍茶アイス","ドリンク","ソフトドリンク","2024/11/27"
"20:配膳済","1","630","00000000208:手作り小籠包","フード","逸品料理","2024/11/27"
"20:配膳済","1","350","00000000161:黒烏龍茶アイス","ドリンク","ソフトドリンク","2024/11/27"
"20:配膳済","1","350","00000000234:お通し","フード","おつまみ","2024/11/27"
"20:配膳済","1","350","00000000234:お通し","フード","おつまみ","2024/11/27"
"20:配膳済","1","350","00000000234:お通し","フード","おつまみ","2024/11/27"
"20:配膳済","1","520","00000000101:角ハイボール","ドリンク","ハイボール","2024/11/27"
"20:配膳済","1","520","00000000101:角ハイボール","ドリンク","ハイボール","2024/11/27"
"20:配膳済","1","520","00000000101:角ハイボール","ドリンク","ハイボール","2024/11/27"
"20:配膳済","1","530","00000000048:エイヒレ炙り","フード","焼き物","2024/11/27"
"20:配膳済","1","880","00000000223:鶏のパリッと焼きパセリバター","フード","サラダ","2024/11/27"
"20:配膳済","1","480","00000000199:川エビ唐揚げ","フード","揚げ物","2024/11/27"
"20:配膳済","1","460","00000000103:ジムビームハイボール","ドリンク","ハイボール","2024/11/27"
"20:配膳済","1","350","00000000234:お通し","フード","おつまみ","2024/11/27"
"20:配膳済","1","380","00000000026:胡瓜のたたき","フード","おつまみ","2024/11/27"
"20:配膳済","1","130","00000000034:ネギマ串","フード","焼き物","2024/11/27"
"20:配膳済","1","160","00000000038:つくね串","フード","焼き物","2024/11/27"
"20:配膳済","1","530","00000000097:生ビール","ドリンク","ビール","2024/11/27"
"20:配膳済","1","460","00000000103:ジムビームハイボール","ドリンク","ハイボール","2024/11/27"
"30:キャンセル済","0","0","00000000234:お通し","フード","おつまみ","2024/11/27"
"30:キャンセル済","0","0","00000000234:お通し","フード","おつまみ","2024/11/27"
"30:キャンセル済","0","0","00000000234:お通し","フード","おつまみ","2024/11/27"
"30:キャンセル済","0","0","00000000234:お通し","フード","おつまみ","2024/11/27"
"30:キャンセル済","0","0","00000000234:お通し","フード","おつまみ","2024/11/27"
"30:キャンセル済","0","0","00000000234:お通し","フード","おつまみ","2024/11/27"
"30:キャンセル済","0","0","00000000234:お通し","フード","おつまみ","2024/11/27"
"30:キャンセル済","0","0","00000000234:お通し","フード","おつまみ","2024/11/27"
"30:キャンセル済","0","0","00000000234:お通し","フード","おつまみ","2024/11/27"
"30:キャンセル済","0","0","00000000234:お通し","フード","おつまみ","2024/11/27"
"30:キャンセル済","0","0","00000000234:お通し","フード","おつまみ","2024/11/27"
"30:キャンセル済","0","0","00000000234:お通し","フード","おつまみ","2024/11/27"
"30:キャンセル済","0","0","00000000187:タコぶつ切り","フード","刺身","2024/11/27"
"30:キャンセル済","0","0","00000000187:タコぶつ切り","フード","刺身","2024/11/27"
"30:キャンセル済","0","0","00000000187:タコぶつ切り","フード","刺身","2024/11/27"
"30:キャンセル済","0","0","00000000224:ズッキーニの唐揚げ","フード","サラダ","2024/11/27"
"30:キャンセル済","0","0","00000000224:ズッキーニの唐揚げ","フード","サラダ","2024/11/27"
"30:キャンセル済","0","0","00000000224:ズッキーニの唐揚げ","フード","サラダ","2024/11/27"
"30:キャンセル済","0","0","00000000031:ｱﾎﾞｶﾄﾞ漬鮪のぶつ切り","フード","おつまみ","2024/11/27"
"30:キャンセル済","0","0","00000000031:ｱﾎﾞｶﾄﾞ漬鮪のぶつ切り","フード","おつまみ","2024/11/27"
"30:キャンセル済","0","0","00000000031:ｱﾎﾞｶﾄﾞ漬鮪のぶつ切り","フード","おつまみ","2024/11/27"
"30:キャンセル済","0","0","00000000194:するめいか焼き","フード","焼き物","2024/11/27"
"30:キャンセル済","0","0","00000000111:翠ジンソーダメガ","ドリンク","ジンソーダ","2024/11/27"
"30:キャンセル済","0","0","00000000111:翠ジンソーダメガ","ドリンク","ジンソーダ","2024/11/27"
"30:キャンセル済","0","0","00000000168:オレンジジュース","ドリンク","ソフトドリンク","2024/11/27"
"30:キャンセル済","0","0","00000000106:山崎プレミアムハイボール","ドリンク","ハイボール","2024/11/27"
"30:キャンセル済","0","0","00000000109:碧ハイボール","ドリンク","ハイボール","2024/11/27"
"30:キャンセル済","0","0","00000000149:鍛高譚","ドリンク","焼酎","2024/11/27"
"30:キャンセル済","0","0","00000000113:レモンサワー","ドリンク","サワー","2024/11/27"
"30:キャンセル済","0","0","00000000102:メガ角ハイボール","ドリンク","ハイボール","2024/11/27"
"30:キャンセル済","0","0","00000000102:メガ角ハイボール","ドリンク","ハイボール","2024/11/27"
"30:キャンセル済","0","0","00000000140:赤ワイングラス","ドリンク","ワイン","2024/11/27"
"30:キャンセル済","0","0","00000000097:生ビール","ドリンク","ビール","2024/11/27"
"30:キャンセル済","0","0","00000000097:生ビール","ドリンク","ビール","2024/11/27"
"30:キャンセル済","0","0","00000000104:メガジムビームハイボール","ドリンク","ハイボール","2024/11/27"
"30:キャンセル済","0","0","00000000097:生ビール","ドリンク","ビール","2024/11/27"
"30:キャンセル済","0","0","00000000149:鍛高譚","ドリンク","焼酎","2024/11/27"
"30:キャンセル済","0","0","00000000101:角ハイボール","ドリンク","ハイボール","2024/11/27"
"30:キャンセル済","0","0","00000000101:角ハイボール","ドリンク","ハイボール","2024/11/27"
"30:キャンセル済","0","0","00000000140:赤ワイングラス","ドリンク","ワイン","2024/11/27"
"30:キャンセル済","0","0","00000000101:角ハイボール","ドリンク","ハイボール","2024/11/27"
"30:キャンセル済","0","0","00000000097:生ビール","ドリンク","ビール","2024/11/27"
"30:キャンセル済","0","0","00000000149:鍛高譚","ドリンク","焼酎","2024/11/27"
"30:キャンセル済","0","0","00000000101:角ハイボール","ドリンク","ハイボール","2024/11/27"
"30:キャンセル済","0","0","00000000101:角ハイボール","ドリンク","ハイボール","2024/11/27"
"30:キャンセル済","0","0","00000000101:角ハイボール","ドリンク","ハイボール","2024/11/27"
"30:キャンセル済","0","0","00000000101:角ハイボール","ドリンク","ハイボール","2024/11/27"
"30:キャンセル済","0","0","00000000161:黒烏龍茶アイス","ドリンク","ソフトドリンク","2024/11/27"
"30:キャンセル済","0","0","00000000130:南高梅酒","ドリンク","梅酒","2024/11/27"
"30:キャンセル済","0","0","00000000194:するめいか焼き","フード","焼き物","2024/11/27"
"30:キャンセル済","0","0","00000000187:タコぶつ切り","フード","刺身","2024/11/27"
"30:キャンセル済","0","0","00000000187:タコぶつ切り","フード","刺身","2024/11/27"
"30:キャンセル済","0","0","00000000187:タコぶつ切り","フード","刺身","2024/11/27"
"30:キャンセル済","0","0","00000000224:ズッキーニの唐揚げ","フード","サラダ","2024/11/27"
"30:キャンセル済","0","0","00000000224:ズッキーニの唐揚げ","フード","サラダ","2024/11/27"
"30:キャンセル済","0","0","00000000224:ズッキーニの唐揚げ","フード","サラダ","2024/11/27"
"30:キャンセル済","0","0","00000000234:お通し","フード","おつまみ","2024/11/27"
"30:キャンセル済","0","0","00000000234:お通し","フード","おつまみ","2024/11/27"
"30:キャンセル済","0","0","00000000234:お通し","フード","おつまみ","2024/11/27"
"30:キャンセル済","0","0","00000000234:お通し","フード","おつまみ","2024/11/27"
"30:キャンセル済","0","0","00000000234:お通し","フード","おつまみ","2024/11/27"
"30:キャンセル済","0","0","00000000234:お通し","フード","おつまみ","2024/11/27"
"30:キャンセル済","0","0","00000000234:お通し","フード","おつまみ","2024/11/27"
"30:キャンセル済","0","0","00000000234:お通し","フード","おつまみ","2024/11/27"
"30:キャンセル済","0","0","00000000234:お通し","フード","おつまみ","2024/11/27"
"30:キャンセル済","0","0","00000000234:お通し","フード","おつまみ","2024/11/27"
"30:キャンセル済","0","0","00000000234:お通し","フード","おつまみ","2024/11/27"
"30:キャンセル済","0","0","00000000234:お通し","フード","おつまみ","2024/11/27"
"30:キャンセル済","0","0","00000000228:小松菜の炒め","フード","サラダ","2024/11/27"
"30:キャンセル済","0","0","00000000192:焼鳥七点盛り合わせ","フード","焼き物","2024/11/27"
"30:キャンセル済","0","0","00000000063:ｶﾏﾝﾍﾞｰﾙﾁｰｽﾞﾌﾗｲ","フード","揚げ物","2024/11/27"
"30:キャンセル済","0","0","00000000228:小松菜の炒め","フード","サラダ","2024/11/27"
"30:キャンセル済","0","0","00000000227:チーズだっぷりピーマンの肉巻き","フード","サラダ","2024/11/27"
"30:キャンセル済","0","0","00000000234:お通し","フード","おつまみ","2024/11/27"
"30:キャンセル済","0","0","00000000234:お通し","フード","おつまみ","2024/11/27"
"30:キャンセル済","0","0","00000000234:お通し","フード","おつまみ","2024/11/27"
"30:キャンセル済","0","0","00000000234:お通し","フード","おつまみ","2024/11/27"
"30:キャンセル済","0","0","00000000234:お通し","フード","おつまみ","2024/11/27"
"30:キャンセル済","0","0","00000000234:お通し","フード","おつまみ","2024/11/27"
"30:キャンセル済","0","0","00000000234:お通し","フード","おつまみ","2024/11/27"
"30:キャンセル済","0","0","00000000234:お通し","フード","おつまみ","2024/11/27"
"30:キャンセル済","0","0","00000000234:お通し","フード","おつまみ","2024/11/27"
"30:キャンセル済","0","0","00000000234:お通し","フード","おつまみ","2024/11/27"
"30:キャンセル済","0","0","00000000234:お通し","フード","おつまみ","2024/11/27"
"30:キャンセル済","0","0","00000000234:お通し","フード","おつまみ","2024/11/27"
"30:キャンセル済","0","0","00000000187:タコぶつ切り","フード","刺身","2024/11/27"
"30:キャンセル済","0","0","00000000187:タコぶつ切り","フード","刺身","2024/11/27"
"30:キャンセル済","0","0","00000000187:タコぶつ切り","フード","刺身","2024/11/27"
"30:キャンセル済","0","0","00000000224:ズッキーニの唐揚げ","フード","サラダ","2024/11/27"
"30:キャンセル済","0","0","00000000224:ズッキーニの唐揚げ","フード","サラダ","2024/11/27"
