曜日,対象週売上,過去4週平均売上,売上差,対象週客数,過去4週平均客数,客数差,対象週1人単価,過去4週平均1人単価,1人単価差,客数要因寄与,客単価要因寄与,検算
月,159170.0,77837.5,81332.5,37,17.25,19.75,4301.891891891892,4411.960317460318,-110.06842556842639,86049.29056735308,-2985.6060435435656,83063.68452380951
火,106670.0,118977.5,-12307.5,23,23.75,-0.75,4637.826086956522,5268.842657342657,-631.0165703861348,-3715.000779112192,-14750.012332775903,-18465.013111888096
水,106790.0,92727.5,14062.5,24,15.0,9.0,4449.583333333333,5761.005892255893,-1311.4225589225598,45947.65151515151,-25572.739898989916,20374.911616161597
木,166340.0,112967.5,53372.5,21,16.75,4.25,7920.952380952381,5914.06715969216,2006.8852212602205,29399.41652386965,37879.95855128666,67279.3750751563
金,206230.0,252145.0,-45915.0,30,42.0,-12.0,6874.333333333333,5970.282726338235,904.050606995098,-77067.69635802941,32545.821851823526,-44521.87450620589
土,233090.0,182955.0,50135.0,40,25.5,14.5,5827.25,7681.466666666667,-1854.2166666666672,97938.19583333333,-60725.59583333335,37212.599999999984
日,80320.0,73467.5,6852.5,16,19.0,-3.0,5020.0,3894.9056382685417,1125.0943617314583,-13372.358457402812,19689.15133030052,6316.792872897708
