曜日,対象週売上,過去4週平均売上,売上差,対象週客数,過去4週平均客数,客数差,対象週1人単価,過去4週平均1人単価,1人単価差,客数要因寄与,客単価要因寄与,検算
月,268275.0,172595.0,95680.0,10,10.0,0.0,26827.5,21130.208333333332,5697.291666666668,0.0,56972.91666666668,56972.91666666668
火,192130.0,184686.25,7443.75,7,11.5,-4.5,27447.14285714286,18663.56295787546,8783.579899267399,-103749.08808379121,81248.11406822344,-22500.974015567772
水,151350.0,186860.0,-35510.0,13,6.25,6.75,11642.307692307691,46500.31565656565,-34858.007964257966,196231.35380244753,-335508.32665598294,-139276.9728535354
木,106665.0,212801.25,-106136.25,4,14.25,-10.25,26666.25,15076.731442577031,11589.518557422969,-213932.77989320728,105754.3568364846,-108178.42305672268
金,214160.0,182063.75,32096.25,17,9.75,7.25,12597.64705882353,19561.444978632477,-6963.797919808947,116576.70863577804,-93140.79717744466,23435.911458333372
土,262480.0,198892.5,63587.5,14,12.5,1.5,18748.571428571428,17726.788766788766,1021.7826617826613,27356.520146520143,13538.620268620263,40895.140415140406
日,216880.0,225701.25,-8821.25,11,13.75,-2.75,19716.363636363636,19063.284527972028,653.0791083916083,-53322.016225961546,8081.853966346152,-45240.16225961539
