year_week,売上,客数,組数,客単価
2026-W05,3960,2,1,1980.0
2026-W06,548290,98,34,5594.7959183673465
2026-W07,640040,129,44,4961.550387596899
2026-W08,761790,125,37,6094.32
2026-W09,58670,12,7,4889.166666666667
