曜日,対象週売上,過去4週平均売上,売上差,対象週客数,過去4週平均客数,客数差,対象週1人単価,過去4週平均1人単価,1人単価差,客数要因寄与,客単価要因寄与,検算
月,21960.0,73920.0,-51960.0,4,15.0,-11.0,5490.0,4917.098214285714,572.9017857142862,-57239.04017857143,5442.566964285719,-51796.47321428571
火,146520.0,113365.0,33155.0,23,22.5,0.5,6370.434782608696,5101.994047619048,1268.4407349896483,2868.107207556936,28857.0267210145,31725.133928571435
水,114700.0,98395.0,16305.0,17,17.5,-0.5,6747.058823529412,5240.714285714286,1506.3445378151255,-2996.9432773109247,25984.443277310915,22987.49999999999
木,47990.0,50955.0,-2965.0,10,12.0,-2.0,4799.0,5154.166666666667,-355.16666666666697,-9953.166666666668,-3906.8333333333367,-13860.000000000004
金,93340.0,68420.0,24920.0,14,10.0,4.0,6667.142857142857,6746.666666666666,-79.52380952380918,26827.619047619046,-954.2857142857101,25873.333333333336
土,178660.0,141420.0,37240.0,27,24.0,3.0,6617.037037037037,5930.191304347826,686.8457326892112,18820.842512077295,17514.566183574887,36335.40869565218
日,158620.0,33113.333333333336,125506.66666666666,30,9.0,21.0,5287.333333333333,3377.03431372549,1910.299019607843,90975.86029411765,37250.83088235294,128226.69117647059
