month_num,product,delta_sales_per_customer,sales_per_customer_2024,sales_per_customer_2025
6,サンペレグリノ アランチャーター,-1.46,1.46,0.0
6,【単品】ライス,2.69,0.0,2.69
6,無料：ごち飯小セット,0.0,0.0,0.0
6,レモンサワー,1.57,0.0,1.57
6,てりたまスマッシュバーグ定食,12.92,0.0,12.92
6,その他 100,0.28,0.0,0.28
6,にんにく,-0.22,0.22,0.0
6,ハラミ LL,59.14,0.0,59.14
6,フライドチキン,2.78,0.0,2.78
6,SAKURAスパークリング,2.69,0.0,2.69
6,ビフテキ定食 LL,78.39,0.0,78.39
6,ブロッコリー,-1.88,1.88,0.0
6,アサヒ スーパードライ 生ビール,-15.82,15.82,0.0
6,オニオンリングフライ,8.33,0.0,8.33
6,追い肉 ハラミ,1.4,0.0,1.4
6,ビッグサイズ ほぼ倍生ビール,-10.08,10.08,0.0
6,アイスコーヒー,0.0,0.0,0.0
6,半熟目玉焼き,-0.07,0.07,0.0
6,ごちめしセット(大盛),-2.89,2.89,0.0
6,緑茶ハイ,-0.19,0.19,0.0
6,ビフテキ定食 M,164.02,0.0,164.02
6,半熟玉子焼,3.14,0.0,3.14
6,しる・パクチー,-14.44,14.44,0.0
6,無料：ごち飯大セット,0.0,0.0,0.0
6,ウーロンハイ,0.39,0.0,0.39
6,麺大盛,-12.82,12.82,0.0
6,マヨネーズ,0.03,0.0,0.03
6,ローストビーフのまぜそば,-104.42,104.42,0.0
6,ドリンクセット,13.71,0.0,13.71
6,グリルチキンのまぜそば,-327.33,327.33,0.0
6,【単品】スマッシュバーグ,3.1,0.0,3.1
6,ビッグサイズ ほぼ倍ハイボール,-3.55,3.55,0.0
6,無料【追い肉】ビフテキ,0.0,0.0,0.0
6,白ワイン,1.51,0.0,1.51
6,チーズスマッシュバーグ定食,31.6,0.0,31.6
6,ビフテキ定食 L,168.73,0.0,168.73
6,チーズチキテキ定食,3.06,0.0,3.06
6,JJ,-0.94,0.94,0.0
6,【単品】スープ,0.06,0.0,0.06
6,生ビール,21.96,0.0,21.96
6,スパイシーポークのまぜそば,-77.58,77.58,0.0
6,自家製レモンサワー,-7.51,7.51,0.0
6,野菜増し,-6.18,6.18,0.0
6,ねぎマヨチキテキ定食,11.34,0.0,11.34
6,チーズ,-0.96,0.96,0.0
6,半熟卵のシーザーまぜそば,-121.56,121.56,0.0
6,単品ローストビーフ,-4.24,4.24,0.0
6,ライス大盛に変更,0.67,0.0,0.67
6,【追い肉】スマッシュバーグ,10.66,0.0,10.66
6,トマト＆オニオン,-0.94,0.94,0.0
6,おろしにんにく,0.62,0.0,0.62
6,スマッシュバーグ定食,29.68,0.0,29.68
6,ハイボール,4.91,0.0,4.91
6,ごちめし(並盛),-0.07,0.07,0.0
6,【追い肉】ビフテキ,6.73,0.0,6.73
6,なっちゃんオレンジ,0.14,0.0,0.14
6,カップスープ,-1.16,1.16,0.0
6,【単品】チキテキ,1.99,0.0,1.99
6,シリシリ,-0.24,0.24,0.0
6,生卵,-1.52,1.52,0.0
6,黒ウーロンハイ,-1.03,1.03,0.0
6,ねぎたま,-7.82,7.82,0.0
6,ねぎじゃこ,-1.01,1.01,0.0
6,無料：ごち飯並セット,0.0,0.0,0.0
6,ほぼ倍 ウーロンハイ,0.33,0.0,0.33
6,ほぼ倍サイズ 生ビール,15.51,0.0,15.51
6,黒ウーロン茶,-0.6,0.6,0.0
6,ビフスマ定食,156.45,0.0,156.45
6,メガクランチポテト,12.87,0.0,12.87
6,パクチー,-4.26,4.26,0.0
7,キティ,0.28,0.0,0.28
7,【肉の日】ビフチキ定食,24.93,0.0,24.93
7,赤ワイン,2.63,0.0,2.63
7,【肉の日】トリプルコンボ定食,9.76,0.0,9.76
7,ビフハラ定食,76.71,0.0,76.71
7,チキテキ定食,21.65,0.0,21.65
7,【無料】肉専用キャベツ,0.0,0.0,0.0
7,【無料】ハイボール,0.0,0.0,0.0
7,その他 690,0.85,0.0,0.85
7,生わさびと二段熟成生醤油,1.08,0.0,1.08
7,ほぼ倍 ハイボール,4.54,0.0,4.54
7,ポテト L,2.3,0.0,2.3
7,ごちめし(小盛),-0.33,0.33,0.0
7,ごちめしセット(小盛),-7.3,7.3,0.0
7,ねぎじゃこのまぜそば,-38.59,38.59,0.0
7,ハラミ M,29.83,0.0,29.83
7,海老とブロッコリーのアヒージョ,3.9,0.0,3.9
7,ゆずおろしポン酢,14.84,0.0,14.84
7,無料【追い肉】チキテキ,0.0,0.0,0.0
7,【単品】ビフテキ,7.68,0.0,7.68
7,檸檬チキンアヒージョ,2.18,0.0,2.18
7,フライドガーリック,0.55,0.0,0.55
7,ペプシコーラ,1.19,0.0,1.19
7,コンボ ハラスマ定食,7.87,0.0,7.87
7,てりマヨソース,0.15,0.0,0.15
7,【無料】ゆずおろしポン酢,0.0,0.0,0.0
7,パクチーのまぜそば,-28.03,28.03,0.0
7,ジンジャーハイ,0.48,0.0,0.48
7,その他30,0.03,0.0,0.03
7,【肉の日】ビフハラ,35.5,0.0,35.5
7,単品 ハラミ,0.0,0.0,0.0
7,肉専用キャベツ,2.65,0.0,2.65
7,【肉の日】ビフスマ定食,27.52,0.0,27.52
7,サンペレグリノ アランチャーター,-2.1,2.1,0.0
7,【単品】ライス,3.47,0.0,3.47
7,その他 100,0.03,0.0,0.03
7,ハラミ LL,17.61,0.0,17.61
7,ごちめし(大盛),-0.04,0.04,0.0
7,フライドチキン,2.7,0.0,2.7
7,SAKURAスパークリング,1.23,0.0,1.23
7,ビフテキ定食 LL,84.02,0.0,84.02
7,ポテト M,3.18,0.0,3.18
7,ブロッコリー,-1.27,1.27,0.0
7,アサヒ スーパードライ 生ビール,-13.65,13.65,0.0
7,オニオンリングフライ,4.16,0.0,4.16
7,追い肉 ハラミ,0.0,0.0,0.0
7,ハラスマ定食,18.48,0.0,18.48
7,ビッグサイズ ほぼ倍生ビール,-11.83,11.83,0.0
7,緑茶ハイ,-0.08,0.08,0.0
7,半熟玉子焼,5.29,0.0,5.29
7,無料：ごち飯大セット,0.0,0.0,0.0
7,しる・パクチー,-40.64,40.64,0.0
7,ウーロンハイ,0.43,0.0,0.43
7,ローストビーフのまぜそば,-85.12,85.12,0.0
7,ドリンクセット,11.14,0.0,11.14
7,【単品】スマッシュバーグ,2.44,0.0,2.44
7,ビッグサイズ ほぼ倍ハイボール,-2.09,2.09,0.0
7,無料【追い肉】ビフテキ,0.0,0.0,0.0
7,チーズスマッシュバーグ定食,34.63,0.0,34.63
7,チーズチキテキ定食,3.42,0.0,3.42
7,JJ,-0.38,0.38,0.0
7,【単品】スープ,0.03,0.0,0.03
7,自家製レモンサワー,-4.61,4.61,0.0
7,野菜増し,-5.91,5.91,0.0
7,単品ローストビーフ,-3.23,3.23,0.0
7,トマト＆オニオン,-1.33,1.33,0.0
7,ハイボール,3.77,0.0,3.77
7,ごちめし(並盛),-0.21,0.21,0.0
7,なっちゃんオレンジ,0.23,0.0,0.23
7,カップスープ,-1.06,1.06,0.0
7,シリシリ,-0.26,0.26,0.0
7,ほぼ倍 コークハイ,0.91,0.0,0.91
7,ねぎたま,-8.01,8.01,0.0
7,氷のティラミス,-7.49,7.49,0.0
7,氷の苺チーズケーキ,-11.43,11.43,0.0
7,ほぼ倍 ウーロンハイ,0.27,0.0,0.27
7,ビフスマ定食,142.97,0.0,142.97
7,メガクランチポテト,5.47,0.0,5.47
7,ビフチキ定食,118.56,0.0,118.56
7,無料：チーズ,0.0,0.0,0.0
7,どっさりチーズ,1.08,0.0,1.08
7,海老マヨwithブロッコリー,3.18,0.0,3.18
7,ブラックニッカ ハイボール,-2.62,2.62,0.0
7,無料【追い肉】 ハラミ,0.0,0.0,0.0
7,コークハイ,0.59,0.0,0.59
7,その他 290,0.04,0.0,0.04
7,【追い肉】 ハラミ,1.62,0.0,1.62
7,スマチキ定食,17.08,0.0,17.08
7,チーズ   チキテキ定食,3.62,0.0,3.62
7,ハラチキ定食,22.71,0.0,22.71
7,ほぼ倍 ジンジャーハイ,0.45,0.0,0.45
7,野菜炒め,1.27,0.0,1.27
7,【無料】追い肉 ハラミ,0.0,0.0,0.0
7,シャンディガフ,1.32,0.0,1.32
7,スパイスチキテキ定食,3.28,0.0,3.28
7,その他 50,0.0,0.0,0.0
7,トマトと夏野菜のまぜそば,-72.55,72.55,0.0
7,ほぼ倍 レモンサワー,1.45,0.0,1.45
7,オペレーター,0.21,0.0,0.21
7,【肉の日】スマチキ定食,4.34,0.0,4.34
7,コカ・コーラ,-4.37,4.37,0.0
7,ねぎマヨ,0.49,0.0,0.49
7,ハラミ L,25.89,0.0,25.89
7,無料：ゆずおろしポン酢,0.0,0.0,0.0
7,【追い肉】チキテキ,3.51,0.0,3.51
7,スマッシュタワー定食,11.52,0.0,11.52
7,ごちめしセット(並盛),-8.33,8.33,0.0
7,ジンジャーエール,0.23,0.0,0.23
7,【肉の日】ハラスマ,8.84,0.0,8.84
7,無料：パクチー,0.0,0.0,0.0
7,単品グリルチキン,-4.02,4.02,0.0
7,トリプルコンボ定食,90.72,0.0,90.72
7,【無料】ライス大盛,0.0,0.0,0.0
7,枝豆,1.87,0.0,1.87
7,しる・グリルチキン,-95.84,95.84,0.0
7,メロンソーダ,0.27,0.0,0.27
7,パクチーと大葉のジェノバ風まぜそば,-66.9,66.9,0.0
7,クアトロ,49.73,0.0,49.73
7,無料【追い肉】スマッシュバーグ,0.0,0.0,0.0
7,無料：ごち飯小セット,0.0,0.0,0.0
7,レモンサワー,1.99,0.0,1.99
7,てりたまスマッシュバーグ定食,20.94,0.0,20.94
7,にんにく,-0.22,0.22,0.0
7,【肉の日】ハラチキ,7.05,0.0,7.05
7,ほぼ倍サイズ 生ビール,17.51,0.0,17.51
7,バゲット追加,0.06,0.0,0.06
7,【単品】 ハラミ,1.27,0.0,1.27
7,アイスコーヒー,0.08,0.0,0.08
7,半熟目玉焼き,-0.27,0.27,0.0
7,ごちめしセット(大盛),-3.4,3.4,0.0
7,ビフテキ定食 M,171.54,0.0,171.54
7,肉キャベセット,1.99,0.0,1.99
7,麺大盛,-12.32,12.32,0.0
7,【50円】ぺプシコーラ,2.36,0.0,2.36
7,マヨネーズ,0.13,0.0,0.13
7,グリルチキンのまぜそば,-300.86,300.86,0.0
7,白ワイン,0.76,0.0,0.76
7,ビフテキ定食 L,154.96,0.0,154.96
7,【肉の日】クアトロ,13.86,0.0,13.86
7,生ビール,21.47,0.0,21.47
7,スパイシーポークのまぜそば,-76.66,76.66,0.0
7,ねぎマヨチキテキ定食,8.54,0.0,8.54
7,チーズ,-0.83,0.83,0.0
7,半熟卵のシーザーまぜそば,-111.93,111.93,0.0
7,ライス大盛に変更,0.48,0.0,0.48
7,【追い肉】スマッシュバーグ,7.77,0.0,7.77
7,おろしにんにく,0.74,0.0,0.74
7,スマッシュバーグ定食,64.53,0.0,64.53
7,【追い肉】ビフテキ,5.13,0.0,5.13
7,【単品】チキテキ,1.91,0.0,1.91
7,生卵,-1.62,1.62,0.0
7,黒ウーロンハイ,0.0,0.0,0.0
7,ねぎじゃこ,-0.89,0.89,0.0
7,無料：ごち飯並セット,0.0,0.0,0.0
7,ウーロン茶,0.5,0.0,0.5
7,黒ウーロン茶,-1.18,1.18,0.0
7,パクチー,-3.26,3.26,0.0
8,キティ,0.07,0.0,0.07
8,【肉の日】ビフチキ定食,17.01,0.0,17.01
8,赤ワイン,3.73,0.0,3.73
8,ビフハラ定食,167.2,0.0,167.2
8,チキテキ定食,20.89,0.0,20.89
8,【無料】肉専用キャベツ,0.0,0.0,0.0
8,【無料】ハイボール,0.0,0.0,0.0
8,その他 690,0.11,0.0,0.11
8,生わさびと二段熟成生醤油,1.54,0.0,1.54
8,ほぼ倍 ハイボール,7.04,0.0,7.04
8,ポテト L,4.2,0.0,4.2
8,ごちめし(小盛),-0.19,0.19,0.0
8,ごちめしセット(小盛),-11.55,11.55,0.0
8,ねぎじゃこのまぜそば,-43.4,43.4,0.0
8,ハラミ M,58.8,0.0,58.8
8,海老とブロッコリーのアヒージョ,5.87,0.0,5.87
8,ゆずおろしポン酢,0.8,0.0,0.8
8,【単品】ビフテキ,4.18,0.0,4.18
8,檸檬チキンアヒージョ,1.96,0.0,1.96
8,無料【追い肉】チキテキ,0.0,0.0,0.0
8,フライドガーリック,0.6,0.0,0.6
8,ペプシコーラ,0.75,0.0,0.75
8,てりマヨソース,0.15,0.0,0.15
8,【無料】ゆずおろしポン酢,0.0,0.0,0.0
8,パクチーのまぜそば,-29.85,29.85,0.0
8,ジンジャーハイ,0.17,0.0,0.17
8,その他30,0.01,0.0,0.01
8,【単品】ローストビーフサラダ,18.46,0.0,18.46
8,【肉の日】ビフハラ,52.54,0.0,52.54
8,肉専用キャベツ,0.6,0.0,0.6
8,【肉の日】ビフスマ定食,14.71,0.0,14.71
8,サンペレグリノ アランチャーター,-0.88,0.88,0.0
8,【単品】ライス,3.61,0.0,3.61
8,その他 100,0.1,0.0,0.1
8,ハラミ LL,36.94,0.0,36.94
8,ごちめし(大盛),-0.04,0.04,0.0
8,フライドチキン,3.51,0.0,3.51
8,SAKURAスパークリング,0.8,0.0,0.8
8,ビフテキ定食 LL,78.94,0.0,78.94
8,ポテト M,5.34,0.0,5.34
8,ブロッコリー,-1.78,1.78,0.0
8,グリーンカレーのまぜそば,-50.47,50.47,0.0
8,アサヒ スーパードライ 生ビール,-13.23,13.23,0.0
8,オニオンリングフライ,7.76,0.0,7.76
8,ハラスマ定食,46.88,0.0,46.88
8,ビッグサイズ ほぼ倍生ビール,-9.02,9.02,0.0
8,緑茶ハイ,-0.08,0.08,0.0
8,半熟玉子焼,4.94,0.0,4.94
8,無料：ごち飯大セット,0.0,0.0,0.0
8,しる・パクチー,-33.52,33.52,0.0
8,ウーロンハイ,0.35,0.0,0.35
8,ローストビーフのまぜそば,-86.83,86.83,0.0
8,ドリンクセット,8.45,0.0,8.45
8,【単品】スマッシュバーグ,2.75,0.0,2.75
8,ビッグサイズ ほぼ倍ハイボール,-1.75,1.75,0.0
8,無料【追い肉】ビフテキ,0.0,0.0,0.0
8,チーズスマッシュバーグ定食,29.71,0.0,29.71
8,JJ,-0.25,0.25,0.0
8,【単品】スープ,0.12,0.0,0.12
8,自家製レモンサワー,-3.05,3.05,0.0
8,野菜増し,-5.19,5.19,0.0
8,単品ローストビーフ,-2.37,2.37,0.0
8,トマト＆オニオン,-1.21,1.21,0.0
8,ハイボール,3.71,0.0,3.71
8,ごちめし(並盛),-0.13,0.13,0.0
8,なっちゃんオレンジ,0.46,0.0,0.46
8,カップスープ,-1.02,1.02,0.0
8,シリシリ,-0.17,0.17,0.0
8,ほぼ倍 コークハイ,0.29,0.0,0.29
8,ねぎたま,-9.57,9.57,0.0
8,氷の苺チーズケーキ,-23.06,23.06,0.0
8,氷のティラミス,-12.48,12.48,0.0
8,ほぼ倍 ウーロンハイ,0.2,0.0,0.2
8,ビフスマ定食,88.81,0.0,88.81
8,ビフチキ定食,75.85,0.0,75.85
8,無料：チーズ,0.0,0.0,0.0
8,海老マヨwithブロッコリー,5.58,0.0,5.58
8,どっさりチーズ,1.21,0.0,1.21
8,ブラックニッカ ハイボール,-2.89,2.89,0.0
8,無料【追い肉】 ハラミ,0.0,0.0,0.0
8,コークハイ,0.46,0.0,0.46
8,【追い肉】 ハラミ,3.48,0.0,3.48
8,ハラチキ定食,41.5,0.0,41.5
8,チーズ   チキテキ定食,7.4,0.0,7.4
8,ほぼ倍 ジンジャーハイ,0.49,0.0,0.49
8,野菜炒め,1.59,0.0,1.59
8,シャンディガフ,1.34,0.0,1.34
8,その他 50,0.05,0.0,0.05
8,スパイスチキテキ定食,7.77,0.0,7.77
8,トマトと夏野菜のまぜそば,-34.35,34.35,0.0
8,ほぼ倍 レモンサワー,3.33,0.0,3.33
8,オペレーター,0.22,0.0,0.22
8,コカ・コーラ,-3.3,3.3,0.0
8,ねぎマヨ,0.51,0.0,0.51
8,ハラミ L,55.9,0.0,55.9
8,【追い肉】チキテキ,2.92,0.0,2.92
8,スマッシュタワー定食,12.91,0.0,12.91
8,ごちめしセット(並盛),-11.0,11.0,0.0
8,ジンジャーエール,0.21,0.0,0.21
8,【肉の日】ハラスマ,13.11,0.0,13.11
8,無料：パクチー,0.0,0.0,0.0
8,単品グリルチキン,-2.79,2.79,0.0
8,【無料】ライス大盛,0.0,0.0,0.0
8,トリプルコンボ定食,0.0,0.0,0.0
8,枝豆,2.45,0.0,2.45
8,しる・グリルチキン,-90.3,90.3,0.0
8,メロンソーダ,0.17,0.0,0.17
8,パクチーと大葉のジェノバ風まぜそば,-25.55,25.55,0.0
8,クアトロ,105.49,0.0,105.49
8,無料【追い肉】スマッシュバーグ,0.0,0.0,0.0
8,無料：ごち飯小セット,0.0,0.0,0.0
8,レモンサワー,2.21,0.0,2.21
8,てりたまスマッシュバーグ定食,16.24,0.0,16.24
8,にんにく,-0.22,0.22,0.0
8,【肉の日】ハラチキ,15.27,0.0,15.27
8,ほぼ倍サイズ 生ビール,22.93,0.0,22.93
8,【単品】 ハラミ,3.66,0.0,3.66
8,バゲット追加,0.02,0.0,0.02
8,アイスコーヒー,0.12,0.0,0.12
8,半熟目玉焼き,-0.48,0.48,0.0
8,ごちめしセット(大盛),-3.44,3.44,0.0
8,ローストビーフサラダ定食,53.36,0.0,53.36
8,ビフテキ定食 M,132.26,0.0,132.26
8,肉キャベセット,4.43,0.0,4.43
8,麺大盛,-10.41,10.41,0.0
8,【50円】ぺプシコーラ,5.07,0.0,5.07
8,マヨネーズ,0.08,0.0,0.08
8,グリルチキンのまぜそば,-328.35,328.35,0.0
8,白ワイン,0.45,0.0,0.45
8,ビフテキ定食 L,136.19,0.0,136.19
8,【肉の日】クアトロ,20.02,0.0,20.02
8,生ビール,26.42,0.0,26.42
8,スパイシーポークのまぜそば,-68.83,68.83,0.0
8,ねぎマヨチキテキ定食,8.74,0.0,8.74
8,チーズ,-1.08,1.08,0.0
8,半熟卵のシーザーまぜそば,-116.12,116.12,0.0
8,ライス大盛に変更,0.77,0.0,0.77
8,【追い肉】スマッシュバーグ,4.81,0.0,4.81
8,おろしにんにく,1.16,0.0,1.16
8,スマッシュバーグ定食,34.71,0.0,34.71
8,【追い肉】ビフテキ,2.37,0.0,2.37
8,【単品】チキテキ,1.66,0.0,1.66
8,生卵,-1.63,1.63,0.0
8,ねぎじゃこ,-0.38,0.38,0.0
8,無料：ごち飯並セット,0.0,0.0,0.0
8,ウーロン茶,0.08,0.0,0.08
8,黒ウーロン茶,-0.63,0.63,0.0
8,パクチー,-4.48,4.48,0.0
9,キティ,0.53,0.0,0.53
9,【肉の日】ビフチキ定食,19.0,0.0,19.0
9,赤ワイン,5.75,0.0,5.75
9,ビフハラ定食,154.47,0.0,154.47
9,チキテキ定食,25.85,0.0,25.85
9,【無料】肉専用キャベツ,0.0,0.0,0.0
9,【無料】ハイボール,0.0,0.0,0.0
9,生姜焼き LL,5.77,0.0,5.77
9,その他 690,1.47,0.0,1.47
9,ほぼ倍 ハイボール,7.67,0.0,7.67
9,生わさびと二段熟成生醤油,1.21,0.0,1.21
9,ポテト L,4.46,0.0,4.46
9,ごちめし(小盛),-0.05,0.05,0.0
9,ごちめしセット(小盛),-12.18,12.18,0.0
9,ねぎじゃこのまぜそば,-42.55,42.55,0.0
9,ハラミ M,68.61,0.0,68.61
9,海老とブロッコリーのアヒージョ,6.56,0.0,6.56
9,無料【追い肉】チキテキ,0.0,0.0,0.0
9,【単品】ビフテキ,7.66,0.0,7.66
9,檸檬チキンアヒージョ,2.37,0.0,2.37
9,フライドガーリック,0.54,0.0,0.54
9,ペプシコーラ,1.36,0.0,1.36
9,てりマヨソース,0.17,0.0,0.17
9,パクチーのまぜそば,-33.49,33.49,0.0
9,ジンジャーハイ,0.5,0.0,0.5
9,【単品】ローストビーフサラダ,10.43,0.0,10.43
9,その他30,0.04,0.0,0.04
9,SUSURU：ごちめし小セット,0.0,0.0,0.0
9,その他 790,1.12,0.0,1.12
9,【肉の日】ビフハラ,61.55,0.0,61.55
9,肉専用キャベツ,0.82,0.0,0.82
9,【肉の日】ビフスマ定食,15.73,0.0,15.73
9,サンペレグリノ アランチャーター,-1.37,1.37,0.0
9,【単品】ライス,3.37,0.0,3.37
9,その他 100,0.05,0.0,0.05
9,ハラミ LL,30.97,0.0,30.97
9,フライドチキン,3.72,0.0,3.72
9,SAKURAスパークリング,0.95,0.0,0.95
9,ビフテキ定食 LL,75.05,0.0,75.05
9,ポテト M,8.69,0.0,8.69
9,ブロッコリー,-1.28,1.28,0.0
9,グリーンカレーのまぜそば,-85.12,85.12,0.0
9,アサヒ スーパードライ 生ビール,-17.02,17.02,0.0
9,オニオンリングフライ,7.98,0.0,7.98
9,ハラスマ定食,47.68,0.0,47.68
9,ビッグサイズ ほぼ倍生ビール,-8.89,8.89,0.0
9,半熟玉子焼,4.89,0.0,4.89
9,しる・パクチー,-36.03,36.03,0.0
9,無料：ごち飯大セット,0.0,0.0,0.0
9,ウーロンハイ,0.17,0.0,0.17
9,ローストビーフのまぜそば,-95.39,95.39,0.0
9,ドリンクセット,12.7,0.0,12.7
9,【単品】スマッシュバーグ,2.77,0.0,2.77
9,ビッグサイズ ほぼ倍ハイボール,-2.52,2.52,0.0
9,無料【追い肉】ビフテキ,0.0,0.0,0.0
9,チーズスマッシュバーグ定食,30.54,0.0,30.54
9,JJ,-0.44,0.44,0.0
9,【単品】スープ,0.12,0.0,0.12
9,自家製レモンサワー,-4.04,4.04,0.0
9,野菜増し,-4.58,4.58,0.0
9,ちょいがけカレー,1.75,0.0,1.75
9,単品ローストビーフ,-2.43,2.43,0.0
9,トマト＆オニオン,-1.22,1.22,0.0
9,生姜焼き M,36.18,0.0,36.18
9,ハイボール,3.89,0.0,3.89
9,ごちめし(並盛),-0.17,0.17,0.0
9,なっちゃんオレンジ,0.06,0.0,0.06
9,カップスープ,-0.95,0.95,0.0
9,シリシリ,-0.25,0.25,0.0
9,ほぼ倍 コークハイ,0.84,0.0,0.84
9,ねぎたま,-8.42,8.42,0.0
9,氷の苺チーズケーキ,-10.58,10.58,0.0
9,氷のティラミス,-7.43,7.43,0.0
9,ほぼ倍 ウーロンハイ,0.28,0.0,0.28
9,ビフスマ定食,77.65,0.0,77.65
9,ビフチキ定食,58.37,0.0,58.37
9,無料：チーズ,0.0,0.0,0.0
9,【無料】定食,0.07,0.0,0.07
9,海老マヨwithブロッコリー,3.07,0.0,3.07
9,どっさりチーズ,1.09,0.0,1.09
9,ブラックニッカ ハイボール,-1.81,1.81,0.0
9,無料【追い肉】 ハラミ,0.0,0.0,0.0
9,コークハイ,0.66,0.0,0.66
9,【追い肉】 ハラミ,2.36,0.0,2.36
9,ハラチキ定食,45.25,0.0,45.25
9,チーズ   チキテキ定食,11.48,0.0,11.48
9,ほぼ倍 ジンジャーハイ,0.28,0.0,0.28
9,野菜炒め,2.16,0.0,2.16
9,シャンディガフ,1.81,0.0,1.81
9,スパイスチキテキ定食,6.63,0.0,6.63
9,その他 50,0.18,0.0,0.18
9,ほぼ倍 レモンサワー,2.09,0.0,2.09
9,オペレーター,0.11,0.0,0.11
9,コカ・コーラ,-4.14,4.14,0.0
9,ねぎマヨ,0.45,0.0,0.45
9,ハラミ L,58.74,0.0,58.74
9,SUSURU：ごちめし大セット,0.0,0.0,0.0
9,SUSURU：パクチー,0.0,0.0,0.0
9,【追い肉】チキテキ,2.93,0.0,2.93
9,スマッシュタワー定食,6.22,0.0,6.22
9,ごちめしセット(並盛),-12.56,12.56,0.0
9,ジンジャーエール,0.95,0.0,0.95
9,【肉の日】ハラスマ,11.25,0.0,11.25
9,無料：パクチー,0.0,0.0,0.0
9,単品グリルチキン,-3.04,3.04,0.0
9,【無料】ライス大盛,0.0,0.0,0.0
9,トリプルコンボ定食,0.0,0.0,0.0
9,枝豆,2.47,0.0,2.47
9,しる・グリルチキン,-104.59,104.59,0.0
9,メロンソーダ,0.71,0.0,0.71
9,SUSURU：チーズ,0.0,0.0,0.0
9,パクチーと大葉のジェノバ風まぜそば,0.0,0.0,0.0
9,クアトロ,106.24,0.0,106.24
9,無料【追い肉】スマッシュバーグ,0.0,0.0,0.0
9,無料：ごち飯小セット,0.0,0.0,0.0
9,レモンサワー,2.32,0.0,2.32
9,てりたまスマッシュバーグ定食,19.8,0.0,19.8
9,にんにく,-0.25,0.25,0.0
9,【肉の日】ハラチキ,12.44,0.0,12.44
9,ほぼ倍サイズ 生ビール,26.53,0.0,26.53
9,【単品】 ハラミ,4.41,0.0,4.41
9,バゲット追加,0.11,0.0,0.11
9,アイスコーヒー,0.24,0.0,0.24
9,半熟目玉焼き,-0.17,0.17,0.0
9,ごちめしセット(大盛),-4.0,4.0,0.0
9,ローストビーフサラダ定食,23.09,0.0,23.09
9,SUSURU：ごちめし並セット,0.0,0.0,0.0
9,ビフテキ定食 M,132.08,0.0,132.08
9,肉キャベセット,4.21,0.0,4.21
9,生姜焼き L,25.76,0.0,25.76
9,麺大盛,-9.86,9.86,0.0
9,【50円】ぺプシコーラ,0.01,0.0,0.01
9,マヨネーズ,0.12,0.0,0.12
9,グリルチキンのまぜそば,-344.48,344.48,0.0
9,白ワイン,1.28,0.0,1.28
9,ビフテキ定食 L,113.74,0.0,113.74
9,【肉の日】クアトロ,18.16,0.0,18.16
9,生ビール,28.73,0.0,28.73
9,スパイシーポークのまぜそば,-61.46,61.46,0.0
9,ねぎマヨチキテキ定食,9.86,0.0,9.86
9,チーズ,-0.95,0.95,0.0
9,半熟卵のシーザーまぜそば,-113.91,113.91,0.0
9,ライス大盛に変更,0.82,0.0,0.82
9,おろしにんにく,0.83,0.0,0.83
9,【追い肉】スマッシュバーグ,4.49,0.0,4.49
9,スマッシュバーグ定食,27.89,0.0,27.89
9,【追い肉】ビフテキ,3.38,0.0,3.38
9,【単品】チキテキ,1.81,0.0,1.81
9,生卵,-1.98,1.98,0.0
9,黒ウーロンハイ,-0.09,0.09,0.0
9,ねぎじゃこ,-0.74,0.74,0.0
9,無料：ごち飯並セット,0.0,0.0,0.0
9,ウーロン茶,0.18,0.0,0.18
9,黒ウーロン茶,-0.96,0.96,0.0
9,パクチー,-4.76,4.76,0.0
10,キティ,0.34,0.0,0.34
10,【肉の日】ビフチキ定食,16.87,0.0,16.87
10,赤ワイン,4.83,0.0,4.83
10,ビフハラ定食,166.69,0.0,166.69
10,チキテキ定食,23.39,0.0,23.39
10,【無料】肉専用キャベツ,0.0,0.0,0.0
10,【無料】ハイボール,0.0,0.0,0.0
10,生姜焼き LL,11.47,0.0,11.47
10,その他 690,1.57,0.0,1.57
10,生わさびと二段熟成生醤油,1.16,0.0,1.16
10,ほぼ倍 ハイボール,4.64,0.0,4.64
10,ポテト L,5.51,0.0,5.51
10,ごちめし(小盛),-0.19,0.19,0.0
10,ごちめしセット(小盛),-12.79,12.79,0.0
10,ねぎじゃこのまぜそば,-39.48,39.48,0.0
10,ハラミ M,66.68,0.0,66.68
10,海老とブロッコリーのアヒージョ,5.09,0.0,5.09
10,無料【追い肉】チキテキ,0.0,0.0,0.0
10,【単品】ビフテキ,5.66,0.0,5.66
10,檸檬チキンアヒージョ,2.14,0.0,2.14
10,フライドガーリック,0.51,0.0,0.51
10,ペプシコーラ,1.93,0.0,1.93
10,てりマヨソース,0.14,0.0,0.14
10,パクチーのまぜそば,-36.26,36.26,0.0
10,ジンジャーハイ,0.79,0.0,0.79
10,その他30,0.01,0.0,0.01
10,SUSURU：ごちめし小セット,0.0,0.0,0.0
10,【肉の日】ビフハラ,52.38,0.0,52.38
10,肉専用キャベツ,0.64,0.0,0.64
10,【肉の日】ビフスマ定食,16.66,0.0,16.66
10,サンペレグリノ アランチャーター,-1.47,1.47,0.0
10,【単品】ライス,2.46,0.0,2.46
