week,category1,subtotal,quantity,構成比
2025-W09,テイクアウト,268730.0,59,72.14034522563153
2025-W09,フード,64400.0,28,17.288126493248505
2025-W09,コース,29000.0,5,7.785025905344822
2025-W09,ドリンク,5600.0,7,1.5033153472390002
2025-W09,ウーバーイーツ,4780.0,15,1.2831870285361469
2025-W10,フード,460940.0,231,40.13828175342656
2025-W10,テイクアウト,449100.0,89,39.10726414601439
2025-W10,ドリンク,103700.0,113,9.030111983838102
2025-W10,コース,67200.0,14,5.851721555582647
2025-W10,ランチ,42000.0,6,3.6573259722391547
2025-W10,事前決済,19000.0,1,1.6545046064891413
2025-W10,ウーバーイーツ,6140.0,25,0.5346662254654383
2025-W10,お土産,300.0,1,0.026123756944565386
2025-W11,テイクアウト,514750.0,112,38.527172977463756
2025-W11,フード,508280.0,211,38.042916913035995
2025-W11,コース,180520.0,25,13.511268122179226
2025-W11,ドリンク,105800.0,120,7.918746772249957
2025-W11,ランチ,21000.0,3,1.571773934000464
2025-W11,ウーバーイーツ,5720.0,34,0.4281212810706026
2025-W12,フード,485620.0,233,39.41496830537226
2025-W12,テイクアウト,479220.0,101,38.8955173001534
2025-W12,コース,146000.0,21,11.849976056555228
2025-W12,ドリンク,84950.0,98,6.894900452084703
2025-W12,ランチ,28000.0,4,2.2725981478325092
2025-W12,ウーバーイーツ,8280.0,64,0.6720397380018992
2025-W13,テイクアウト,441590.0,92,43.34923626654101
2025-W13,フード,381980.0,190,37.497545843640786
2025-W13,コース,109840.0,20,10.78258137982487
2025-W13,ドリンク,80150.0,93,7.868025287627126
2025-W13,ウーバーイーツ,5120.0,18,0.5026112223661994
2025-W14,テイクアウト,565030.0,120,45.26468420546672
2025-W14,フード,466590.0,207,37.37863299900663
2025-W14,コース,113840.0,24,9.119748774313456
2025-W14,ドリンク,97200.0,92,7.786714519178389
2025-W14,ウーバーイーツ,5020.0,33,0.4021533630275259
2025-W14,お土産,600.0,2,0.04806613900727401
2025-W15,フード,769940.0,333,44.28607583287318
2025-W15,テイクアウト,670000.0,139,38.5376403460335
2025-W15,ドリンク,187500.0,175,10.78478741027057
2025-W15,コース,85800.0,14,4.935118718939812
2025-W15,ランチ,14000.0,2,0.8052641266335357
2025-W15,ウーバーイーツ,11320.0,54,0.6511135652494018
2025-W16,テイクアウト,585330.0,138,42.25812739598449
2025-W16,フード,411130.0,211,29.68169052724293
2025-W16,コース,207400.0,21,14.973323803541906
2025-W16,ドリンク,128400.0,136,9.269888024950728
2025-W16,ランチ,49000.0,7,3.5375740905185795
2025-W16,ウーバーイーツ,3870.0,21,0.2793961577613654
2025-W17,テイクアウト,562040.0,124,40.9545669836412
2025-W17,フード,554960.0,248,40.4386636062229
2025-W17,ドリンク,126150.0,157,9.192261449338726
2025-W17,コース,123980.0,22,9.034138521514192
2025-W17,ウーバーイーツ,5220.0,39,0.3803694392829818
2025-W18,テイクアウト,725630.0,171,43.05029842068417
2025-W18,フード,698950.0,305,41.46742290304591
2025-W18,コース,134720.0,23,7.99269076972365
2025-W18,ドリンク,119900.0,130,7.113447322519787
2025-W18,ウーバーイーツ,6340.0,41,0.3761405840264841
2025-W19,テイクアウト,799200.0,182,51.89644088597978
2025-W19,フード,477740.0,204,31.022279365450423
2025-W19,コース,146840.0,22,9.535126851473061
2025-W19,ドリンク,85050.0,78,5.522763134825551
2025-W19,ランチ,21000.0,3,1.3636452184754446
2025-W19,ウーバーイーツ,10160.0,43,0.659744543795739
2025-W20,フード,747140.0,322,47.33887523126442
