year_week,売上,客数,組数,客単価
2026-W01,120350.0,12,5,10029.166666666666
2026-W02,619620.0,70,22,8851.714285714286
2026-W03,720750.0,80,31,9009.375
2026-W04,953210.0,89,14,10710.224719101123
2026-W05,880430.0,89,25,9892.47191011236
2026-W06,359880.0,31,8,11609.032258064517
2026-W07,595960.0,62,21,9612.258064516129
