曜日,対象週売上,過去4週平均売上,売上差,対象週客数,過去4週平均客数,客数差,対象週1人単価,過去4週平均1人単価,1人単価差,客数要因寄与,客単価要因寄与,検算
月,196060.0,193250.0,2810.0,14,9.5,4.5,14004.285714285714,21243.3373015873,-7239.051587301587,79307.15178571429,-85058.85615079364,-5751.704365079349
火,204090.0,173423.75,30666.25,18,11.5,6.5,11338.333333333334,16912.785714285714,-5574.45238095238,91816.1369047619,-82223.1726190476,9592.96428571429
水,226040.0,170066.25,55973.75,11,10.25,0.75,20549.090909090908,17063.102897102897,3485.988011988011,14104.572677322678,37038.62262737261,51143.19530469529
木,98790.0,172440.0,-73650.0,2,10.25,-8.25,49395.0,20068.982090643272,29326.017909356728,-286538.9261239035,179621.85969480994,-106917.06642909354
金,24280.0,211451.25,-187171.25,1,12.25,-11.25,24280.0,18935.81801470588,5344.181985294119,-243088.97633272057,35405.20565257354,-207683.77068014705
土,187280.0,220231.25,-32951.25,7,10.0,-3.0,26754.285714285714,57966.705357142855,-31212.41964285714,-127081.48660714284,-265305.5669642857,-392387.0535714285
日,224060.0,208047.5,16012.5,7,11.5,-4.5,32008.571428571428,20352.579156954158,11655.99227161727,-117812.58881743255,107817.92851245974,-9994.660304972815
