予約受付日,ステータス,予約経路,AIR店舗ID,店舗コード,店舗名,来店日,開始時間,終了時間,コース名,コース金額,利用ポイント,人数,ネット予約フラグ,テーブル,予約依頼番号,発行ポイント,要望,メモ,キーワード,スマート支払い利用有無,決済確定金額
20250911 21:53:33,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250912,1830,2000,お席のみのご予約,,,2,HPG即,A3,SCU154083,100,,,,,
20250912 01:46:16,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250913,1800,2000,お席のみのご予約,,,2,HPG即,B2,SCU171830,100,,,,,
20250912 09:46:24,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250914,1730,1900,お席のみのご予約,,,2,HPG即,A5,SCU181059,100,,,,,
20250912 10:35:09,退店,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250912,1135,1305,,,,7,,"A3, A4, A5",,,,,,,
20250912 11:32:21,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250912,1130,1300,,,,5,,D個室1,,,,,,,
20250912 12:15:44,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250912,1300,1430,お席のみのご予約,,900,2,HPG即,A3,SCU193262,20,,,,,
20250912 12:23:58,来店待ち,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250913,2030,2200,,,,2,,D個室1,,,,,,,
20250912 12:41:06,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250912,1240,1410,,,,2,,A1,,,,,,,
20250912 12:59:02,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250912,1300,1430,,,,2,,B4,,,,,,,
20250912 18:04:46,退店,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250912,1900,2030,,,,3,,B1,,,,,,,
20250912 18:13:21,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250912,1810,1940,,,,2,,A1,,,,,,,
20250912 18:45:14,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250912,1845,2015,,,,2,,B4,,,,,,,
20250912 18:50:39,退店,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250913,1600,1730,,,,3,,A5,,,,"萌
",,,
20250912 19:18:31,退店,ホームページ予約ツール,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250919,1930,2100,お席のみのご予約,,,2,HPDS即,B1,SCU246207,,,,,,
20250912 19:53:41,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250912,1950,2120,,,,2,,A3,,,,,,,
20250912 21:37:31,退店,ネット予約（食べログ）,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250920,1900,2030,,,,3,,A5,,,,"コース          ：お席のみのご予約
ご要望          ：
",,,
20250912 23:11:58,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250913,2000,2130,お席のみのご予約,,,2,HPG即,A5,SCU277416,100,,,,,
20250913 10:49:17,退店,ホームページ予約ツール,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250913,1215,1345,お席のみのご予約,,,2,HPDS即,A5,SCU301732,,,,,,
20250913 11:33:17,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250913,1135,1305,,,,3,,A3,,,,,,,
20250913 12:09:16,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250913,1210,1340,,,,2,,A1,,,,,,,
20250913 12:15:59,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250913,1220,1350,,,,2,,B4,,,,,,,
20250913 12:44:37,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250913,1240,1410,,,,3,,B3,,,,,,,
20250913 13:23:09,退店,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250913,2000,2130,,,,2,,B1,,,,,,,
20250913 14:01:58,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250913,1400,1530,,,,2,,A1,,,,,,,
20250913 14:10:37,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250913,1415,1545,,,,2,,A5,,,,,,,
20250913 15:15:18,顧客キャンセル,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250913,1700,1830,お席のみのご予約,,,2,HPG即,A4,SCU330264,0,,,,,
20250913 15:58:33,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250913,1600,1730,,,,3,,A1,,,,,,,
20250913 17:14:40,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250913,1710,1840,,,,2,,A4,,,,,,,
20250913 17:23:06,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250914,1200,1330,お席のみのご予約,,,2,HPG即,A3,SCU349746,20,,,,,
20250913 17:33:13,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250913,1730,1900,,,,2,,B4,,,,,,,
20250913 18:12:08,退店,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250913,2015,2145,,,,2,,A1,,,,"ただ
",,,
20250913 18:15:06,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250913,1930,2100,お席のみのご予約,,,2,HPG即,B4,SCU359333,100,,,,,
20250913 18:46:17,貴店キャンセル,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250913,2030,2200,,,,2,,A5,,,,,,,
20250913 19:50:15,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250913,1950,2120,,,,2,,B2,,,,,,,
20250913 21:37:47,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250914,1500,1630,お席のみのご予約,,,2,HPG即,A5,SCU388464,100,,,,,
20250914 00:24:48,退店,ネット予約（食べログ）,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250914,1200,1330,,,,3,,A5,,,,"コース          ：お席のみのご予約
ご要望          ：
",,,
20250914 09:43:49,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250914,1930,2100,お席のみのご予約,,,3,HPG即,B3,SCU413197,150,,,,,
20250914 12:02:46,退店,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250914,1230,1400,,,,2,,B1,,,,,,,
20250914 12:18:04,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250914,1215,1345,,,,2,,B4,,,,,,,
20250914 12:22:34,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250914,1220,1350,,,,2,,B2,,,,,,,
20250914 14:44:13,キャンセル,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250914,1440,1610,,,,2,,A3,,,,,,,
20250914 14:45:53,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250914,1445,1615,,,,2,,B4,,,,,,,
20250914 15:00:23,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250914,1600,1730,お席のみのご予約,,,2,HPG即,A1,SCU443623,100,,,,,
20250914 15:40:24,退店,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250914,1700,1840,,,,7,,"B3, B4",,,,,,,
20250914 15:51:05,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250914,1600,1730,,,,2,,A3,,,,,,,
20250914 15:56:59,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250914,1605,1735,,,,2,,B2,,,,,,,
20250914 15:57:17,貴店キャンセル,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250914,1740,1910,,,,2,,D個室1,,,,,,,
20250914 16:17:46,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250914,1830,2010,お席のみのご予約,,,6,HPG即,"B1, B2",SCU454021,300,,,,,
20250914 16:36:52,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250914,1800,1940,お席のみのご予約,,2000,4,HPG即,A3,SCU456851,200,,,,,
20250914 17:07:00,退店,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250914,1740,1910,,,,5,,D個室1,,,,,,,
20250914 17:13:17,顧客キャンセル,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250914,1820,1950,,,,2,,A4,,,,,,,
20250914 17:23:11,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250914,1720,1850,,,,2,,A4,,,,,,,
20250914 17:52:21,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250914,1750,1920,,,,2,,A1,,,,,,,
20250914 18:14:06,退店,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250914,1840,2010,,,,2,,A4,,,,萌,,,
20250914 18:31:41,退店,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250914,1940,2110,,,,2,,A1,,,,,,,
20250914 18:32:54,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250914,1830,2000,,,,3,,B4,,,,,,,
20250914 19:09:24,退店,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250914,1930,2100,,,,2,,A5,,,,,,,
20250914 19:43:51,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250914,1940,2110,,,,2,,A3,,,,,,,
20250915 12:34:57,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250920,1730,1910,お席のみのご予約,,,6,HPG即,"A3, A4",SCU538203,300,,,,,
20250915 18:05:50,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250919,2000,2130,お席のみのご予約,,,2,HPG即,B3,SCU568960,100,,,,,
20250916 08:40:15,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250926,1830,2000,お席のみのご予約,,,2,HPG即,A5,SCU605883,100,,,,,
20250916 17:44:09,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250928,1130,1300,お席のみのご予約,,,4,HPG即,A3,SCU647336,40,,,,,
20250916 18:49:23,退店,ネット予約（食べログ）,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250920,1140,1310,,,,3,,A3,,,,"コース          ：お席のみのご予約
ご要望          ：
",,,
20250917 19:07:10,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250920,1900,2030,お席のみのご予約,,,2,HPG即,A1,SCU753256,100,,,,,
20250918 08:29:37,顧客キャンセル,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250919,1900,2030,お席のみのご予約,,,3,HPG即,B4,SCU795218,0,,,,,
20250918 12:44:21,退店,ネット予約（食べログ）,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250921,1200,1330,,,,5,,"A3, A4",,,,"コース          ：お席のみのご予約
ご要望          ：
",,,
20250918 14:39:58,無断キャンセル,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250918,1730,1900,お席のみのご予約,,100,4,HPG即,B4,SCU823266,0,,,,,
20250918 16:44:38,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250918,1700,1830,お席のみのご予約,,,3,HPG即,B1,SCU832290,450,,,,,
20250918 17:04:11,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250918,1700,1830,,,,2,,B2,,,,,,,
20250918 17:06:01,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250918,1705,1835,,,,2,,A1,,,,,,,
20250918 17:06:16,貴店キャンセル,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250918,1850,2020,,,,2,,B3,,,,,,,
20250918 18:05:03,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250918,1805,1935,,,,2,,B3,,,,,,,
20250918 18:10:45,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250918,1815,1945,,,,2,,B1,,,,,,,
20250918 18:33:25,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250918,1830,2000,,,,2,,B4,,,,,,,
20250918 18:35:55,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250918,1835,2005,,,,2,,B2,,,,,,,
20250918 21:30:13,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250920,1800,1945,お席のみのご予約,,,3,HPG即,B1,SCU871472,150,,,,,
20250919 12:08:38,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250919,1220,1350,,,,1,,A5,,,,,,,
20250919 12:30:04,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250919,1235,1405,,,,2,,A3,,,,,,,
20250919 12:33:34,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250919,1240,1410,,,,2,,A1,,,,,,,
20250919 12:50:30,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250919,1300,1430,,,,1,,A5,,,,,,,
20250919 13:10:15,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250919,1310,1440,,,,1,,A4,,,,,,,
20250919 17:19:35,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250919,1715,1845,,,,1,,B1,,,,,,,
20250919 17:23:06,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250919,1720,1850,,,,2,,B3,,,,,,,
20250919 17:23:47,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250919,1720,1850,,,,1,,B2,,,,,,,
20250919 17:25:29,退店,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250919,1805,1935,,,,2,,B4,,,,,,,
20250919 17:26:07,退店,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250919,1850,2020,,,,3,,D個室1,,,,,,,
20250919 17:53:43,退店,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250919,1835,2005,,,,2,,A1,,,,,,,
20250919 18:23:00,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250919,1820,1950,,,,1,,B2,,,,,,,
20250919 18:47:25,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250919,1845,2015,,,,1,,D個室2,,,,,,,
20250919 19:39:15,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250920,1900,2030,お席のみのご予約,,,8,HPG即,"B3, B4",SCU960065,400,,,,,
20250919 20:14:41,貴店キャンセル,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250920,1945,2115,,,,2,,D個室1,,,,,,,
20250919 20:52:53,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250919,2050,2220,,,,2,,B2,,,,,,,
20250919 21:38:42,退店,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250921,1700,1830,,,,5,,D個室1,,,,,,,
20250919 23:25:12,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250921,1230,1400,お席のみのご予約,,,2,HPG即,B1,SCU987718,20,,,,,
20250920 11:36:26,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250920,1135,1305,,,,2,,A5,,,,,,,
20250920 11:40:02,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250920,1140,1310,,,,4,,A1,,,,,,,
20250920 12:11:16,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250920,1210,1340,,,,2,,B1,,,,,,,
20250920 12:51:46,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250920,1250,1420,,,,4,,B1,,,,,,,
20250920 13:08:17,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250920,1315,1445,,,,3,,A5,,,,,,,
20250920 13:22:32,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250920,1320,1450,,,,2,,A3,,,,,,,
20250920 14:09:55,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250920,1420,1550,,,,2,,A5,,,,,,,
20250920 14:35:34,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250920,1435,1605,,,,2,,A1,,,,,,,
20250920 16:17:18,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250920,1615,1745,,,,3,,A5,,,,,,,
20250920 17:18:02,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250920,1715,1845,,,,2,,A1,,,,,,,
20250920 17:20:00,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250920,1720,1850,,,,3,,A5,,,,,,,
20250920 17:35:24,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250920,1735,1905,,,,2,,D個室1,,,,,,,
20250920 18:01:19,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250920,1800,1930,,,,2,,D個室2,,,,,,,
20250920 18:17:12,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250923,1900,2030,お席のみのご予約,,1000,2,HPG即,A5,SCV059627,100,,,,,
20250920 18:48:11,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250920,1855,2025,,,,2,,A4,,,,,,,
20250920 18:48:36,退店,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250920,1930,2100,,,,2,,A3,,,,,,,
20250920 19:00:54,退店,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250920,1940,2110,,,,3,,D個室1,,,,,,,
20250920 19:36:15,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250921,1200,1330,お席のみのご予約,,400,2,HPG即,A1,SCV070349,20,,,,,
20250920 20:53:27,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250920,2050,2220,,,,2,,A1,,,,,,,
20250921 09:34:59,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250923,1800,1930,お席のみのご予約,,,4,HPG即,B4,SCV104858,200,,,,,
20250921 10:41:29,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250921,1200,1330,お席のみのご予約,,,2,HPG即,A5,SCV109082,20,,,,,
20250921 11:38:04,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250921,1140,1310,,,,4,,B4,,,,,,,
20250921 12:00:50,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250921,1205,1335,,,,2,,B2,,,,,,,
20250921 12:26:30,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250921,1225,1355,,,,2,,B3,,,,,,,
20250921 12:26:53,貴店キャンセル,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250921,1355,1525,,,,2,,D個室1,,,,,,,
20250921 12:51:03,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250921,1300,1430,,,,1,,A4,,,,,,,
20250921 12:58:51,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250921,1300,1430,,,,2,,A3,,,,,,,
20250921 13:52:17,退店,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250921,1435,1605,,,,7,,"B3, B4",,,,,,,
20250921 14:40:05,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250921,1440,1610,,,,2,,A5,,,,,,,
20250921 16:10:26,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250921,1600,1730,,,,2,,A5,,,,,,,
20250921 16:47:22,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250926,1800,1930,お席のみのご予約,,,4,HPG即,B1,SCV143618,200,,,,,
20250921 16:52:37,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250921,1650,1820,,,,2,,A1,,,,,,,
20250921 17:07:20,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250921,1715,1845,,,,2,,A5,,,,,,,
20250921 17:17:23,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250921,1800,1930,お席のみのご予約,,,3,HPG即,B1,SCV147332,150,,,,,
20250921 17:19:17,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250921,1715,1845,,,,1,,B2,,,,,,,
20250921 18:10:45,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250923,1700,1830,お席のみのご予約,,,2,HPG即,A5,SCV154272,300,,,,,
20250921 18:26:53,退店,ネット予約（食べログ）,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250921,1930,2100,,,,4,,B4,,,,"コース          ：お席のみのご予約
ご要望          ：
",,,
20250921 18:32:27,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250927,1800,1945,お席のみのご予約,,,3,HPG即,A3,SCV158137,150,,,,,
20250921 18:42:47,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250921,1840,2010,,,,2,,A1,,,,,,,
20250921 19:14:35,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250921,1910,2040,,,,2,,B1,,,,,,,
20250921 19:22:27,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250921,1920,2050,,,,2,,B2,,,,,,,
20250921 19:26:37,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250921,1925,2055,,,,2,,A4,,,,,,,
20250921 20:02:25,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250921,2000,2130,,,,5,,D個室1,,,,,,,
20250921 20:26:16,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250921,2025,2155,,,,3,,A1,,,,,,,
20250923 00:21:47,退店,ネット予約（食べログ）,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250923,1930,2100,,,,2,,A1,,,,"コース          ：お席のみのご予約
ご要望          ：
",,,
20250923 00:42:31,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250924,1730,1900,お席のみのご予約,,1000,2,HPG即,A5,SCV284063,300,,,,,
20250923 16:18:57,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250923,1930,2100,お席のみのご予約,,,4,HPG即,D個室1,SCV327288,200,,,,,
20250923 17:08:33,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250923,1705,1835,,,,2,,A1,,,,,,,
20250923 17:22:07,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250923,1720,1850,,,,2,,A3,,,,,,,
20250923 17:59:02,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250923,1755,1925,,,,3,,B1,,,,,,,
20250923 18:00:21,貴店キャンセル,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250923,1940,2110,,,,2,,D個室1,,,,,,,
20250923 18:07:50,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250923,1805,1935,,,,5,,"B2, B3",,,,,,,
20250923 18:15:00,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250923,1815,1945,,,,6,,"A3, A4",,,,,,,
20250923 19:41:14,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250923,1940,2110,,,,2,,A3,,,,,,,
20250923 20:24:17,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250923,2020,2150,,,,2,,A5,,,,,,,
20250924 11:43:20,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250924,1145,1315,,,,1,,A1,,,,,,,
20250924 12:44:08,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250924,1250,1420,,,,2,,A5,,,,,,,
