曜日,対象週売上,過去4週平均売上,売上差,対象週客数,過去4週平均客数,客数差,対象週1人単価,過去4週平均1人単価,1人単価差,客数要因寄与,客単価要因寄与,検算
月,125630.0,34800.0,90830.0,29,7.25,21.75,4332.068965517241,5020.833333333333,-688.7643678160921,101712.8125,-12483.85416666667,89228.95833333333
火,58040.0,83815.0,-25775.0,13,19.25,-6.25,4464.615384615385,4649.325657894737,-184.7102732793519,-28481.065757844128,-2978.453156629549,-31459.518914473676
水,736770.0,93067.5,643702.5,32,22.0,10.0,23024.0625,3854.611314611315,19169.451185388687,134393.36907305656,517575.18200549454,651968.5510785511
木,10600.0,8126.666666666667,2473.333333333333,2,2.6666666666666665,-0.6666666666666665,5300.0,3380.0,1920.0,-2893.3333333333326,4479.999999999999,1586.6666666666665
金,113350.0,173722.5,-60372.5,31,31.25,-0.25,3656.451612903226,5013.562731097794,-1357.1111181945685,-1083.7517930001275,-42240.08355380594,-43323.83534680607
土,284970.0,75117.5,209852.5,30,17.5,12.5,9499.0,4400.111111111111,5098.888888888889,86869.44444444445,121098.61111111111,207968.05555555556
日,251460.0,98595.0,152865.0,99,19.5,79.5,2540.0,4879.501841243862,-2339.501841243862,294925.1981894435,-138615.48409369882,156309.71409574468
