曜日,対象週売上,過去4週平均売上,売上差,対象週客数,過去4週平均客数,客数差,対象週1人単価,過去4週平均1人単価,1人単価差,客数要因寄与,客単価要因寄与,検算
月,170980.0,51287.5,119692.5,26,9.25,16.75,6576.153846153846,5518.904761904762,1057.2490842490834,101296.11584249084,18634.015109890093,119930.13095238093
火,99990.0,84320.0,15670.0,8,10.5,-2.5,12498.75,9344.233695652174,3154.516304347826,-27303.72961956522,29179.275815217392,1875.5461956521722
水,144800.0,140695.0,4105.0,27,12.5,14.5,5362.962962962963,7875.949891067538,-2512.986928104576,95982.11819172114,-49631.49183006537,46350.62636165576
木,140240.0,46937.5,93302.5,27,10.0,17.0,5194.074074074074,4805.449786324786,388.62428774928776,84995.95281339031,7189.549323361824,92185.50213675213
金,279530.0,64250.0,215280.0,59,12.75,46.25,4737.796610169492,4911.24751984127,-173.4509096717784,223134.1455064989,-6222.551384475049,216911.59412202385
土,65230.0,165285.0,-100055.0,11,25.0,-14.0,5930.0,6720.904800056223,-790.9048000562234,-88556.33360039357,-14236.286401012021,-102792.6200014056
日,147560.0,95810.0,51750.0,30,17.75,12.25,4918.666666666667,5110.270833333333,-191.60416666666606,61427.2421875,-4574.549479166652,56852.69270833335
