曜日,対象週売上,過去4週平均売上,売上差,対象週客数,過去4週平均客数,客数差,対象週1人単価,過去4週平均1人単価,1人単価差,客数要因寄与,客単価要因寄与,検算
月,195200.0,53560.0,141640.0,19,6.75,12.25,10273.684210526315,8047.544642857142,2226.1395676691727,112217.52672697368,28661.5469337406,140879.0736607143
火,133130.0,84770.0,48360.0,14,8.5,5.5,9509.285714285714,9958.354166666666,-449.0684523809523,53536.00967261905,-5052.020089285714,48483.98958333334
水,182700.0,95116.66666666667,87583.33333333333,19,9.666666666666666,9.333333333333334,9615.78947368421,9677.435897435897,-61.6464237516866,90035.05173189382,-883.5987404408412,89151.45299145298
木,128560.0,213580.0,-85020.0,13,24.5,-11.5,9889.23076923077,8622.655172413793,1266.575596816976,-106443.34416445624,23748.2924403183,-82695.05172413794
金,224500.0,312853.3333333333,-88353.33333333331,22,28.0,-6.0,10204.545454545454,10618.156654151022,-413.6111996055679,-62468.10632608942,-10340.279990139197,-72808.38631622861
土,16340.0,69846.66666666667,-53506.66666666667,2,9.333333333333334,-7.333333333333334,8170.0,7297.207792207792,872.7922077922076,-56713.09523809524,4945.82251082251,-51767.27272727273
