business_hour,account_total,customer_count,account_id,客単価,time_bucket
16,20350.0,2,1,10175.0,その他
17,689120.0,74,24,9312.432432432432,その他
18,3854680.0,379,104,10170.65963060686,18-20時
19,2980850.0,295,73,10104.57627118644,18-20時
20,600740.0,80,24,7509.25,20-22時
